age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
47,admin.,single,secondary,no,59,yes,no,cellular,5,may,580.0,1,177,2,failure,0
61,retired,married,tertiary,no,2,no,no,cellular,10,jul,1286.0,3,-1,0,unknown,1
35,admin.,single,tertiary,no,4117,no,no,cellular,12,jul,138.0,4,181,4,success,1
66,retired,married,secondary,no,1817,no,no,cellular,5,jun,143.0,1,-1,0,unknown,0
20,student,single,tertiary,no,135,no,no,cellular,21,aug,112.0,1,-1,0,unknown,0
35,management,single,tertiary,no,0,no,no,cellular,7,apr,298.0,3,-1,0,unknown,1
44,management,married,tertiary,no,3676,no,no,cellular,15,jun,192.0,1,-1,0,unknown,1
42,services,married,tertiary,no,535,yes,no,unknown,21,may,162.0,1,-1,0,unknown,0
37,admin.,married,secondary,no,2956,no,no,cellular,5,jul,439.0,2,-1,0,unknown,1
55,admin.,married,tertiary,no,3545,no,no,unknown,20,jun,82.0,3,-1,0,unknown,0
50,services,married,primary,no,-191,yes,no,unknown,30,may,437.0,2,-1,0,unknown,1
30,blue-collar,single,primary,no,5542,yes,no,cellular,8,may,9.0,2,368,1,failure,0
32,management,married,tertiary,no,348,no,no,cellular,22,aug,182.0,8,-1,0,unknown,0
60,technician,married,primary,no,2046,no,no,cellular,28,apr,194.0,1,181,1,success,1
34,services,married,secondary,no,108,no,no,unknown,1,jul,14.0,1,-1,0,unknown,0
36,management,single,tertiary,no,648,yes,no,cellular,7,may,423.0,2,-1,0,unknown,1
60,admin.,married,secondary,no,1880,no,no,cellular,8,apr,282.0,1,-1,0,unknown,0
29,technician,single,tertiary,no,148,no,no,cellular,29,aug,90.0,2,-1,0,unknown,0
32,technician,married,secondary,no,52,no,no,cellular,20,nov,166.0,2,-1,0,unknown,0
39,management,married,secondary,no,110,yes,no,cellular,29,jan,117.0,2,272,17,failure,0
36,management,married,tertiary,no,2120,no,no,cellular,26,aug,882.0,8,-1,0,unknown,1
51,admin.,single,secondary,no,68,no,yes,cellular,5,feb,505.0,1,310,1,failure,0
32,services,married,secondary,no,3881,yes,no,cellular,16,apr,201.0,1,-1,0,unknown,0
33,technician,single,tertiary,no,2095,no,no,cellular,6,may,152.0,1,-1,0,unknown,1
58,management,single,tertiary,no,420,no,no,cellular,8,aug,163.0,2,-1,0,unknown,0
49,technician,single,tertiary,no,3681,no,no,cellular,8,sep,572.0,2,-1,0,unknown,0
64,retired,married,tertiary,no,3950,no,no,cellular,27,jan,587.0,1,120,2,failure,1
42,student,single,tertiary,no,336,no,no,cellular,12,oct,366.0,1,608,8,success,0
35,services,single,tertiary,no,0,no,no,cellular,15,may,450.0,3,-1,0,unknown,0
37,admin.,married,secondary,no,2488,no,no,cellular,12,dec,195.0,3,128,9,other,1
26,student,single,secondary,no,1880,no,no,cellular,27,may,113.0,1,211,1,success,1
29,admin.,single,secondary,no,302,no,no,cellular,15,feb,220.0,4,96,5,success,1
30,technician,single,tertiary,no,4388,no,no,cellular,6,mar,90.0,1,-1,0,unknown,0
35,blue-collar,married,primary,no,443,yes,yes,cellular,13,may,340.0,3,350,1,failure,0
33,management,single,tertiary,no,94,yes,no,cellular,11,may,2196.0,2,-1,0,unknown,1
74,retired,married,secondary,no,2149,yes,no,cellular,18,feb,184.0,1,153,2,success,0
22,services,single,secondary,no,9328,yes,no,cellular,14,apr,885.0,5,348,9,failure,1
35,admin.,single,secondary,no,391,yes,no,cellular,20,apr,388.0,1,-1,0,unknown,0
33,technician,single,tertiary,no,29181,no,no,cellular,4,may,436.0,6,-1,0,unknown,1
60,housemaid,married,primary,no,5427,yes,no,unknown,29,may,298.0,1,-1,0,unknown,0
29,services,married,secondary,no,877,yes,no,cellular,8,may,562.0,1,-1,0,unknown,1
53,blue-collar,married,primary,no,594,yes,no,unknown,9,may,22.0,2,-1,0,unknown,0
55,management,married,tertiary,no,3531,yes,no,unknown,27,may,105.0,1,-1,0,unknown,0
39,technician,married,secondary,no,123,no,no,unknown,20,jun,174.0,3,-1,0,unknown,0
38,management,married,primary,no,302,yes,yes,unknown,27,may,470.0,4,-1,0,unknown,0
38,unknown,single,unknown,no,417,no,no,cellular,4,may,871.0,3,-1,0,unknown,1
42,services,single,secondary,no,2229,no,no,cellular,11,jul,398.0,2,-1,0,unknown,0
55,management,married,tertiary,no,804,no,no,cellular,29,jan,283.0,1,-1,0,unknown,0
60,admin.,single,secondary,no,329,no,no,cellular,14,aug,356.0,2,-1,0,unknown,1
51,blue-collar,married,primary,no,29,no,no,unknown,20,jun,8.0,8,-1,0,unknown,0
30,management,single,tertiary,no,144,yes,no,cellular,21,jul,264.0,2,-1,0,unknown,1
41,management,single,tertiary,no,1363,no,no,cellular,12,nov,196.0,3,-1,0,unknown,1
28,student,single,tertiary,no,2681,no,no,cellular,19,nov,744.0,1,-1,0,unknown,0
78,retired,divorced,tertiary,no,83,no,yes,cellular,13,apr,409.0,3,237,2,failure,1
35,management,married,tertiary,no,258,no,no,cellular,12,oct,105.0,1,-1,0,unknown,1
43,admin.,single,secondary,no,366,yes,no,unknown,2,jun,503.0,2,-1,0,unknown,1
29,management,divorced,tertiary,no,312,no,no,cellular,20,apr,377.0,1,330,1,failure,0
29,admin.,single,secondary,no,-170,no,yes,cellular,6,feb,44.0,2,-1,0,unknown,0
40,technician,married,unknown,no,1190,yes,no,cellular,19,apr,94.0,4,-1,0,unknown,0
52,blue-collar,married,primary,no,2642,yes,no,unknown,6,may,57.0,1,-1,0,unknown,0
34,management,single,tertiary,no,13,yes,no,cellular,12,jan,295.0,4,191,1,success,1
32,management,single,tertiary,no,2342,no,no,cellular,6,aug,1242.0,2,-1,0,unknown,1
47,management,married,unknown,no,892,yes,no,cellular,9,feb,47.0,6,-1,0,unknown,0
38,technician,married,secondary,no,0,no,no,unknown,5,may,328.0,2,-1,0,unknown,0
31,admin.,single,secondary,no,-126,no,yes,cellular,2,feb,44.0,1,-1,0,unknown,0
51,technician,married,secondary,no,4476,no,no,cellular,4,feb,464.0,3,101,2,other,1
34,technician,single,tertiary,no,395,yes,no,unknown,20,jun,83.0,3,-1,0,unknown,0
24,blue-collar,married,secondary,no,207,yes,no,cellular,7,jul,163.0,1,-1,0,unknown,0
48,technician,married,secondary,no,2417,yes,no,cellular,9,jul,153.0,1,-1,0,unknown,0
39,self-employed,married,primary,no,1235,yes,no,cellular,19,nov,236.0,2,-1,0,unknown,0
26,blue-collar,single,secondary,no,3540,yes,no,cellular,17,nov,99.0,1,-1,0,unknown,0
30,technician,married,tertiary,no,14,yes,yes,cellular,10,jul,98.0,1,-1,0,unknown,0
29,technician,single,secondary,no,589,yes,no,cellular,14,oct,120.0,3,20,5,failure,0
41,management,divorced,tertiary,no,2881,no,no,cellular,30,apr,580.0,1,-1,0,unknown,1
35,management,single,tertiary,no,574,yes,no,cellular,16,apr,185.0,1,-1,0,unknown,0
53,admin.,married,secondary,no,6236,no,yes,cellular,21,nov,204.0,7,-1,0,unknown,0
41,management,single,tertiary,yes,43848,no,no,cellular,1,sep,236.0,1,-1,0,unknown,1
60,retired,divorced,primary,no,2561,no,no,cellular,8,dec,311.0,2,236,4,success,1
48,blue-collar,married,unknown,yes,392,yes,no,cellular,11,may,176.0,2,344,1,other,0
47,technician,married,secondary,no,965,no,no,cellular,21,nov,262.0,2,-1,0,unknown,0
46,services,married,secondary,no,4745,yes,no,unknown,20,jun,363.0,11,-1,0,unknown,0
31,management,married,tertiary,no,4924,yes,no,unknown,26,may,19.0,4,-1,0,unknown,0
30,technician,married,secondary,no,682,no,no,cellular,11,aug,724.0,5,-1,0,unknown,1
37,management,single,tertiary,no,3050,yes,yes,cellular,22,nov,146.0,1,541,3,success,1
24,management,single,tertiary,no,3343,no,no,cellular,10,sep,600.0,1,94,4,success,1
42,admin.,married,secondary,no,523,no,yes,cellular,12,jan,407.0,1,92,2,success,1
48,blue-collar,married,primary,no,0,yes,no,cellular,21,nov,938.0,5,-1,0,unknown,1
36,housemaid,married,tertiary,no,1130,no,yes,cellular,7,jul,1044.0,1,-1,0,unknown,1
36,technician,single,secondary,no,-268,no,yes,cellular,7,jul,453.0,1,-1,0,unknown,1
25,blue-collar,single,secondary,no,0,yes,no,cellular,5,may,738.0,4,-1,0,unknown,1
31,blue-collar,married,secondary,no,313,yes,no,cellular,29,jan,531.0,1,-1,0,unknown,0
31,technician,married,secondary,no,6052,no,no,cellular,27,aug,855.0,7,-1,0,unknown,1
41,blue-collar,married,primary,no,803,yes,no,unknown,20,jun,1360.0,3,-1,0,unknown,1
23,services,single,secondary,no,704,yes,yes,unknown,22,may,1438.0,1,-1,0,unknown,0
26,admin.,married,secondary,no,2391,yes,no,unknown,29,may,1633.0,1,-1,0,unknown,1
56,services,married,secondary,no,134,yes,yes,unknown,21,may,1720.0,2,-1,0,unknown,1
54,housemaid,divorced,primary,no,0,yes,no,unknown,21,may,185.0,10,-1,0,unknown,0
47,management,divorced,secondary,no,3644,no,no,cellular,30,apr,213.0,1,-1,0,unknown,0
26,technician,married,secondary,no,5231,no,no,cellular,15,sep,601.0,1,194,1,success,1
53,entrepreneur,single,tertiary,no,279,yes,no,telephone,30,apr,1091.0,2,-1,0,unknown,1
59,technician,married,tertiary,no,2263,no,no,telephone,26,aug,268.0,6,-1,0,unknown,0
40,services,divorced,secondary,no,707,yes,no,cellular,30,apr,480.0,1,176,2,success,1
31,management,single,tertiary,no,1414,yes,no,cellular,3,feb,315.0,1,176,6,failure,1
34,technician,married,tertiary,no,243,yes,no,unknown,18,may,142.0,2,-1,0,unknown,0
47,services,married,secondary,no,1730,yes,no,cellular,20,oct,498.0,1,-1,0,unknown,1
38,management,married,tertiary,no,5223,no,yes,cellular,4,feb,56.0,1,-1,0,unknown,0
50,admin.,divorced,secondary,no,247,no,no,cellular,3,jun,407.0,2,30,2,success,1
39,technician,married,secondary,no,1610,yes,no,unknown,26,may,199.0,1,-1,0,unknown,0
32,technician,married,tertiary,no,1195,yes,no,unknown,26,may,171.0,10,-1,0,unknown,0
31,blue-collar,single,secondary,no,799,yes,yes,cellular,13,may,211.0,1,89,5,success,1
22,blue-collar,single,secondary,no,-974,yes,no,unknown,26,may,180.0,1,-1,0,unknown,0
46,entrepreneur,single,unknown,no,4013,yes,yes,cellular,6,feb,99.0,1,-1,0,unknown,0
46,management,divorced,tertiary,no,133,no,no,cellular,8,jul,304.0,3,-1,0,unknown,0
46,technician,married,secondary,no,4716,no,no,cellular,25,may,519.0,1,-1,0,unknown,1
27,services,single,secondary,no,-461,yes,no,unknown,26,jun,360.0,1,-1,0,unknown,0
34,services,single,secondary,no,554,yes,no,unknown,20,jun,897.0,1,-1,0,unknown,1
57,management,married,tertiary,no,1199,no,no,telephone,31,jul,75.0,2,-1,0,unknown,0
48,entrepreneur,married,secondary,no,5737,no,no,unknown,9,jun,280.0,2,-1,0,unknown,0
45,entrepreneur,married,secondary,no,2917,no,no,telephone,31,jul,104.0,2,-1,0,unknown,0
50,management,divorced,tertiary,no,273,yes,no,unknown,19,jun,184.0,1,-1,0,unknown,0
34,blue-collar,married,secondary,no,641,yes,no,unknown,20,may,1970.0,1,-1,0,unknown,1
31,self-employed,married,tertiary,no,180,yes,no,unknown,19,may,406.0,1,-1,0,unknown,1
34,admin.,divorced,secondary,no,307,yes,yes,cellular,15,may,659.0,1,-1,0,unknown,1
50,blue-collar,divorced,primary,no,260,yes,no,unknown,26,may,114.0,2,-1,0,unknown,0
44,management,divorced,tertiary,no,2166,no,no,cellular,10,feb,190.0,1,-1,0,unknown,1
33,technician,single,secondary,no,1044,no,no,telephone,10,nov,210.0,2,102,3,success,1
32,self-employed,single,tertiary,no,4312,no,no,cellular,13,oct,122.0,1,-1,0,unknown,0
39,technician,married,secondary,no,4114,no,no,cellular,22,may,497.0,2,-1,0,unknown,1
43,blue-collar,married,secondary,no,3733,yes,no,cellular,14,may,258.0,1,178,7,failure,0
60,self-employed,married,primary,no,165,no,no,unknown,29,may,365.0,7,-1,0,unknown,0
26,technician,single,secondary,no,892,yes,no,cellular,13,may,640.0,1,-1,0,unknown,1
60,entrepreneur,divorced,primary,no,358,no,no,cellular,26,aug,889.0,6,-1,0,unknown,1
40,management,divorced,tertiary,no,1070,yes,no,unknown,15,may,7.0,8,-1,0,unknown,0
31,technician,divorced,secondary,no,265,yes,no,cellular,16,apr,314.0,1,-1,0,unknown,0
60,admin.,divorced,secondary,no,3503,yes,no,unknown,27,may,304.0,1,-1,0,unknown,0
34,technician,divorced,secondary,no,687,no,no,cellular,19,aug,579.0,9,-1,0,unknown,1
47,technician,divorced,secondary,no,767,yes,no,cellular,3,feb,193.0,6,-1,0,unknown,0
50,admin.,divorced,secondary,no,284,yes,no,cellular,14,may,231.0,1,-1,0,unknown,1
49,technician,married,secondary,no,2523,yes,no,cellular,20,nov,137.0,1,-1,0,unknown,0
58,entrepreneur,married,secondary,no,290,no,no,unknown,6,jun,148.0,1,-1,0,unknown,0
32,technician,married,tertiary,no,302,yes,yes,unknown,23,may,399.0,2,-1,0,unknown,0
33,management,divorced,tertiary,no,2156,no,no,cellular,21,nov,37.0,2,-1,0,unknown,0
37,blue-collar,divorced,secondary,no,50,no,yes,cellular,31,jul,7.0,12,-1,0,unknown,0
46,technician,divorced,unknown,no,2351,no,no,unknown,5,jun,339.0,3,-1,0,unknown,0
30,self-employed,single,secondary,no,-72,yes,no,unknown,15,may,100.0,8,-1,0,unknown,0
31,housemaid,divorced,secondary,no,1598,yes,yes,cellular,8,apr,815.0,2,328,8,failure,1
47,blue-collar,married,unknown,no,0,yes,no,unknown,6,may,1149.0,1,-1,0,unknown,1
39,management,single,secondary,no,2098,yes,no,unknown,2,jun,68.0,2,-1,0,unknown,0
46,blue-collar,married,primary,no,-210,no,yes,unknown,5,jun,550.0,3,-1,0,unknown,0
49,technician,married,secondary,no,238,yes,yes,cellular,14,aug,200.0,4,-1,0,unknown,0
48,blue-collar,married,secondary,no,162,yes,no,unknown,12,jun,559.0,5,-1,0,unknown,1
33,technician,married,secondary,no,8,yes,no,unknown,13,may,491.0,1,-1,0,unknown,1
53,entrepreneur,divorced,primary,no,313,yes,no,unknown,8,jun,172.0,6,-1,0,unknown,0
33,blue-collar,single,secondary,no,1069,yes,yes,cellular,14,may,394.0,1,-1,0,unknown,0
36,blue-collar,divorced,primary,no,152,yes,no,unknown,7,may,237.0,1,-1,0,unknown,0
28,technician,single,secondary,no,1162,no,no,telephone,17,nov,77.0,2,-1,0,unknown,0
38,management,divorced,tertiary,no,3037,yes,no,cellular,30,apr,1055.0,3,-1,0,unknown,1
50,blue-collar,divorced,primary,no,-567,no,yes,unknown,27,jun,163.0,7,-1,0,unknown,0
37,entrepreneur,divorced,secondary,no,592,yes,no,unknown,3,jun,250.0,2,-1,0,unknown,0
34,self-employed,single,secondary,no,592,yes,no,unknown,19,may,119.0,1,-1,0,unknown,0
31,self-employed,single,tertiary,no,1944,yes,no,cellular,28,aug,133.0,3,119,2,success,1
40,unemployed,single,secondary,yes,199,yes,no,telephone,6,feb,1074.0,2,-1,0,unknown,1
37,admin.,single,unknown,no,378,no,no,cellular,14,aug,129.0,4,-1,0,unknown,0
46,blue-collar,married,primary,no,263,no,no,cellular,15,apr,124.0,2,-1,0,unknown,1
58,retired,married,secondary,no,0,no,no,cellular,28,aug,323.0,2,-1,0,unknown,0
53,blue-collar,married,primary,no,3401,no,no,cellular,13,may,727.0,1,-1,0,unknown,1
31,management,married,tertiary,no,164,no,yes,cellular,18,nov,131.0,2,-1,0,unknown,0
30,admin.,married,secondary,no,0,yes,yes,cellular,12,may,332.0,2,360,1,failure,0
60,management,married,tertiary,no,1257,no,no,cellular,16,apr,184.0,1,-1,0,unknown,1
56,management,married,tertiary,no,574,yes,no,cellular,28,jul,136.0,2,-1,0,unknown,0
61,admin.,married,secondary,no,144,no,no,cellular,26,feb,291.0,1,92,5,success,1
37,blue-collar,married,primary,no,147,yes,no,unknown,6,jun,53.0,3,-1,0,unknown,0
23,admin.,married,secondary,no,256,no,yes,cellular,4,feb,133.0,2,-1,0,unknown,0
43,blue-collar,single,primary,no,1191,no,no,unknown,20,jun,14.0,11,-1,0,unknown,0
49,management,married,tertiary,no,1944,yes,no,cellular,15,may,57.0,5,-1,0,unknown,0
33,management,single,tertiary,no,1711,no,no,cellular,8,oct,274.0,1,-1,0,unknown,0
33,admin.,single,secondary,no,1533,no,yes,cellular,6,apr,330.0,1,-1,0,unknown,1
48,technician,single,primary,no,349,yes,no,unknown,19,may,251.0,1,-1,0,unknown,1
25,unemployed,single,tertiary,no,279,no,no,cellular,17,feb,193.0,5,-1,0,unknown,1
30,management,single,tertiary,no,1671,no,no,cellular,28,jan,233.0,1,-1,0,unknown,1
24,admin.,married,secondary,no,630,yes,no,unknown,30,may,651.0,1,-1,0,unknown,0
56,unemployed,single,secondary,no,304,no,no,cellular,2,jun,367.0,1,-1,0,unknown,1
32,management,married,tertiary,no,1907,no,no,unknown,30,may,262.0,1,-1,0,unknown,0
36,management,married,tertiary,no,-71,yes,no,cellular,8,jul,68.0,4,-1,0,unknown,0
82,admin.,married,secondary,no,3480,no,no,cellular,10,nov,115.0,1,17,1,success,1
35,management,single,tertiary,no,2647,no,no,cellular,28,aug,181.0,5,-1,0,unknown,0
25,unemployed,married,secondary,no,1699,no,no,cellular,13,jul,839.0,1,91,5,success,1
64,management,married,secondary,no,303,yes,no,unknown,9,jun,87.0,2,-1,0,unknown,0
35,admin.,married,secondary,no,806,yes,no,unknown,19,jun,170.0,1,-1,0,unknown,0
31,admin.,married,secondary,no,3006,no,no,cellular,10,feb,417.0,1,90,8,failure,1
34,management,single,tertiary,no,2261,yes,yes,cellular,8,apr,169.0,1,-1,0,unknown,0
40,blue-collar,married,unknown,no,25,yes,yes,cellular,20,apr,220.0,2,-1,0,unknown,0
50,management,married,tertiary,no,372,yes,yes,unknown,13,nov,495.0,1,-1,0,unknown,1
59,services,married,secondary,no,1044,yes,no,unknown,29,may,215.0,4,-1,0,unknown,0
35,management,single,tertiary,no,6981,yes,no,cellular,3,feb,18.0,4,-1,0,unknown,0
56,management,single,secondary,no,1167,yes,no,cellular,8,nov,234.0,1,91,1,success,1
31,technician,married,secondary,no,124,no,no,unknown,11,jun,60.0,1,-1,0,unknown,0
51,blue-collar,married,unknown,no,2277,no,no,cellular,13,aug,123.0,2,-1,0,unknown,0
37,blue-collar,married,secondary,no,313,yes,no,cellular,8,may,128.0,3,-1,0,unknown,0
27,unemployed,single,secondary,no,18079,no,no,cellular,26,may,82.0,1,-1,0,unknown,0
39,blue-collar,married,primary,no,97,yes,no,unknown,16,may,1063.0,2,-1,0,unknown,1
43,technician,married,secondary,no,214,yes,no,cellular,15,may,20.0,4,-1,0,unknown,0
34,admin.,single,secondary,no,953,yes,no,cellular,22,feb,123.0,1,98,3,success,1
58,blue-collar,divorced,unknown,no,306,no,no,cellular,31,jul,56.0,4,-1,0,unknown,0
57,admin.,divorced,secondary,no,276,no,no,cellular,28,jan,132.0,2,-1,0,unknown,0
46,blue-collar,married,primary,no,291,yes,yes,unknown,7,may,351.0,4,-1,0,unknown,0
32,admin.,divorced,secondary,no,236,yes,no,cellular,14,may,20.0,5,-1,0,unknown,0
49,blue-collar,single,secondary,no,631,yes,no,cellular,5,aug,414.0,2,94,6,failure,1
51,unemployed,single,secondary,no,992,yes,no,cellular,8,oct,350.0,3,460,2,failure,1
33,technician,single,secondary,no,19,yes,no,unknown,5,may,106.0,3,-1,0,unknown,0
46,blue-collar,married,primary,no,1585,yes,no,telephone,20,apr,60.0,1,-1,0,unknown,0
64,management,married,tertiary,no,1848,no,no,telephone,12,aug,507.0,1,373,2,success,1
41,entrepreneur,married,secondary,no,2040,yes,no,cellular,19,nov,645.0,1,-1,0,unknown,1
50,blue-collar,married,secondary,no,1221,yes,no,unknown,16,may,227.0,2,-1,0,unknown,0
37,self-employed,married,tertiary,no,388,no,no,cellular,7,jan,210.0,1,-1,0,unknown,1
42,technician,single,secondary,no,3629,yes,no,unknown,14,may,185.0,18,-1,0,unknown,0
32,self-employed,single,tertiary,no,5514,no,no,cellular,9,jun,369.0,2,-1,0,unknown,1
27,self-employed,single,tertiary,no,1670,no,no,cellular,16,sep,175.0,3,-1,0,unknown,0
49,blue-collar,married,secondary,no,114,no,yes,telephone,9,jul,369.0,1,-1,0,unknown,0
45,blue-collar,married,secondary,no,86,yes,no,telephone,13,may,989.0,1,-1,0,unknown,1
30,services,divorced,secondary,no,-197,no,yes,cellular,19,nov,649.0,3,-1,0,unknown,1
60,blue-collar,divorced,primary,no,5403,no,no,unknown,20,jun,184.0,3,-1,0,unknown,1
37,technician,divorced,secondary,yes,2266,no,no,cellular,19,aug,158.0,7,-1,0,unknown,1
37,self-employed,single,secondary,no,9122,yes,no,unknown,12,may,196.0,9,-1,0,unknown,0
31,self-employed,married,secondary,no,631,yes,no,cellular,20,aug,270.0,5,-1,0,unknown,1
26,technician,single,primary,no,383,no,no,cellular,3,feb,195.0,5,158,4,failure,0
35,management,married,tertiary,no,534,no,no,cellular,20,nov,141.0,5,-1,0,unknown,0
41,admin.,married,tertiary,no,322,yes,no,cellular,26,jun,126.0,1,-1,0,unknown,1
31,management,single,tertiary,no,49,yes,no,cellular,3,jul,293.0,1,239,11,other,1
36,management,married,tertiary,no,49,yes,no,cellular,28,jul,8.0,2,-1,0,unknown,0
34,services,single,secondary,no,217,yes,no,cellular,20,nov,270.0,2,-1,0,unknown,0
29,admin.,married,secondary,no,253,yes,no,cellular,11,may,58.0,1,-1,0,unknown,0
37,management,married,tertiary,no,551,no,no,cellular,22,aug,700.0,6,-1,0,unknown,1
27,management,single,tertiary,no,184,no,no,unknown,18,jun,73.0,1,-1,0,unknown,0
45,admin.,married,secondary,no,615,yes,no,cellular,20,apr,24.0,4,-1,0,unknown,0
28,technician,single,secondary,no,1005,yes,no,cellular,17,apr,332.0,2,337,3,failure,0
36,blue-collar,single,primary,no,-407,yes,yes,cellular,6,may,982.0,1,370,2,failure,1
38,management,married,secondary,no,433,no,no,cellular,2,jul,715.0,3,-1,0,unknown,1
54,housemaid,married,secondary,no,0,no,no,cellular,7,aug,479.0,1,-1,0,unknown,1
27,admin.,single,secondary,no,543,yes,no,unknown,30,may,193.0,3,-1,0,unknown,1
35,housemaid,married,secondary,no,441,yes,no,cellular,9,feb,124.0,2,261,2,other,0
38,management,single,tertiary,no,4644,no,no,cellular,27,jan,230.0,2,-1,0,unknown,0
33,admin.,single,secondary,no,3035,yes,no,cellular,19,nov,166.0,2,-1,0,unknown,0
32,blue-collar,married,secondary,no,473,yes,no,cellular,8,may,704.0,1,293,6,failure,1
47,management,single,tertiary,no,473,no,no,cellular,21,oct,875.0,4,-1,0,unknown,1
52,management,married,tertiary,no,418,yes,no,unknown,15,may,297.0,1,-1,0,unknown,0
62,unknown,married,secondary,no,3219,no,no,cellular,3,feb,620.0,1,-1,0,unknown,1
63,retired,single,secondary,no,466,yes,no,telephone,13,nov,71.0,2,98,2,success,1
24,blue-collar,single,primary,no,327,yes,no,unknown,12,may,85.0,3,-1,0,unknown,0
41,management,married,tertiary,no,1584,yes,no,cellular,12,oct,234.0,1,98,1,success,1
30,services,married,secondary,no,162,yes,yes,cellular,13,may,450.0,2,-1,0,unknown,0
30,technician,single,secondary,no,1222,yes,no,cellular,29,jan,179.0,2,230,4,failure,0
34,housemaid,married,secondary,no,2483,no,no,cellular,11,feb,329.0,1,27,1,success,1
34,technician,married,tertiary,no,242,no,yes,cellular,4,feb,464.0,1,-1,0,unknown,0
36,technician,single,tertiary,no,-11,yes,no,cellular,14,may,17.0,2,-1,0,unknown,0
34,technician,married,secondary,no,12817,no,no,cellular,15,apr,83.0,4,-1,0,unknown,1
43,services,married,secondary,no,520,yes,no,cellular,17,apr,400.0,1,-1,0,unknown,0
49,technician,single,tertiary,no,2557,no,no,cellular,20,aug,333.0,2,-1,0,unknown,0
30,blue-collar,married,primary,no,3496,yes,no,unknown,6,may,200.0,1,-1,0,unknown,0
27,blue-collar,single,secondary,no,304,yes,no,unknown,29,may,42.0,1,-1,0,unknown,0
43,blue-collar,married,primary,no,182,no,yes,unknown,19,may,290.0,1,-1,0,unknown,0
51,admin.,divorced,secondary,no,235,no,no,cellular,3,feb,363.0,1,-1,0,unknown,1
41,management,divorced,tertiary,no,0,no,no,cellular,18,aug,194.0,4,-1,0,unknown,0
36,technician,married,secondary,no,185,yes,no,unknown,28,may,197.0,2,-1,0,unknown,0
36,technician,married,secondary,no,925,no,no,cellular,2,feb,126.0,1,-1,0,unknown,0
24,blue-collar,married,secondary,no,622,yes,no,unknown,6,may,84.0,1,-1,0,unknown,0
51,blue-collar,married,secondary,no,67,no,no,telephone,20,aug,523.0,8,-1,0,unknown,1
31,technician,single,secondary,no,188,yes,yes,unknown,3,jun,114.0,1,-1,0,unknown,0
59,blue-collar,divorced,primary,no,1275,yes,yes,cellular,31,jul,21.0,8,149,1,failure,0
55,management,divorced,tertiary,no,7431,no,no,cellular,4,feb,174.0,2,-1,0,unknown,0
56,entrepreneur,married,secondary,no,1855,yes,no,cellular,7,may,820.0,2,-1,0,unknown,1
37,self-employed,married,tertiary,no,2032,no,no,cellular,20,oct,427.0,1,88,2,failure,1
25,blue-collar,married,secondary,no,589,yes,no,cellular,4,aug,265.0,1,-1,0,unknown,0
31,services,divorced,secondary,no,2883,no,no,cellular,10,aug,163.0,1,179,2,success,1
29,blue-collar,divorced,secondary,no,930,yes,no,unknown,23,may,48.0,2,-1,0,unknown,0
40,technician,single,secondary,no,4745,yes,no,telephone,28,aug,254.0,2,-1,0,unknown,1
57,technician,divorced,secondary,no,-96,yes,no,cellular,23,jul,894.0,4,-1,0,unknown,1
30,technician,divorced,secondary,no,381,yes,no,unknown,26,may,515.0,2,-1,0,unknown,0
51,blue-collar,divorced,secondary,no,3467,yes,no,unknown,2,jun,321.0,1,-1,0,unknown,0
34,technician,divorced,secondary,no,931,yes,no,cellular,25,oct,316.0,1,180,1,other,1
47,technician,divorced,secondary,no,1577,no,no,cellular,4,aug,904.0,1,-1,0,unknown,1
32,management,single,tertiary,no,232,no,no,cellular,5,mar,90.0,1,182,1,other,1
56,admin.,married,primary,no,476,yes,no,cellular,13,may,340.0,3,266,8,failure,0
33,admin.,married,tertiary,no,313,yes,no,cellular,29,jan,186.0,1,354,1,failure,0
34,management,married,tertiary,no,1077,no,no,cellular,6,nov,100.0,1,92,2,failure,1
63,retired,married,tertiary,no,2,no,no,telephone,16,jul,174.0,2,-1,0,unknown,0
51,admin.,married,unknown,no,21,no,no,cellular,5,feb,150.0,3,-1,0,unknown,0
31,management,married,tertiary,no,3157,no,no,cellular,1,sep,113.0,1,94,3,success,1
35,management,married,tertiary,no,1000,yes,no,cellular,22,feb,388.0,1,144,5,failure,1
31,management,single,tertiary,no,6101,no,no,cellular,21,nov,59.0,1,-1,0,unknown,0
49,management,married,tertiary,no,145,yes,no,cellular,22,jul,154.0,1,-1,0,unknown,0
32,services,married,secondary,no,255,no,no,cellular,25,feb,467.0,1,185,3,success,1
33,services,single,secondary,no,2747,yes,no,cellular,16,apr,18.0,3,286,2,other,0
47,retired,single,secondary,no,465,yes,no,cellular,19,aug,343.0,6,-1,0,unknown,0
35,management,single,tertiary,no,2589,no,no,cellular,30,apr,209.0,1,-1,0,unknown,1
42,technician,married,primary,no,829,yes,no,cellular,20,nov,142.0,4,205,4,failure,0
55,management,married,tertiary,no,258,no,no,cellular,25,nov,475.0,1,285,3,success,0
52,management,married,primary,no,12968,yes,no,cellular,17,apr,340.0,2,-1,0,unknown,0
62,retired,married,secondary,no,914,no,no,cellular,13,aug,395.0,1,-1,0,unknown,1
39,admin.,single,secondary,no,740,yes,no,cellular,18,nov,142.0,1,-1,0,unknown,0
