enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
8349,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,30,0.0
26949,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,9,0.0
9122,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,2,16,0.0
20926,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,100-500,Pvt Ltd,1,26,0.0
28997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10/49,Pvt Ltd,>4,38,0.0
25880,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,0.0
7711,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,34,0.0
40,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,19,10/49,NGO,3,128,0.0
19493,city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,,4,500-999,Pvt Ltd,2,43,0.0
20116,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,3,18,1.0
23971,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Public Sector,1,62,0.0
15689,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,8,100-500,Public Sector,2,26,0.0
31828,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,4,500-999,Pvt Ltd,never,41,0.0
15898,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,2,60,0.0
22086,city_16,0.91,Other,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,>4,200,0.0
33174,city_67,0.855,,Has relevent experience,Part time course,High School,,9,10/49,Early Stage Startup,3,84,0.0
7204,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,No Major,4,10/49,Pvt Ltd,1,25,0.0
2976,city_138,0.836,,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Early Stage Startup,1,38,0.0
28193,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,Public Sector,1,130,1.0
20100,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Public Sector,1,21,0.0
3646,city_149,0.6890000000000001,Female,Has relevent experience,Part time course,Graduate,STEM,7,<10,Pvt Ltd,1,22,0.0
15618,city_101,0.5579999999999999,Male,No relevent experience,Full time course,High School,,2,,Public Sector,never,54,1.0
9909,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,never,26,0.0
11028,city_143,0.74,Male,No relevent experience,,High School,,3,,,never,57,1.0
29732,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Public Sector,4,36,0.0
23186,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,,4,<10,Public Sector,never,166,0.0
11518,city_21,0.624,Female,Has relevent experience,Full time course,Masters,Humanities,10,50-99,Pvt Ltd,2,90,1.0
26292,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Business Degree,6,100-500,Funded Startup,1,29,0.0
12384,city_83,0.923,,No relevent experience,no_enrollment,,,5,,,never,7,0.0
21104,city_102,0.804,,No relevent experience,no_enrollment,Masters,STEM,10,,,1,16,0.0
13802,city_103,0.92,Male,Has relevent experience,no_enrollment,,,6,100-500,Pvt Ltd,2,38,0.0
11034,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,,never,78,0.0
31304,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,14,0.0
18226,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,15,,,never,31,1.0
14071,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,135,0.0
20187,city_160,0.92,Male,Has relevent experience,,Graduate,STEM,>20,<10,Pvt Ltd,2,28,0.0
30282,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,,,1,30,1.0
14024,city_102,0.804,Male,No relevent experience,no_enrollment,High School,,<1,,,never,17,0.0
27876,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,21,0.0
21945,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,>20,,,1,68,0.0
23872,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,20,,,>4,35,1.0
30139,city_165,0.903,Male,No relevent experience,Full time course,High School,,2,,,never,35,0.0
24011,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,7,,,1,54,1.0
14779,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,<1,500-999,,1,19,1.0
20603,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,NGO,2,70,0.0
16189,city_105,0.925,Male,No relevent experience,Full time course,Graduate,Other,4,,,1,76,1.0
29951,city_115,0.789,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,80,1.0
17169,city_57,0.866,,No relevent experience,Full time course,Graduate,STEM,4,,,never,107,1.0
26406,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,,1,41,0.0
6730,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,35,0.0
21796,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,1,35,0.0
28771,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,54,0.0
10518,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,50,0.0
19897,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,,2,89,1.0
12309,city_67,0.855,Male,No relevent experience,no_enrollment,High School,,5,,,,40,1.0
6987,city_72,0.795,Male,Has relevent experience,no_enrollment,,,6,,Public Sector,2,99,0.0
10933,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,53,0.0
2985,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,1,16,0.0
17867,city_21,0.624,Male,No relevent experience,Part time course,Graduate,Humanities,4,,,never,17,0.0
20133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,43,0.0
20468,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,51,0.0
8861,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Early Stage Startup,1,90,0.0
25610,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,40,0.0
19146,city_102,0.804,Male,Has relevent experience,Part time course,Masters,STEM,19,100-500,Pvt Ltd,2,67,0.0
10146,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,30,0.0
19667,city_97,0.925,,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,,34,1.0
16478,city_118,0.722,,Has relevent experience,Part time course,Graduate,Arts,6,100-500,Pvt Ltd,2,51,0.0
10609,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,>4,28,0.0
22003,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,5000-9999,Pvt Ltd,>4,144,0.0
23135,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,133,0.0
29811,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,>20,100-500,Pvt Ltd,>4,31,0.0
18951,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,58,1.0
25513,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,68,0.0
11817,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,1,50,0.0
28226,city_162,0.767,Male,No relevent experience,Full time course,High School,,3,5000-9999,Pvt Ltd,,48,1.0
28844,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,100-500,NGO,1,36,0.0
29849,city_13,0.8270000000000001,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,12,0.0
32485,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,18,1.0
27781,city_27,0.848,Male,No relevent experience,no_enrollment,High School,,3,,,never,108,0.0
32910,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,6,,,never,11,0.0
4162,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,6,,,2,30,1.0
11020,city_54,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,11,0.0
8592,city_75,0.939,,No relevent experience,Part time course,High School,,2,10/49,Funded Startup,1,17,0.0
27330,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Funded Startup,2,13,1.0
18173,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,2,81,0.0
9428,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,166,0.0
25562,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,,,1,130,1.0
26046,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,3,144,1.0
10494,city_1,0.847,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,44,0.0
14124,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,,3,102,1.0
16988,city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,11,5000-9999,NGO,1,44,0.0
24729,city_57,0.866,,No relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,11,0.0
26266,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,10,0.0
3950,city_64,0.6659999999999999,,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,46,1.0
8678,city_159,0.843,,No relevent experience,Full time course,High School,,4,10000+,Public Sector,1,12,0.0
23185,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,51,0.0
22128,city_165,0.903,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10/49,Pvt Ltd,1,15,0.0
22361,city_157,0.769,Male,No relevent experience,Part time course,Graduate,No Major,5,<10,Pvt Ltd,1,19,0.0
20017,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,22,0.0
9101,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,4,7,1.0
26201,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Public Sector,>4,94,0.0
21279,city_116,0.743,Male,No relevent experience,Full time course,High School,,2,,,never,161,1.0
9876,city_104,0.924,Female,No relevent experience,Part time course,Masters,STEM,5,,,2,160,1.0
9953,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,1,46,0.0
3318,city_114,0.926,Female,No relevent experience,Full time course,Graduate,STEM,5,,,2,56,0.0
28029,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,34,1.0
5141,city_116,0.743,Male,No relevent experience,Part time course,Graduate,No Major,12,,,2,45,0.0
2185,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,43,0.0
25874,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,>20,50-99,,2,109,0.0
15445,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,88,0.0
31096,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,1,3,0.0
15484,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,2,29,0.0
27897,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,9,500-999,Pvt Ltd,1,16,0.0
6466,city_102,0.804,Male,No relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,2,138,0.0
11447,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,12,1.0
6676,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,33,1.0
24672,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,Pvt Ltd,never,254,0.0
3494,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,13,,NGO,>4,102,1.0
21794,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,8,0.0
26187,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,100,0.0
14557,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,never,5,0.0
15295,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,111,0.0
17533,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,43,0.0
28180,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,67,0.0
14769,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,28,0.0
6485,city_13,0.743,Male,Has relevent experience,no_enrollment,High School,,11,10/49,Pvt Ltd,2,43,1.0
6223,city_21,0.624,,No relevent experience,Full time course,High School,,3,,Pvt Ltd,never,35,1.0
30654,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,92,0.0
19727,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,50-99,Pvt Ltd,4,45,0.0
3644,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,182,0.0
21989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,8,0.0
848,city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,18,0.0
13653,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,2,34,1.0
11549,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Funded Startup,1,46,0.0
32158,city_23,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,50,0.0
27620,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,62,1.0
29960,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,never,76,0.0
15673,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,18,10/49,Pvt Ltd,2,14,0.0
22676,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,66,1.0
2638,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,106,0.0
12832,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Early Stage Startup,1,128,0.0
10887,city_103,0.92,Female,No relevent experience,Full time course,Graduate,No Major,6,500-999,NGO,never,42,0.0
16031,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Public Sector,4,182,0.0
28034,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Early Stage Startup,1,106,1.0
15614,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,3,1.0
11421,city_165,0.903,Male,Has relevent experience,Full time course,High School,,4,<10,Early Stage Startup,1,13,0.0
6130,city_16,0.91,Male,No relevent experience,no_enrollment,,,4,50-99,,never,44,0.0
31963,city_36,0.893,Male,Has relevent experience,no_enrollment,,,15,,,>4,6,1.0
23147,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,3,1.0
22281,city_71,0.884,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,4,1.0
19981,city_103,0.92,,No relevent experience,Full time course,High School,,3,,,never,27,0.0
32155,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,23,0.0
14861,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,>4,25,1.0
2379,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,27,0.0
23022,city_144,0.84,Male,No relevent experience,Full time course,Graduate,STEM,16,,,2,53,0.0
23371,city_48,0.493,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,98,1.0
18345,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,,,1,10,1.0
17177,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,79,1.0
22173,city_65,0.802,Male,No relevent experience,Full time course,High School,,2,,,never,44,0.0
6647,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,4,,,1,31,0.0
10105,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,<1,,,>4,53,1.0
4001,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,157,0.0
14167,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,64,0.0
12160,city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,27,0.0
29650,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,NGO,2,16,0.0
6776,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,170,0.0
16833,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,114,0.0
23174,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,,,never,139,1.0
27911,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,NGO,>4,56,1.0
8900,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,>4,161,0.0
348,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,56,0.0
15467,city_98,0.949,,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,1,111,0.0
17302,city_114,0.926,Female,No relevent experience,no_enrollment,Masters,STEM,3,100-500,NGO,1,26,0.0
13139,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,66,0.0
2200,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,88,0.0
27046,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,11,0.0
10133,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,292,0.0
3193,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,28,0.0
20341,city_165,0.903,Male,Has relevent experience,Full time course,Masters,STEM,15,50-99,Pvt Ltd,4,76,0.0
32565,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,2,44,1.0
1217,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,28,1.0
7765,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,Pvt Ltd,3,107,0.0
16127,city_115,0.789,,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,81,1.0
7498,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,<1,5000-9999,Pvt Ltd,2,12,1.0
28557,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,1,29,0.0
31599,city_100,0.887,Male,No relevent experience,Full time course,High School,,6,,Pvt Ltd,never,53,0.0
9071,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,>4,106,0.0
18144,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,8,500-999,Pvt Ltd,4,19,0.0
7543,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,1,90,1.0
28107,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,21,0.0
21187,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Funded Startup,4,86,0.0
20993,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,40,0.0
25748,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,39,0.0
2407,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,Other,14,10000+,Pvt Ltd,3,112,0.0
16642,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,2,144,0.0
32737,city_83,0.923,,No relevent experience,no_enrollment,Graduate,Business Degree,<1,,,never,26,0.0
22087,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,58,0.0
12823,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,8,0.0
25567,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,14,10/49,Pvt Ltd,2,149,0.0
19089,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Public Sector,>4,138,0.0
30714,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,8,0.0
4160,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,20,0.0
5875,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,6,10/49,Public Sector,2,34,0.0
16066,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,42,0.0
21516,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,157,0.0
12162,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,15,0.0
29489,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,4,23,0.0
20007,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,,2,105,0.0
4282,city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14,,,>4,21,0.0
10173,city_90,0.698,Male,No relevent experience,no_enrollment,High School,,<1,,,never,73,0.0
11337,city_21,0.624,,No relevent experience,no_enrollment,High School,,4,,,never,66,1.0
24042,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,2,140,0.0
3990,city_160,0.92,Male,Has relevent experience,Part time course,High School,,10,,,1,202,0.0
8293,city_104,0.924,Male,No relevent experience,Full time course,High School,,3,,,1,106,1.0
6395,city_21,0.624,,No relevent experience,Full time course,High School,,5,,,never,48,0.0
18762,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,>4,57,1.0
6776,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,130,0.0
6072,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,6,0.0
21861,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,36,0.0
10522,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,,,15,1.0
23843,city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,12,10000+,,1,48,0.0
16226,city_45,0.89,Other,No relevent experience,no_enrollment,High School,,5,,,never,258,0.0
10305,city_150,0.698,,No relevent experience,Full time course,Graduate,STEM,10,,,1,74,1.0
514,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,,3,54,0.0
12062,city_157,0.769,Male,No relevent experience,Full time course,High School,,3,,,never,40,1.0
26574,city_48,0.493,Female,No relevent experience,Full time course,High School,,<1,,,1,44,1.0
3157,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,45,0.0
10371,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,99,0.0
13616,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,45,0.0
3338,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,58,0.0
641,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,Arts,<1,500-999,,1,98,1.0
17897,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,2,20,0.0
4931,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,3,70,0.0
14815,city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,16,,Pvt Ltd,2,78,0.0
15167,city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1,11,0.0
2679,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,>4,56,1.0
25527,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,9,0.0
21708,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,304,0.0
17003,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,14,1.0
32192,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,143,0.0
24764,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,72,0.0
760,city_165,0.903,Female,Has relevent experience,no_enrollment,Graduate,Humanities,6,,,2,26,1.0
31034,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,13,0.0
889,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,36,0.0
6921,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,>4,14,0.0
15212,city_136,0.897,Male,No relevent experience,Full time course,High School,,5,,Pvt Ltd,never,60,0.0
14434,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,4,0.0
33143,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Arts,2,1000-4999,NGO,1,11,1.0
32730,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,26,0.0
24116,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Funded Startup,1,90,0.0
10841,city_23,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,>4,70,0.0
25786,city_118,0.722,Male,Has relevent experience,Part time course,High School,,15,100-500,Pvt Ltd,2,78,0.0
