customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3410-QWQUL,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.0,3882.8,0
2519-CEDFX,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),80.75,736.1,0
9611-UNOCX,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.0,1129.95,0
7138-LLJJD,Female,0,Yes,No,24,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.9,1021.4,0
3806-UWXUY,Male,1,No,No,17,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,50.5,1110.35,0
7315-VRZZQ,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.45,2274.1,0
4377-OJEDE,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),114.3,3592.85,0
2957-GGULK,Male,0,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),44.65,4594.1,0
8443-UDABZ,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,533.05,1
3515-GVSEX,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,35.7,19.6,1
3486-NGXGF,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,55.25,3228.25,0
3819-EQOTI,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.4,460.25,1
3097-MPXOZ,Male,0,No,No,12,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),43.3,253.8,0
8999-RCYUL,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.15,6339.3,0
0010-LUEQK,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,85.5,1
6402-DILCS,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,72.4,5212.1,0
4896-DDPTB,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,88.4,296.15,0
2904-HBCGI,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,58.75,2208.2,0
7250-YFFQN,Male,0,No,No,42,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,40.6,32.7,0
9697-VFHOH,Male,0,Yes,No,34,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,34.8,150.8,0
5874-AALUR,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.45,4724.6,0
8242-FBCMA,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),50.0,5035.65,0
3771-UYWAR,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.4,1748.75,1
5840-QHEMS,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,754.95,1
0133-ZBKJS,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,83.5,2311.25,0
0505-KMVCL,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.7,766.75,0
1561-LDKPT,Male,0,No,No,14,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,94.8,0
2454-CQRTT,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),29.6,688.35,0
5974-JTXMM,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,35.4,5048.65,0
9703-KZOOR,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,74.65,325.85,0
5578-NMAVJ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.1,9350.1,1
6178-ICXFP,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.4,1133.2,1
7081-AAYJC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,206.6,1
1325-CACTX,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,87.0,2030.1,1
0317-INKWR,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,39.85,0
7196-WMEFD,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,4917.1,0
7398-PSJJC,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,55.9,4474.15,0
1149-RVCRO,Female,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.45,650.35,1
7424-ZYHJP,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,73.7,3684.25,0
1862-FSSBI,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),95.45,595.6,0
6674-KXARB,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.35,193.6,0
4137-LLPNA,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.65,270.45,0
0880-NAJKI,Male,0,Yes,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.0,1783.9,0
1363-UNOAG,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.9,84.6,1
6305-HBCQN,Male,0,Yes,No,10,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,655.45,0
0067-LCGGR,Male,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.25,115.0,1
9391-XADII,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.65,892.75,0
2002-IANGG,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,634.7,0
1301-BMEQK,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.7,6786.35,1
1338-XJZAG,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.9,1333.55,0
2385-QUOJF,Male,0,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.9,3137.55,1
2911-VRHHD,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.05,5283.55,1
1656-AATFP,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,1510.5,0
0879-BAIAS,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.95,5588.8,0
0983-AXZUF,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),76.1,7398.45,0
1552-YGZIH,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),55.95,3930.8,0
4567-BHZKR,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.4,1199.65,1
6299-ADRNZ,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1500.75,1
3708-TCIXM,Female,0,No,Yes,23,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.5,58.3,0
4948-RDGRJ,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.2,55.75,1
9616-TMDXN,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.6,58.95,0
4291-CZOIN,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.5,5282.7,1
6178-BDJLT,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.05,1586.5,0
7237-FEDGF,Male,0,No,Yes,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.5,1204.95,0
4357-PNLDO,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.25,1496.25,1
4671-LAVWJ,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,97.05,154.55,0
4129-YDMPH,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),84.7,3597.55,0
2653-DFIQI,Female,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.85,122.4,0
8003-IKTIQ,Male,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.65,67.55,0
1392-DDONK,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.5,1348.15,0
1399-AOEPS,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),69.35,619.95,0
3501-XLEGC,Female,0,Yes,Yes,31,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.6,125.4,0
6368-MJQGE,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.1,1299.3,0
6857-BFJBP,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.0,6033.75,1
9572-PPDJQ,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.8,706.6,1
7122-ZBLSL,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,19.7,0
3024-HMGPY,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,8086.4,1
3014-BVFRP,Female,0,No,No,53,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,467.45,0
1391-WESIN,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.7,550.1,0
7969-RKJDT,Female,0,Yes,Yes,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),83.4,25.1,0
6126-EUUZP,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.0,1441.85,1
5635-GASAY,Female,1,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.9,917.9,0
8985-OVASU,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,255.25,0
2500-KRFPC,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,2077.95,0
4957-RBDZB,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,3532.0,0
4361-ITUHC,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,402.1,0
4788-IHMDI,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,7428.45,0
3016-FIOOR,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,3131.55,1
5954-KVROS,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),105.95,145.9,0
6252-WIOGZ,Male,0,Yes,No,65,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.6,184.4,0
4433-AOMCM,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,408.5,0
2423-YDAYF,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,1430.05,0
4291-BXEHC,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.55,4368.5,0
2320-IHEWQ,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,137.3,0
0848-PIMFT,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.85,934.15,0
9903-DKAKY,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.1,75.3,0
8816-MBCSI,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,69.6,0
2956-EQKWZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,1174.35,0
2608-BOJIP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.65,856.35,1
6564-WGEFK,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,59.4,0
8203-JIVTA,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,930.9,0
2419-HBCKM,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.75,55.75,0
2071-XRZGA,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.6,5653.35,0
4530-TBARU,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.4,254.7,0
9927-WJTFG,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,4029.9,0
0487-QNDIY,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,2088.7,0
0354-PIZBJ,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.8,1054.2,0
3021-WLOQM,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.65,770.35,0
7222-HQYWL,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.15,958.25,0
4426-LAUVW,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,52.9,0
8839-PFCEX,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.9,1024.7,0
0856-LYNBJ,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,101.85,0
9095-GSFDW,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1633.95,0
4360-SILXN,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,4413.05,0
6549-FYGPK,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,54.85,5840.2,0
2718-KYYOA,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,3851.45,0
4291-FIHTC,Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,54.75,984.9,0
5863-GXIMY,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.55,1509.0,0
7554-UWLXX,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,45.1,0
6100-NLEXR,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,4048.4,1
1916-LFFBJ,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,69.65,70.3,0
2048-LNOOB,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.0,1374.5,1
1298-QDFET,Female,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.1,4747.3,0
5025-ICXIQ,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.4,739.2,1
4308-TLJTV,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,3186.8,0
3097-UDIEX,Male,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.15,3014.25,1
1961-XKPFH,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.3,1378.35,1
5702-EKGWH,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.6,2274.1,0
1927-RWCZW,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,303.3,1
8176-HDDHM,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.15,3654.4,1
1304-YAPGF,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.75,2903.1,0
3724-ADROT,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),60.1,2574.55,0
7183-OZGES,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),65.75,533.75,0
2984-ZSLJU,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,317.45,0
5019-DWQWY,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),66.25,1602.9,0
9840-RUZGB,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.8,2327.5,0
2410-QLVCC,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.4,5742.95,1
5146-DKPAO,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,98.7,5224.45,0
2455-KUMQH,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,109.9,2552.75,1
3060-GKRAZ,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.1,5714.2,0
5339-ZWMXH,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.0,3282.75,1
8819-NLEUP,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),94.9,5348.6,0
8049-KMEAE,Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.45,131.25,1
1732-UDPGF,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.15,412.55,0
1026-OVADX,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.7,1423.8,0
9715-CBVLN,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),95.55,1747.95,0
8200-CDXNV,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,83.3,0
1525-OVHDW,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),100.4,5824.45,0
8922-CEDZW,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),98.9,45.3,0
9185-BJCWV,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.85,540.45,0
2296-WCGVW,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.95,51.15,0
2181-DWAXE,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.3,7847.25,1
0185-ICXJM,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.15,546.8,0
7159-OHSSD,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,8166.35,1
7256-FJGFP,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.5,20.2,1
2661-OWRQN,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.05,886.75,1
7133-HTOFE,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.25,3471.7,0
9802-PRNGG,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.95,2538.2,0
8965-FHVDB,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),59.55,3953.1,0
1373-INRZW,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),55.7,4689.95,0
4174-GAAFL,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,827.2,1
3019-VUOLJ,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.55,415.2,0
9963-OYVVF,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.35,1036.4,0
9710-MUTFK,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.15,3440.25,0
0292-RGYLT,Male,1,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.3,2893.65,1
7186-UKZDD,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.0,162.25,1
0880-UNMSK,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.3,5143.6,0
6537-JKZND,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.65,160.95,0
0506-GFDJP,Female,0,No,No,27,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.7,75.3,0
3734-OAURX,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,3386.8,0
7160-WXJSV,Male,1,No,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,53.6,1490.25,0
2511-ARRTK,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.5,1742.6,0
2351-YJHUO,Female,0,No,No,51,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,55.45,4253.9,0
1210-EOTUK,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,59.65,6695.0,0
0699-LHHRA,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.6,638.4,1
