enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16269,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,Arts,12,1000-4999,Pvt Ltd,>4,46,0.0
2012,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,28,0.0
17088,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,3,5000-9999,,never,16,1.0
11222,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,26,0.0
16409,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,36,0.0
13023,city_65,0.802,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,151,0.0
5146,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,10/49,Pvt Ltd,1,9,0.0
28434,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,68,0.0
27462,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,3,155,0.0
18778,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,78,0.0
5127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,86,0.0
16862,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,100-500,Pvt Ltd,1,16,0.0
24971,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,159,0.0
31338,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,1,20,0.0
31258,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,4,139,1.0
15792,city_167,0.921,Male,Has relevent experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,42,0.0
10693,city_115,0.789,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,31,0.0
19587,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,21,0.0
13032,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Funded Startup,2,308,0.0
27055,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,18,1.0
28367,city_100,0.887,Male,Has relevent experience,Part time course,High School,,6,100-500,Pvt Ltd,>4,45,0.0
21160,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,156,0.0
5893,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,16,100-500,Public Sector,2,15,0.0
22610,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,96,1.0
32023,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,>4,112,0.0
1800,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,36,1.0
32569,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,Business Degree,1,50-99,Pvt Ltd,2,34,0.0
17302,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,41,0.0
27723,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,100-500,Pvt Ltd,1,25,0.0
12496,city_100,0.887,,No relevent experience,,,,1,,,never,78,0.0
5802,city_65,0.802,Male,Has relevent experience,no_enrollment,,,6,,,1,11,0.0
27605,city_23,0.899,Male,No relevent experience,no_enrollment,High School,,8,,,1,44,0.0
1475,city_11,0.55,Male,Has relevent experience,Full time course,Masters,STEM,10,,,>4,83,0.0
18547,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,Humanities,5,10/49,Pvt Ltd,1,63,0.0
6874,city_114,0.926,,No relevent experience,Full time course,High School,,4,<10,Public Sector,1,65,0.0
4345,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,1,39,0.0
7089,city_74,0.579,,Has relevent experience,Full time course,High School,,7,10/49,Early Stage Startup,1,35,0.0
31957,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Public Sector,1,75,1.0
7436,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,,,3,88,0.0
4833,city_67,0.855,Male,No relevent experience,Full time course,High School,,11,,,1,18,0.0
20804,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,16,,,never,167,0.0
6802,city_21,0.624,,No relevent experience,Full time course,High School,,1,,,never,8,0.0
30635,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,,,1,240,1.0
23294,city_104,0.924,Male,No relevent experience,Full time course,High School,,<1,,,never,89,0.0
10808,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,45,1.0
25611,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,32,1.0
15433,city_40,0.7759999999999999,Male,No relevent experience,Full time course,High School,,2,,,1,55,1.0
11705,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,4,18,1.0
19899,city_104,0.924,,Has relevent experience,,Graduate,STEM,15,500-999,Public Sector,2,2,0.0
3219,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,19,10000+,Pvt Ltd,never,48,0.0
16995,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,14,0.0
4692,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,2,48,0.0
14289,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,30,0.0
26839,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Other,1,58,0.0
18465,city_64,0.6659999999999999,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,50,0.0
244,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,>4,170,0.0
2357,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,100,0.0
25916,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,15,50-99,Pvt Ltd,1,90,0.0
9643,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,1,21,0.0
13257,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,1,50-99,Pvt Ltd,3,37,1.0
26254,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,36,0.0
5164,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,161,0.0
18298,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1,16,0.0
19521,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,6,10/49,Pvt Ltd,1,166,0.0
18993,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,20,0.0
15322,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,156,0.0
30919,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,1,19,0.0
12778,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,56,0.0
11454,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,144,0.0
33085,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,3,22,0.0
14856,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,2,30,1.0
32950,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,33,0.0
25847,city_96,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,>4,29,0.0
31482,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,61,1.0
10382,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,42,0.0
29992,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,5,100-500,Other,1,36,0.0
25974,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,154,0.0
6932,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,1,24,0.0
26102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,26,0.0
24651,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,41,0.0
11370,city_149,0.6890000000000001,,Has relevent experience,Part time course,High School,,5,<10,Pvt Ltd,1,62,0.0
21296,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,16,1.0
826,city_128,0.527,Male,No relevent experience,Full time course,Graduate,STEM,12,,Pvt Ltd,never,11,1.0
31016,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,0.0
9575,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,28,0.0
26666,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Funded Startup,4,20,0.0
5908,city_41,0.8270000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,112,0.0
2316,city_10,0.895,,No relevent experience,Full time course,Masters,STEM,17,,,1,37,1.0
29934,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,54,1.0
15594,city_16,0.91,,No relevent experience,Full time course,Primary School,,4,,,1,74,0.0
3066,city_160,0.92,Male,No relevent experience,Full time course,High School,,3,,,4,64,0.0
19237,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,146,0.0
7848,city_90,0.698,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,18,1.0
26184,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,never,20,0.0
29982,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Business Degree,10,50-99,Pvt Ltd,1,12,0.0
10823,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1,182,0.0
3119,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,6,,,never,72,0.0
19443,city_19,0.682,,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,59,0.0
4258,city_61,0.913,Male,No relevent experience,Part time course,High School,,10,,,1,42,0.0
1539,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,,1,44,0.0
14315,city_116,0.743,,No relevent experience,Full time course,High School,,2,,,never,54,0.0
4091,city_109,0.701,Male,No relevent experience,Full time course,High School,,16,,,1,148,1.0
20480,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,36,0.0
13433,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,56,1.0
16511,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,161,0.0
21243,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,210,0.0
24291,city_16,0.91,Female,No relevent experience,no_enrollment,Primary School,,1,,,never,11,0.0
13891,city_114,0.926,Male,No relevent experience,Part time course,Graduate,STEM,<1,,,2,30,1.0
15844,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,2,298,1.0
3391,city_50,0.8959999999999999,,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,155,1.0
23567,city_173,0.878,Other,No relevent experience,Full time course,Masters,STEM,19,,,>4,85,0.0
13143,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,10,0.0
31080,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,NGO,1,55,0.0
15754,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,7,100-500,NGO,1,29,0.0
327,city_173,0.878,,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,NGO,1,4,0.0
30790,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,29,0.0
14326,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,43,0.0
4612,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,13,0.0
33101,city_158,0.7659999999999999,Female,Has relevent experience,Part time course,Graduate,STEM,7,<10,,2,34,0.0
5124,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,83,0.0
17670,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,66,0.0
8703,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,3,12,1.0
4848,city_138,0.836,Male,Has relevent experience,no_enrollment,High School,,15,10000+,Pvt Ltd,never,250,0.0
13184,city_100,0.887,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,117,0.0
11187,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,29,0.0
1548,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,31,0.0
15785,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,20,0.0
1238,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,2,,,never,65,1.0
5798,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,2,232,0.0
6934,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,330,1.0
101,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Funded Startup,2,122,1.0
24648,city_115,0.789,Male,Has relevent experience,Part time course,High School,,4,100-500,Pvt Ltd,1,30,0.0
31753,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,43,0.0
29123,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26,0.0
9397,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,Public Sector,2,42,0.0
13950,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,39,1.0
29534,city_103,0.92,Male,No relevent experience,Part time course,High School,,10,5000-9999,Pvt Ltd,never,28,0.0
30695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,9,1.0
21616,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,>4,59,0.0
12326,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,2,34,0.0
18272,city_114,0.926,,No relevent experience,Full time course,Graduate,Business Degree,8,,,never,28,0.0
10268,city_11,0.55,Male,No relevent experience,Full time course,High School,,4,500-999,Public Sector,2,47,1.0
5767,city_61,0.913,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Funded Startup,1,18,0.0
27906,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,29,0.0
13452,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,10/49,Pvt Ltd,1,33,0.0
8197,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,1,84,0.0
2823,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,50-99,Funded Startup,1,37,0.0
11833,city_126,0.479,,No relevent experience,Full time course,High School,,3,10000+,Public Sector,1,74,1.0
25487,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Public Sector,3,99,1.0
7382,city_50,0.8959999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Public Sector,2,15,0.0
16030,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,15,100-500,Public Sector,1,106,0.0
29378,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,>20,10000+,Public Sector,1,80,1.0
22415,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,1,279,1.0
10653,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,<10,Pvt Ltd,1,174,0.0
2352,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,0.0
9790,city_114,0.926,,No relevent experience,,Graduate,STEM,5,,,>4,78,0.0
3033,city_21,0.624,,Has relevent experience,,High School,,5,,Pvt Ltd,never,80,0.0
23065,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,2,84,1.0
7692,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,,,4,50,1.0
21386,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,42,0.0
8792,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,156,0.0
4631,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,2,122,1.0
9285,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,,2,15,0.0
21517,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,14,,,4,289,1.0
17248,city_116,0.743,Male,No relevent experience,Part time course,High School,,14,,,>4,12,0.0
16301,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,,>4,4,1.0
11281,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,96,0.0
8134,city_16,0.91,Male,No relevent experience,,Graduate,STEM,3,,,never,23,0.0
7625,city_103,0.92,Male,No relevent experience,,Graduate,STEM,1,,,never,22,0.0
5159,city_176,0.764,,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,24,0.0
11655,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,15,,,1,105,1.0
8042,city_136,0.897,,Has relevent experience,Full time course,Masters,STEM,5,,,,29,1.0
22997,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,,never,246,0.0
29851,city_150,0.698,,Has relevent experience,no_enrollment,Graduate,Other,3,,,>4,43,1.0
14206,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,300,0.0
13799,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,,,2,136,0.0
28866,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,13,,NGO,2,27,0.0
11615,city_114,0.926,,No relevent experience,no_enrollment,High School,,15,,,never,57,0.0
23099,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,,1,56,0.0
18444,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,106,0.0
27695,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,7,,,never,40,0.0
17955,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,1,56,1.0
8598,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,248,0.0
24029,city_21,0.624,Male,Has relevent experience,no_enrollment,,,>20,100-500,Pvt Ltd,>4,138,0.0
11483,city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,18,1.0
20767,city_61,0.913,Male,No relevent experience,Full time course,High School,,3,,,1,32,1.0
24153,city_70,0.698,Male,No relevent experience,Full time course,High School,,3,,,never,10,0.0
10152,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,14,,,3,16,1.0
7260,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,,126,1.0
19249,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,1,52,0.0
5463,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,20,1.0
26711,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,148,0.0
1490,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,7,10/49,Early Stage Startup,never,26,0.0
25096,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,66,0.0
24958,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,2,166,0.0
9109,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,43,0.0
22807,city_73,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,,2,26,0.0
13164,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,,,1,29,1.0
4846,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,131,1.0
28221,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,224,0.0
2493,city_65,0.802,,No relevent experience,no_enrollment,Graduate,STEM,15,500-999,NGO,3,21,0.0
23328,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,54,0.0
21362,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,2,59,0.0
11454,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,4,0.0
21288,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,5,10/49,Pvt Ltd,2,140,0.0
32387,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,70,0.0
6914,city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,36,1.0
24995,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,3,,,1,117,1.0
5287,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,>20,,,>4,72,0.0
15794,city_128,0.527,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,83,1.0
11986,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,,,1,96,0.0
26545,city_173,0.878,Male,Has relevent experience,Part time course,High School,,10,50-99,Pvt Ltd,4,59,0.0
14497,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,80,0.0
5155,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,102,0.0
47,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,28,0.0
15188,city_104,0.924,,No relevent experience,Full time course,Masters,Humanities,7,5000-9999,NGO,1,12,1.0
29479,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,2,224,0.0
31155,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Funded Startup,2,27,0.0
16023,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,20,0.0
11286,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,17,0.0
5607,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,90,0.0
33006,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,39,0.0
9910,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,24,0.0
20474,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,69,0.0
13313,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,46,1.0
11045,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,3,52,0.0
7246,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Other,4,102,0.0
5152,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,Pvt Ltd,never,56,0.0
13306,city_162,0.767,Female,Has relevent experience,Part time course,Graduate,STEM,5,,,2,94,1.0
32241,city_103,0.92,Male,Has relevent experience,,Graduate,STEM,3,10000+,Public Sector,never,16,0.0
27173,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,9,50-99,Pvt Ltd,1,56,0.0
10292,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,184,0.0
658,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,55,1.0
8515,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Humanities,12,<10,Pvt Ltd,4,35,0.0
17186,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,15,1.0
7580,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,1,37,0.0
4762,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,never,130,0.0
17567,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,94,0.0
5573,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,52,1.0
10004,city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,28,1.0
5165,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,28,0.0
11309,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Pvt Ltd,>4,290,0.0
154,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Public Sector,1,163,0.0
16035,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Funded Startup,1,48,0.0
5565,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Funded Startup,1,14,0.0
30664,city_61,0.913,Male,Has relevent experience,Full time course,Phd,STEM,>20,10000+,Public Sector,4,67,0.0
10961,city_123,0.738,,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,32,0.0
12615,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,107,1.0
13168,city_176,0.764,,No relevent experience,Part time course,High School,,5,10/49,Pvt Ltd,1,53,0.0
2043,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,3,,Pvt Ltd,never,51,1.0
33131,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,99,0.0
20388,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,66,1.0
14582,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,3,51,0.0
