age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
59,Private,189251,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
53,Local-gov,121404,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States,0
59,Self-emp-inc,225568,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Taiwan,0
61,Self-emp-not-inc,36395,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,13550,0,20,United-States,1
26,Self-emp-not-inc,339324,HS-grad,9,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,50,China,0
39,Local-gov,335796,HS-grad,9,Separated,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,0
29,Local-gov,287655,Assoc-acdm,12,Never-married,Protective-serv,Other-relative,White,Male,0,0,32,Mexico,0
41,Private,143766,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
49,Private,122639,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0
41,Private,178517,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
19,Private,96660,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
34,Federal-gov,190767,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,47,United-States,0
38,Private,241998,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
39,Local-gov,111997,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5178,0,32,United-States,1
36,Private,125461,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
37,Private,338303,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
29,Private,137807,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States,0
38,Private,314310,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
33,Private,171424,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,1
47,Private,338620,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States,1
42,Private,343501,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
20,Private,282023,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,0
45,Private,84774,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0
33,Federal-gov,107896,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,0
76,Local-gov,180249,Bachelors,13,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,China,1
57,State-gov,221382,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,80,United-States,0
36,Private,28061,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,70,United-States,0
27,Private,51131,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,0
43,Private,227594,1st-4th,2,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
33,Private,175465,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,96,United-States,0
20,Private,190747,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,40,United-States,0
38,State-gov,52869,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Thailand,1
62,Local-gov,214703,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1
34,Private,166371,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,50,United-States,0
45,Private,199367,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,0
33,Private,186425,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,0
48,Self-emp-not-inc,193494,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,United-States,0
36,Self-emp-inc,45156,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
38,Self-emp-inc,40135,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,60,United-States,0
46,Local-gov,81584,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,0
37,Self-emp-not-inc,33975,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,1
53,Self-emp-not-inc,166546,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,21,United-States,0
60,Self-emp-not-inc,133897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
58,Self-emp-not-inc,105842,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,0
27,Private,204352,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,?,0
46,Private,94413,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,0
38,Private,289436,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,0
35,Private,259351,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,6849,0,40,United-States,0
49,Private,116670,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1
51,Private,133582,5th-6th,3,Separated,Other-service,Unmarried,White,Female,0,0,60,El-Salvador,0
20,?,64292,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,24,United-States,0
39,Private,165655,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
40,Private,101509,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
48,Private,218886,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,25,United-States,0
32,Private,111252,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
29,Private,137354,11th,7,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,0
20,?,200268,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
20,?,105936,HS-grad,9,Married-spouse-absent,?,Unmarried,White,Female,0,0,40,United-States,0
24,Private,107404,10th,6,Divorced,Machine-op-inspct,Unmarried,Other,Male,0,0,40,Puerto-Rico,0
38,Private,221532,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
35,Private,150076,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Jamaica,1
47,Private,195835,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,1
28,Private,174233,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
35,Private,231972,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,0
44,State-gov,137544,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,0
32,Private,240244,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,0
55,Private,260578,HS-grad,9,Widowed,Tech-support,Unmarried,Black,Female,0,1741,23,United-States,0
37,Private,224658,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1
26,Private,61885,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,10,United-States,0
41,Federal-gov,133969,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,1
36,Federal-gov,162572,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States,1
50,Self-emp-not-inc,170214,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,8614,0,50,United-States,1
55,Private,1089448,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
30,Private,139187,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
25,Private,175431,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0
36,Private,104050,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
20,Private,177526,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,20,United-States,0
48,Private,166247,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,1
31,Private,213140,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
60,State-gov,186438,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
33,Private,196308,HS-grad,9,Separated,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0
29,Private,50143,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,1602,40,United-States,0
37,Private,223946,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,35,United-States,1
33,Private,125461,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
55,Private,222308,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,1
29,Private,188505,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,20,United-States,0
37,Private,198399,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,13550,0,70,United-States,1
38,Private,132379,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
33,Private,188093,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
57,Private,343773,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,1
28,Private,223548,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,50,United-States,1
44,Private,111483,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,22,United-States,1
19,State-gov,164775,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,0
28,Private,319120,Some-college,10,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,40,United-States,1
34,Private,103680,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
38,Private,150057,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,1876,40,United-States,0
33,Private,107825,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
57,Local-gov,210945,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1
24,Private,96017,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
42,Federal-gov,32709,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,2444,40,United-States,1
49,Private,182428,HS-grad,9,Married-spouse-absent,Farming-fishing,Unmarried,Black,Female,0,0,40,United-States,0
46,Self-emp-inc,277488,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,1
22,Self-emp-not-inc,192793,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
59,Private,54925,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Canada,1
17,Private,263831,10th,6,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,0
27,?,120173,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,20,United-States,0
36,Private,238959,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,1
17,Private,233796,10th,6,Never-married,Sales,Own-child,White,Female,0,0,7,United-States,0
41,Private,203440,Assoc-acdm,12,Divorced,Exec-managerial,Other-relative,Black,Male,0,0,45,?,0
49,Private,161141,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,0
29,Self-emp-inc,143155,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,India,1
68,Self-emp-not-inc,149368,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,0
55,Self-emp-not-inc,190562,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0
23,Self-emp-inc,110998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,Philippines,0
43,Private,127772,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
61,Private,190568,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
22,?,175423,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,0
51,Private,248990,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,3908,0,40,Mexico,0
46,Private,204752,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
48,Private,103542,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States,1
29,Self-emp-inc,223433,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,65,United-States,0
33,Private,146653,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,2174,0,40,United-States,0
61,Private,324637,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
54,Private,159869,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
52,Private,290640,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,Germany,0
28,Private,33658,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,0
53,Private,112155,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,40,United-States,1
27,Private,19362,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
33,Private,32528,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
43,Private,188292,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
34,Private,133322,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
19,Private,181666,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
35,Private,115851,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,1
25,Private,50163,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
18,?,91825,11th,7,Never-married,?,Own-child,White,Male,0,0,8,United-States,0
87,?,100115,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
65,Private,301199,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,2377,40,United-States,0
26,Private,184698,Assoc-voc,11,Never-married,Other-service,Own-child,Black,Male,0,0,40,India,0
25,Private,29658,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
25,Private,278130,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
38,Private,330642,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
33,Private,28153,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
51,Federal-gov,148467,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,0
47,Private,110171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
41,Private,319605,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
42,Private,298225,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
30,Private,98361,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0
47,State-gov,44462,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
17,Private,196784,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
44,Private,287229,9th,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,13,United-States,1
24,Private,148431,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,2174,0,20,?,0
24,Private,197997,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,84,United-States,0
20,Private,76371,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,10,United-States,0
42,Private,142719,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
21,Private,104852,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0
70,Private,201147,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,10,United-States,0
36,Private,219902,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,0
44,Private,431242,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
26,State-gov,165968,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,0
38,Private,194139,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
55,Federal-gov,298821,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,0
25,Private,143312,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,0
49,Private,182714,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0
26,Private,173858,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0
35,Private,171236,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
19,Never-worked,116580,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
38,Private,156819,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
24,Private,186415,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,0
41,Private,69973,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0
30,Private,345705,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
35,Private,228320,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39,Private,384250,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,1
24,Private,110562,5th-6th,3,Never-married,Transport-moving,Own-child,White,Male,0,0,65,United-States,0
30,Private,188815,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0
47,Private,191834,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
48,Private,102493,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
45,State-gov,423222,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
23,Private,83812,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,0
23,Private,276563,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,El-Salvador,0
55,Private,195949,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0
23,Private,284317,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,73,United-States,0
39,Private,148540,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
30,Private,166574,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,14084,0,40,United-States,1
32,Private,248094,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39,Private,246965,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0
48,Private,175667,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,1
36,Private,423222,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,219591,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
63,State-gov,81498,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
38,Private,185551,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0
35,Private,114865,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
20,Private,120243,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
29,Local-gov,105832,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
44,Private,185053,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,1741,60,United-States,0
53,Self-emp-not-inc,144047,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,35,England,1
29,Self-emp-inc,118058,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,40,United-States,1
49,Self-emp-not-inc,396698,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,1
22,Private,225330,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,0
28,Local-gov,176158,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
27,Private,222267,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0
41,Federal-gov,253759,HS-grad,9,Separated,Protective-serv,Own-child,Black,Female,0,0,40,United-States,0
32,Self-emp-not-inc,144755,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,5,United-States,0
18,?,247286,10th,6,Never-married,?,Own-child,White,Male,0,0,30,United-States,0
41,Private,300948,10th,6,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
49,State-gov,150296,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,1
42,Private,54611,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,0
36,Local-gov,208849,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,50,United-States,1
32,State-gov,167725,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,164190,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,0
61,?,216013,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
39,Private,268629,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,0
36,Private,54075,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,38,United-States,0
49,Self-emp-inc,188236,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,0
46,Private,209317,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1977,50,Vietnam,1
43,Private,256211,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
31,Self-emp-not-inc,126701,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
46,Self-emp-not-inc,198380,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,0,0,50,United-States,0
60,Self-emp-not-inc,43550,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,75,United-States,0
70,Self-emp-not-inc,377013,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,50,United-States,1
42,Self-emp-not-inc,38243,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
30,Self-emp-inc,188808,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,1
18,Self-emp-not-inc,141877,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,16,United-States,0
50,Self-emp-not-inc,274964,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,1
44,Self-emp-not-inc,189239,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
71,Self-emp-not-inc,182342,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,0
19,Private,298841,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0
73,?,246431,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,15,United-States,0
51,Private,75084,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
21,Private,165474,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4064,0,30,United-States,0
37,Private,158002,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1485,40,United-States,0
44,Private,128016,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
41,State-gov,176711,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
17,Private,314117,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
57,Private,190365,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1
38,Private,140849,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
37,State-gov,40060,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,1669,55,United-States,0
23,Private,174216,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,0
43,Private,111252,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
34,Private,24982,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
60,State-gov,152240,5th-6th,3,Divorced,Farming-fishing,Unmarried,Black,Male,0,0,40,United-States,0
25,Private,199378,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
47,Private,215455,5th-6th,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,0
21,Private,231053,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
33,Private,197356,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States,1
51,Self-emp-inc,182671,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,60,Ecuador,1
35,Private,198216,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Private,220148,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Private,294928,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
27,Private,181311,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,68,United-States,0
64,Private,129767,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0
39,Private,49178,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,50,United-States,0
19,Private,123945,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,0
39,Local-gov,180609,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,0
50,Federal-gov,127366,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,60,United-States,1
44,Private,154342,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,1
47,Self-emp-not-inc,238959,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39,Self-emp-not-inc,103595,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
