age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23,Private,248786.0,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,0
30,Private,121609.0,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0
48,Private,27386.0,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Female,0,0,44,Mexico,0
38,Private,213019.0,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,0
52,Private,250541.0,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,1
18,Private,870922.0,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,0
49,Private,182386.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
46,Local-gov,428584.0,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0
17,Private,127012.0,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,28,United-States,0
33,Private,117789.0,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0
19,Private,193553.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,Canada,0
45,Private,496012.0,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,0
17,Private,96190.0,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
57,Private,227814.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
17,Private,199590.0,1st-4th,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,35,Mexico,0
38,Private,306140.0,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,0
24,Private,65458.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
32,Private,182817.0,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0
42,Private,168191.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Canada,1
42,Private,204751.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
42,Private,108798.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1
30,Private,143352.0,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,18,United-States,0
51,Private,194614.0,HS-grad,9,Separated,Transport-moving,Other-relative,Black,Male,0,0,40,United-States,0
59,Private,37901.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,1
32,Private,180985.0,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,1504,25,United-States,0
74,State-gov,304930.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,1
39,Private,215395.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
59,Private,258026.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,1721,18,United-States,0
19,Private,142455.0,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
31,Private,31347.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1977,40,?,1
53,Private,187702.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
23,Private,304202.0,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,30,United-States,0
32,Private,213168.0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,1876,35,United-States,0
54,Local-gov,131680.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
62,Private,194504.0,Some-college,10,Divorced,Other-service,Other-relative,White,Female,0,0,40,United-States,0
18,Private,169063.0,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States,0
27,Private,118964.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
38,Private,194022.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,0
22,Private,186035.0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,0
56,Private,72119.0,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
41,State-gov,255007.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
29,Private,241830.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,0
64,State-gov,131591.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
47,Private,333678.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,0
66,Private,111224.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3908,0,40,United-States,0
46,Private,157745.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,35,United-States,1
46,Private,143046.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States,1
71,Federal-gov,24384.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,9386,0,40,United-States,1
40,Private,119793.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,70,United-States,0
51,Private,131033.0,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
38,Private,191102.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
41,Private,183355.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,1
38,Private,138975.0,9th,5,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States,0
17,Private,24264.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,27,United-States,0
45,Private,152815.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
41,Private,239781.0,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0,0,50,Columbia,0
33,Private,169922.0,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,84,United-States,1
31,Private,124692.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,2339,60,United-States,0
37,Private,121055.0,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,60,United-States,1
49,Private,272944.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,52,United-States,0
38,Private,201495.0,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
59,Private,95465.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
46,Private,175674.0,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1
25,Private,51025.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,84,United-States,0
36,Local-gov,160621.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,45,?,1
33,Private,265266.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0
33,Private,166988.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,0
43,Private,163282.0,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
51,State-gov,205946.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,46,United-States,0
59,Private,119793.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
57,Local-gov,35854.0,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,0
50,Private,95855.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,1
31,Private,225914.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,0
47,State-gov,120277.0,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,United-States,1
19,Private,72883.0,Some-college,10,Never-married,Other-service,Own-child,Other,Female,0,0,16,United-States,0
48,Private,125461.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
37,Local-gov,464921.0,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
34,Private,120539.0,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
68,Private,43937.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,0
23,Private,101748.0,Assoc-voc,11,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,0
27,Private,256526.0,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,Ecuador,0
53,State-gov,174714.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,1
52,Self-emp-inc,278516.0,10th,6,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,95026.0,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,0
61,Self-emp-inc,227947.0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,0
41,Private,183804.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,1
31,Private,79583.0,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,China,0
51,Local-gov,154571.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
41,Self-emp-inc,192325.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
18,Private,286750.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,0
44,Private,59161.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,1
33,Private,250068.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,43,United-States,1
43,Private,189922.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,50,United-States,1
43,Private,34173.0,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
62,Private,191920.0,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
22,Private,250038.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,1,Mexico,0
29,Private,128604.0,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
49,Private,135138.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,1
27,State-gov,60343.0,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,164923.0,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,1
37,Private,34187.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
23,Private,29858.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,42,United-States,0
23,Private,81436.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
25,State-gov,143073.0,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Female,0,0,32,United-States,0
18,Self-emp-not-inc,164582.0,12th,8,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
28,Private,66774.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,35,United-States,0
29,Private,179875.0,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,20,United-States,0
56,Private,267955.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,0
20,Local-gov,337050.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
21,State-gov,74501.0,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,3674,0,40,United-States,0
61,Self-emp-inc,196773.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,Germany,1
32,State-gov,33125.0,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,30,United-States,0
44,Local-gov,248851.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
27,State-gov,153834.0,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,0
40,Private,148549.0,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,143347.0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,0
22,Private,174654.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,0
22,Private,314823.0,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,25,United-States,0
39,Private,182274.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
46,Private,467108.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1
20,Private,110622.0,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,?,0
26,Private,169133.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,0
38,Private,204629.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1
29,Local-gov,141553.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
49,Self-emp-inc,323790.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,United-States,1
40,Private,106302.0,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,83864.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0
46,Private,142712.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,6849,0,40,United-States,0
54,Federal-gov,220783.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,35,United-States,1
23,State-gov,316043.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,0
43,Private,175958.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,55,United-States,0
19,Private,378347.0,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,0
38,Local-gov,111567.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4064,0,40,United-States,0
38,Private,150979.0,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
53,State-gov,252947.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
51,Private,101345.0,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,10520,0,40,United-States,1
22,Federal-gov,129460.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
48,Self-emp-inc,237851.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,14084,0,56,United-States,1
54,Self-emp-inc,194908.0,11th,7,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,80,United-States,0
19,Private,376483.0,Some-college,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,0
44,Self-emp-not-inc,175354.0,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
33,Private,148952.0,11th,7,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,90,United-States,0
36,Self-emp-inc,19302.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1
24,Private,185057.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
72,Self-emp-inc,301199.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,53,United-States,0
41,Federal-gov,53857.0,HS-grad,9,Married-spouse-absent,Tech-support,Unmarried,White,Male,0,0,40,United-States,0
19,State-gov,291196.0,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,India,0
35,Private,176296.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
44,Local-gov,36028.0,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1
51,Private,466071.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
35,Private,48121.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,8614,0,70,United-States,1
37,Federal-gov,110162.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,1
30,Private,30529.0,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
41,Self-emp-not-inc,175784.0,Some-college,10,Widowed,Sales,Unmarried,White,Female,8614,0,60,United-States,1
43,Self-emp-not-inc,34444.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,1
59,Self-emp-not-inc,187744.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
32,Local-gov,330087.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
24,Self-emp-not-inc,127728.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,1
49,Private,47979.0,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,16,United-States,0
20,Private,182570.0,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,0
30,Federal-gov,181820.0,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,1741,40,United-States,0
65,Local-gov,55723.0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0
22,Private,212760.0,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,8,United-States,0
18,Self-emp-inc,203715.0,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
44,Local-gov,177745.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,2174,0,48,United-States,1
34,Federal-gov,156483.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0
43,Self-emp-not-inc,274451.0,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,0
23,Local-gov,192982.0,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,0
29,Self-emp-inc,151382.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
38,Self-emp-inc,285200.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
53,Local-gov,205476.0,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
39,Private,291323.0,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,48,United-States,0
38,Self-emp-inc,226518.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,1
24,Private,27049.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,36,United-States,1
68,Self-emp-not-inc,274363.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
28,Federal-gov,189815.0,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
46,Self-emp-inc,178037.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,1
40,Self-emp-not-inc,398046.0,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,?,0
38,Local-gov,193026.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
46,Self-emp-inc,117963.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,55,United-States,1
46,Private,181363.0,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0
72,Self-emp-not-inc,147215.0,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
34,Self-emp-not-inc,301614.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
60,Self-emp-not-inc,49318.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,1
27,Self-emp-inc,32494.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
26,Self-emp-inc,170376.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,0
53,Self-emp-not-inc,149833.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,0
62,Self-emp-inc,226955.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,0
60,Self-emp-inc,300871.0,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
42,Self-emp-not-inc,215845.0,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States,0
46,Self-emp-not-inc,111483.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,16,United-States,1
55,Local-gov,29552.0,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,1
51,Self-emp-not-inc,119156.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,0
33,Self-emp-not-inc,124445.0,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,20051,0,10,United-States,1
29,Local-gov,188243.0,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
57,?,161532.0,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,25,United-States,0
19,Private,192323.0,11th,7,Never-married,Adm-clerical,Other-relative,White,Male,4416,0,20,United-States,0
57,Private,239048.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,1
17,Private,129802.0,12th,8,Never-married,Other-service,Other-relative,Black,Male,0,0,16,United-States,0
59,Private,142281.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,1
25,Self-emp-not-inc,157915.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,0
27,Self-emp-not-inc,176813.0,HS-grad,9,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,0
31,Private,122771.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
39,Private,99185.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
41,Private,163135.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
49,Private,184440.0,Doctorate,16,Separated,Sales,Not-in-family,White,Male,0,0,16,United-States,0
24,Private,193855.0,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
65,?,177368.0,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,7298,0,40,United-States,1
21,?,85795.0,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,0
43,Private,201632.0,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0
21,?,117789.0,10th,6,Never-married,?,Not-in-family,White,Female,0,0,50,United-States,0
49,Private,249311.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,0
27,?,220901.0,Bachelors,13,Never-married,?,Own-child,White,Female,888,0,8,United-States,1
50,Private,117618.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,38,United-States,0
53,Private,40666.0,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
32,Private,339863.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
62,Private,155867.0,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,?,0
37,Private,177667.0,9th,5,Divorced,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,0
32,Private,86359.0,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,24,Mexico,0
26,Private,126620.0,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,0
26,Private,156458.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
53,Private,134764.0,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,1
51,Private,171924.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,1
46,Private,94933.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,0
18,Private,234807.0,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,7,United-States,0
31,Private,224067.0,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,25,United-States,0
28,Private,76629.0,7th-8th,4,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,30,Mexico,0
63,?,169544.0,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,9,United-States,0
20,?,399022.0,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,England,0
17,Private,402089.0,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Poland,0
47,Private,325327.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
30,Private,159549.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,21,United-States,0
52,Private,25828.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
18,Private,252954.0,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,0
37,Local-gov,209423.0,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,0
18,Private,234128.0,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
53,Private,223234.0,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,2580,0,52,United-States,0
56,Private,248102.0,5th-6th,3,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,0
17,?,197141.0,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
39,Private,123218.0,9th,5,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
36,Private,177115.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,5013,0,40,United-States,0
26,Private,208406.0,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
65,Private,45664.0,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,0
40,Private,190044.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,1
43,Private,110954.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
46,State-gov,37869.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
35,State-gov,192646.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,United-States,1
34,State-gov,32732.0,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,60,United-States,0
