Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,0,Travel_Rarely,906,Research & Development,7,3,Medical,1,1610,3,Male,36,3,1,Research Scientist,4,Divorced,3506,18079,2,Y,No,15,3,1,80,1,4,5,2,2,2,2,2
55,0,Travel_Rarely,1202,Research & Development,23,4,Medical,1,233,2,Male,45,3,4,Manager,2,Divorced,14756,9696,2,Y,No,22,4,4,80,2,21,5,3,5,0,0,2
38,0,Travel_Rarely,797,Research & Development,10,2,Life Sciences,1,499,1,Male,34,2,1,Research Scientist,4,Divorced,4771,8861,2,Y,No,15,3,3,80,1,10,1,2,4,2,0,2
29,0,Travel_Rarely,1311,Research & Development,8,3,Life Sciences,1,1936,3,Female,44,3,1,Research Scientist,4,Single,2703,25724,0,Y,Yes,13,3,4,80,0,6,4,3,5,4,0,4
30,0,Travel_Rarely,516,Research & Development,8,4,Technical Degree,1,662,4,Male,42,3,1,Research Scientist,4,Single,4968,25592,0,Y,Yes,16,3,4,80,0,10,1,3,9,7,0,8
22,0,Travel_Rarely,1346,Research & Development,1,3,Life Sciences,1,486,2,Male,92,3,1,Research Scientist,1,Divorced,2773,6004,0,Y,No,13,3,2,80,2,3,2,3,2,2,2,2
40,0,Travel_Rarely,329,Research & Development,8,4,Life Sciences,1,1011,2,Male,69,2,5,Manager,2,Divorced,19833,15893,1,Y,No,18,3,1,80,1,21,3,3,20,7,0,7
42,0,Travel_Rarely,185,Research & Development,8,4,Medical,1,1529,2,Male,91,2,1,Laboratory Technician,2,Divorced,2093,8386,7,Y,No,16,3,4,80,2,8,3,4,2,2,2,0
37,0,Travel_Rarely,124,Research & Development,29,3,Life Sciences,1,1700,4,Male,60,4,3,Research Director,4,Divorced,12185,7744,2,Y,No,11,3,3,80,2,10,3,2,5,2,0,0
33,0,Travel_Rarely,616,Research & Development,3,1,Life Sciences,1,1867,3,Female,91,2,1,Research Scientist,2,Divorced,2911,23070,1,Y,No,15,3,4,80,2,5,4,2,5,4,0,0
29,0,Travel_Rarely,1459,Research & Development,11,2,Other,1,456,4,Male,30,2,1,Laboratory Technician,4,Divorced,3038,14871,4,Y,Yes,12,3,3,80,1,5,2,4,5,2,0,1
30,0,Travel_Frequently,1184,Research & Development,15,3,Other,1,338,3,Male,62,3,2,Laboratory Technician,1,Married,5126,19281,1,Y,No,14,3,3,80,1,10,2,3,10,8,3,0
36,0,Travel_Frequently,902,Research & Development,20,3,Medical,1,990,3,Female,80,3,2,Research Scientist,1,Single,5329,13302,1,Y,Yes,11,3,4,80,0,15,3,1,17,13,11,11
25,1,Travel_Rarely,945,Sales,2,2,Medical,1,1979,2,Female,43,3,2,Sales Executive,4,Divorced,5222,22929,0,Y,No,15,3,3,80,1,6,6,2,5,4,0,3
35,0,Travel_Rarely,511,Sales,4,3,Medical,1,435,1,Female,30,2,3,Sales Executive,3,Divorced,8020,8843,0,Y,No,11,3,2,80,1,12,5,2,11,9,6,9
18,0,Travel_Frequently,660,Sales,12,4,Life Sciences,1,411,4,Female,87,2,1,Sales Representative,1,Single,1569,25422,1,Y,No,15,3,1,80,0,0,3,3,0,0,0,0
31,1,Travel_Frequently,530,Sales,11,1,Life Sciences,1,466,3,Female,45,2,2,Sales Executive,2,Married,6538,6527,1,Y,Yes,15,3,4,80,1,6,6,3,5,4,1,4
26,0,Travel_Frequently,1372,Sales,1,2,Life Sciences,1,1708,1,Female,99,2,1,Sales Representative,2,Single,2302,15881,1,Y,No,13,3,3,80,0,1,3,2,1,0,1,0
27,0,Travel_Rarely,310,Research & Development,24,4,Life Sciences,1,662,1,Male,41,3,1,Research Scientist,4,Divorced,2394,7324,1,Y,No,13,3,4,80,1,8,4,3,7,2,7,7
27,0,Travel_Rarely,1103,Research & Development,25,3,Medical,1,737,3,Male,41,3,1,Laboratory Technician,4,Divorced,2012,10558,4,Y,No,13,3,4,80,2,6,5,2,2,2,2,2
32,0,Travel_Rarely,989,Research & Development,20,2,Medical,1,601,2,Male,42,3,2,Manufacturing Director,4,Divorced,9679,10732,2,Y,Yes,11,3,4,80,1,8,2,2,1,0,0,0
28,0,Travel_Frequently,797,Research & Development,6,3,Life Sciences,1,19,1,Male,49,2,1,Laboratory Technician,3,Single,3485,17001,2,Y,No,14,3,2,80,0,5,1,2,0,0,0,0
34,0,Travel_Frequently,185,Research & Development,6,4,Medical,1,1216,2,Male,100,2,2,Manufacturing Director,1,Single,9547,6462,1,Y,No,19,3,3,80,0,10,2,4,10,8,8,8
53,0,Travel_Frequently,678,Research & Development,6,4,Life Sciences,1,388,2,Female,44,3,3,Research Director,4,Single,12490,22539,3,Y,No,18,3,1,80,0,19,3,3,14,10,3,8
22,0,Travel_Frequently,131,Research & Development,20,2,Life Sciences,1,662,3,Male,42,3,1,Research Scientist,4,Single,2814,21981,1,Y,No,12,3,4,80,0,4,2,3,4,2,0,3
29,0,Travel_Frequently,1283,Research & Development,18,1,Life Sciences,1,606,4,Male,61,3,1,Laboratory Technician,4,Divorced,3983,14961,0,Y,No,11,3,2,80,1,4,6,3,3,2,1,2
40,0,Travel_Rarely,603,Research & Development,7,2,Life Sciences,1,15,2,Female,83,3,1,Laboratory Technician,2,Married,2794,13401,1,Y,Yes,17,3,4,80,1,5,2,3,5,4,0,0
31,0,Travel_Rarely,1136,Research & Development,1,2,Medical,1,62,2,Female,66,3,3,Manufacturing Director,2,Married,10648,15397,1,Y,No,15,3,3,80,1,13,2,4,13,7,9,9
36,0,Travel_Rarely,204,Sales,2,2,Life Sciences,1,1152,2,Male,37,4,1,Sales Representative,3,Divorced,3407,23687,9,Y,No,18,3,4,80,2,10,1,3,5,4,0,0
43,0,Travel_Rarely,303,Sales,4,5,Marketing,1,388,3,Male,52,3,2,Sales Executive,4,Divorced,5476,9558,0,Y,No,13,3,2,80,3,10,3,3,6,1,0,5
29,1,Travel_Rarely,528,Sales,1,4,Marketing,1,865,4,Male,91,4,2,Sales Executive,4,Divorced,4322,8989,0,Y,Yes,11,3,3,80,1,5,3,2,3,2,1,1
43,0,Travel_Rarely,304,Sales,1,3,Life Sciences,1,1569,2,Male,69,3,3,Sales Executive,1,Divorced,10231,15970,4,Y,No,18,3,4,80,3,23,5,3,21,7,15,17
60,0,Travel_Rarely,536,Sales,2,5,Marketing,1,729,4,Male,86,2,3,Sales Executive,4,Divorced,10266,24017,5,Y,Yes,15,3,3,80,1,22,2,3,18,13,13,11
34,0,Travel_Frequently,267,Research & Development,10,1,Medical,1,597,2,Female,83,3,2,Healthcare Representative,2,Single,5343,24223,0,Y,No,18,3,4,80,0,14,5,3,12,9,4,9
37,0,Travel_Frequently,827,Research & Development,13,1,Life Sciences,1,418,3,Male,100,4,2,Manufacturing Director,4,Married,6447,11512,1,Y,No,14,3,2,80,0,8,2,3,6,5,4,3
36,0,Travel_Frequently,1083,Research & Development,4,2,Life Sciences,1,1422,3,Male,84,3,2,Manufacturing Director,4,Married,6499,2253,1,Y,No,11,3,4,80,1,6,3,2,6,5,0,3
41,0,Travel_Frequently,1308,Research & Development,2,1,Life Sciences,1,1865,3,Male,63,2,2,Manufacturing Director,4,Married,9936,2396,0,Y,No,11,3,4,80,0,10,2,4,9,3,1,7
31,0,Travel_Frequently,661,Research & Development,2,4,Medical,1,142,1,Female,64,2,2,Manufacturing Director,1,Divorced,4421,14618,1,Y,Yes,17,3,4,80,3,11,2,2,11,7,1,8
30,0,Travel_Rarely,638,Research & Development,13,3,Life Sciences,1,1579,3,Female,45,3,2,Manufacturing Director,1,Divorced,6877,20194,3,Y,No,11,3,4,80,1,12,5,2,0,0,0,0
39,0,Travel_Rarely,530,Human Resources,3,3,Human Resources,1,1216,3,Female,52,2,2,Human Resources,4,Divorced,5032,19332,4,Y,No,11,3,3,80,1,13,3,4,5,3,0,3
39,1,Travel_Rarely,626,Research & Development,2,2,Life Sciences,1,1497,1,Male,37,2,2,Manufacturing Director,2,Divorced,2123,2396,6,Y,Yes,11,3,3,80,2,7,2,3,3,2,1,2
38,0,Non-Travel,1303,Research & Development,4,4,Life Sciences,1,382,4,Male,41,3,2,Healthcare Representative,2,Divorced,5745,2690,8,Y,No,13,3,4,80,3,10,2,3,2,2,1,2
44,0,Travel_Rarely,1115,Research & Development,7,2,Life Sciences,1,897,1,Male,73,3,3,Healthcare Representative,4,Divorced,7978,22537,1,Y,Yes,14,3,3,80,1,10,5,2,10,7,0,5
29,0,Non-Travel,664,Research & Development,24,1,Medical,1,1329,2,Male,40,1,1,Research Scientist,2,Divorced,2168,10261,0,Y,No,18,3,1,80,1,6,2,2,5,4,1,3
33,0,Travel_Rarely,486,Research & Development,2,3,Medical,1,847,2,Male,88,3,1,Research Scientist,4,Divorced,2553,18611,1,Y,No,12,3,3,80,1,5,4,3,5,3,1,2
35,0,Travel_Rarely,168,Research & Development,20,2,Medical,1,1548,1,Male,46,3,2,Laboratory Technician,1,Divorced,3407,19863,1,Y,No,14,3,4,80,2,10,2,4,10,9,6,8
39,0,Travel_Rarely,971,Research & Development,9,1,Life Sciences,1,2033,4,Female,83,3,1,Research Scientist,4,Divorced,3904,11873,0,Y,No,23,4,3,80,1,6,3,2,5,2,0,3
38,0,Travel_Rarely,1122,Research & Development,10,4,Medical,1,1318,4,Female,42,2,1,Research Scientist,4,Divorced,4771,9953,2,Y,No,12,3,3,80,1,10,4,1,5,2,0,3
31,0,Travel_Rarely,1018,Research & Development,11,1,Medical,1,1618,3,Female,57,3,1,Research Scientist,2,Divorced,2911,8232,1,Y,No,12,3,4,80,1,5,4,3,6,4,0,2
38,0,Travel_Rarely,390,Research & Development,3,1,Life Sciences,1,2016,4,Female,85,3,1,Research Scientist,1,Divorced,2859,13554,3,Y,No,11,3,2,80,3,8,3,4,2,2,2,2
39,0,Travel_Rarely,448,Research & Development,20,3,Life Sciences,1,1587,3,Female,51,4,2,Research Scientist,2,Divorced,4108,12916,6,Y,Yes,11,3,3,80,0,18,3,2,8,7,1,7
45,0,Travel_Rarely,390,Research & Development,29,4,Other,1,2019,4,Male,76,2,1,Laboratory Technician,4,Divorced,3755,17491,6,Y,Yes,18,3,2,80,1,8,2,3,5,2,0,0
47,0,Travel_Rarely,427,Human Resources,10,3,Life Sciences,1,267,2,Female,90,4,1,Human Resources,1,Divorced,2593,9953,4,Y,No,11,3,1,80,2,7,2,2,7,7,0,7
41,0,Travel_Rarely,650,Research & Development,11,1,Life Sciences,1,381,2,Female,84,4,1,Research Scientist,2,Married,3376,26849,1,Y,No,11,3,2,80,1,10,3,4,10,6,0,8
37,0,Travel_Rarely,288,Research & Development,2,5,Technical Degree,1,1653,4,Female,60,4,2,Research Scientist,4,Married,4449,23537,3,Y,No,12,3,4,80,3,15,3,3,14,11,10,7
36,0,Travel_Rarely,628,Research & Development,2,2,Medical,1,895,2,Female,48,3,1,Laboratory Technician,4,Married,2600,25846,1,Y,No,13,3,2,80,1,1,2,4,1,0,0,0
46,0,Travel_Rarely,921,Research & Development,12,3,Life Sciences,1,267,1,Female,65,4,4,Manager,2,Married,17174,16280,3,Y,No,18,3,1,80,1,23,5,3,13,12,5,1
29,0,Travel_Rarely,192,Research & Development,8,2,Life Sciences,1,1474,4,Female,68,3,1,Research Scientist,3,Married,2700,6152,1,Y,No,14,3,3,80,3,10,3,3,10,7,0,7
34,1,Travel_Rarely,307,Research & Development,1,3,Life Sciences,1,1460,3,Female,95,1,1,Research Scientist,1,Divorced,2912,15701,1,Y,No,15,3,2,80,1,10,3,4,10,9,8,7
34,0,Travel_Rarely,280,Human Resources,3,3,Life Sciences,1,602,3,Female,54,3,2,Human Resources,4,Divorced,4490,17011,4,Y,No,13,3,1,80,1,14,5,3,9,8,1,8
37,0,Travel_Rarely,440,Research & Development,5,3,Medical,1,2016,3,Male,96,2,2,Manufacturing Director,4,Divorced,6447,2373,6,Y,No,13,3,3,80,1,8,2,1,6,5,4,3
29,0,Travel_Rarely,1001,Research & Development,15,2,Medical,1,1285,4,Female,46,3,1,Laboratory Technician,2,Divorced,2810,23844,1,Y,Yes,13,3,3,80,1,5,3,3,5,4,0,4
27,0,Travel_Rarely,1075,Human Resources,8,1,Human Resources,1,1680,4,Female,41,2,1,Human Resources,4,Divorced,2863,13939,1,Y,Yes,18,3,4,80,1,1,2,4,1,0,0,0
38,0,Travel_Rarely,124,Research & Development,7,3,Medical,1,389,4,Female,94,2,2,Manufacturing Director,1,Single,5980,2551,5,Y,No,11,3,2,80,0,17,3,2,16,7,4,12
35,0,Non-Travel,1216,Research & Development,5,3,Life Sciences,1,479,1,Female,45,3,1,Laboratory Technician,4,Divorced,3917,19826,1,Y,Yes,17,3,2,80,1,3,3,3,3,2,1,2
30,0,Travel_Rarely,895,Research & Development,16,3,Life Sciences,1,201,1,Female,71,3,1,Research Scientist,1,Divorced,2613,7744,1,Y,No,15,3,4,80,1,10,3,2,10,4,0,9
38,0,Travel_Rarely,575,Research & Development,3,2,Life Sciences,1,1016,3,Male,44,4,3,Research Director,4,Single,11510,14506,0,Y,No,19,3,3,80,0,12,2,3,11,10,2,9
40,0,Travel_Rarely,688,Research & Development,2,3,Life Sciences,1,485,4,Male,34,3,2,Laboratory Technician,4,Single,2741,15411,3,Y,No,17,3,2,80,0,15,3,3,7,2,3,7
58,0,Travel_Rarely,1167,Research & Development,1,2,Life Sciences,1,869,1,Male,42,4,1,Laboratory Technician,4,Married,2028,2823,5,Y,No,18,3,3,80,1,7,2,3,1,0,0,0
43,1,Travel_Rarely,465,Research & Development,4,4,Life Sciences,1,1422,1,Male,44,3,1,Research Scientist,4,Single,2223,18706,3,Y,No,14,3,4,80,0,7,2,4,5,2,2,2
36,0,Travel_Rarely,1084,Research & Development,15,2,Life Sciences,1,1424,4,Male,91,4,1,Laboratory Technician,3,Divorced,2153,22673,1,Y,No,14,3,1,80,2,8,3,3,8,1,1,7
29,1,Travel_Rarely,286,Research & Development,13,1,Life Sciences,1,885,4,Male,87,2,1,Laboratory Technician,1,Divorced,3131,3157,1,Y,Yes,13,3,1,80,2,10,2,3,10,8,0,8
34,0,Non-Travel,390,Research & Development,15,3,Medical,1,1619,4,Male,32,1,2,Healthcare Representative,4,Divorced,7756,24619,0,Y,No,19,3,1,80,1,7,3,4,6,2,0,2
28,0,Travel_Rarely,827,Research & Development,29,3,Technical Degree,1,478,1,Female,56,2,1,Laboratory Technician,4,Divorced,2028,23978,0,Y,No,11,3,3,80,1,6,5,3,5,3,0,0
39,0,Travel_Rarely,147,Research & Development,10,5,Medical,1,1684,2,Female,93,2,2,Manufacturing Director,3,Divorced,5131,9953,2,Y,No,19,3,1,80,2,13,2,3,0,0,0,0
44,0,Travel_Rarely,638,Research & Development,6,4,Technical Degree,1,426,3,Female,92,2,2,Research Scientist,1,Divorced,4541,18256,1,Y,No,13,3,2,80,2,20,5,2,20,11,12,17
54,0,Travel_Rarely,447,Research & Development,9,2,Life Sciences,1,1684,2,Male,68,2,4,Research Director,3,Divorced,17328,20165,2,Y,No,15,3,1,80,1,23,3,1,4,3,2,2
38,0,Travel_Rarely,585,Research & Development,27,1,Technical Degree,1,1684,1,Male,60,4,3,Manufacturing Director,4,Divorced,9380,5855,5,Y,No,18,3,4,80,2,10,2,2,2,2,1,2
29,1,Travel_Frequently,805,Research & Development,24,4,Life Sciences,1,384,2,Male,62,3,1,Laboratory Technician,2,Single,3038,5530,3,Y,Yes,19,3,1,80,0,5,1,3,3,2,0,0
45,0,Travel_Frequently,374,Research & Development,24,4,Technical Degree,1,1682,4,Male,80,3,3,Healthcare Representative,3,Single,7441,5530,1,Y,No,18,3,2,80,0,10,3,3,10,8,7,7
35,1,Travel_Frequently,713,Research & Development,2,3,Life Sciences,1,336,1,Male,47,4,2,Manufacturing Director,2,Single,6883,6069,4,Y,No,11,3,1,80,0,17,4,1,8,7,0,7
49,0,Travel_Frequently,391,Research & Development,9,4,Technical Degree,1,1294,4,Male,35,3,3,Healthcare Representative,4,Single,10965,8800,4,Y,No,18,3,4,80,0,26,3,3,5,2,0,0
31,1,Travel_Frequently,1277,Research & Development,9,4,Life Sciences,1,1496,1,Male,42,4,2,Laboratory Technician,4,Married,4011,23099,1,Y,Yes,11,3,1,80,1,13,3,4,11,7,1,8
29,1,Travel_Rarely,1234,Research & Development,21,3,Technical Degree,1,1947,3,Male,99,3,2,Manufacturing Director,4,Married,4374,22977,0,Y,No,12,3,2,80,1,4,2,2,3,2,1,2
24,1,Travel_Rarely,723,Research & Development,26,3,Life Sciences,1,437,2,Male,74,3,2,Manufacturing Director,1,Married,4775,24449,7,Y,Yes,15,3,1,80,1,4,3,2,2,1,2,0
35,0,Travel_Rarely,701,Research & Development,10,4,Life Sciences,1,606,3,Male,35,3,2,Healthcare Representative,4,Single,5689,13583,1,Y,No,21,4,2,80,0,10,2,3,10,2,0,2
39,0,Travel_Rarely,1305,Research & Development,12,3,Life Sciences,1,267,3,Male,65,4,4,Manufacturing Director,1,Married,12742,14470,1,Y,Yes,11,3,1,80,1,21,3,2,21,9,11,10
37,0,Travel_Rarely,1252,Research & Development,10,3,Life Sciences,1,201,3,Male,42,3,3,Healthcare Representative,4,Married,9439,17360,2,Y,No,23,4,4,80,1,12,5,3,5,3,1,3
40,0,Travel_Rarely,970,Research & Development,13,4,Life Sciences,1,455,3,Male,30,2,3,Manufacturing Director,4,Divorced,10435,9697,1,Y,No,11,3,4,80,3,18,2,3,18,15,14,12
55,0,Travel_Rarely,601,Sales,19,5,Medical,1,445,1,Male,43,3,4,Manager,3,Divorced,14756,26589,2,Y,No,18,3,1,80,1,21,5,2,5,0,0,2
28,0,Travel_Rarely,1052,Sales,1,2,Medical,1,1140,4,Female,95,3,2,Sales Executive,2,Divorced,9854,23848,2,Y,No,18,3,4,80,2,6,2,3,2,0,2,2
28,0,Travel_Frequently,1124,Sales,1,2,Medical,1,233,2,Female,59,3,2,Sales Executive,4,Single,9854,5652,2,Y,No,15,3,4,80,0,6,2,2,2,2,2,2
25,0,Travel_Frequently,1326,Sales,26,3,Other,1,352,4,Male,60,3,2,Sales Executive,3,Single,8639,7419,3,Y,No,11,3,4,80,0,6,2,3,2,2,2,2
35,0,Travel_Rarely,350,Sales,1,2,Medical,1,496,3,Female,97,2,1,Sales Representative,2,Single,2572,25796,1,Y,No,19,3,3,80,0,3,6,3,3,2,0,2
38,1,Travel_Rarely,880,Sales,9,2,Other,1,1497,4,Male,63,2,2,Sales Executive,4,Single,9924,17616,0,Y,Yes,13,3,3,80,0,10,2,4,9,8,7,7
49,1,Travel_Rarely,1449,Sales,3,4,Marketing,1,512,1,Female,58,2,4,Manager,3,Single,16033,22653,2,Y,Yes,15,3,2,80,0,26,3,3,12,12,5,1
29,0,Travel_Rarely,1219,Sales,24,3,Medical,1,1653,3,Male,72,3,2,Sales Executive,4,Married,8268,8040,1,Y,No,18,3,2,80,0,7,3,3,7,7,1,7
49,0,Travel_Rarely,1189,Sales,8,5,Marketing,1,895,3,Male,86,3,2,Sales Executive,1,Married,4507,4892,4,Y,Yes,12,3,2,80,1,8,4,3,6,4,0,2
45,0,Travel_Frequently,1448,Sales,1,1,Medical,1,170,4,Male,42,3,2,Sales Executive,4,Married,6232,5678,5,Y,Yes,18,3,4,80,1,9,1,3,3,2,0,2
28,0,Travel_Frequently,689,Sales,6,3,Technical Degree,1,1578,3,Male,60,2,1,Sales Representative,4,Single,2909,22825,3,Y,No,14,3,3,80,0,5,4,4,3,2,1,2
25,1,Travel_Frequently,895,Sales,1,3,Technical Degree,1,1103,4,Male,42,3,2,Sales Executive,4,Married,4907,2335,0,Y,No,14,3,3,80,1,6,3,4,5,2,0,4
47,0,Travel_Frequently,153,Sales,1,3,Life Sciences,1,1466,4,Male,60,3,2,Sales Representative,2,Divorced,2976,17056,3,Y,No,12,3,1,80,3,5,4,1,0,0,0,0
34,0,Travel_Frequently,691,Sales,8,2,Marketing,1,1969,4,Male,44,3,3,Sales Executive,4,Divorced,10400,25178,1,Y,No,15,3,1,80,2,14,3,3,13,8,4,8
49,0,Travel_Frequently,1455,Sales,7,4,Life Sciences,1,416,4,Male,59,4,2,Sales Executive,4,Divorced,4507,24795,7,Y,No,15,3,3,80,3,8,4,3,5,2,0,4
31,0,Travel_Frequently,937,Sales,2,3,Marketing,1,388,1,Male,73,2,2,Sales Executive,4,Divorced,5209,6393,1,Y,No,11,3,1,80,1,11,3,2,11,7,1,8
30,0,Travel_Frequently,1400,Sales,3,1,Life Sciences,1,436,2,Male,56,2,2,Sales Executive,2,Divorced,6118,3995,1,Y,No,11,3,4,80,1,10,3,2,10,9,1,2
33,1,Travel_Frequently,121,Sales,2,2,Marketing,1,472,2,Female,83,3,1,Sales Representative,2,Divorced,3220,26427,2,Y,No,14,3,1,80,3,7,2,2,3,2,1,2
38,0,Non-Travel,508,Research & Development,9,1,Medical,1,1436,1,Female,52,2,1,Research Scientist,1,Single,2684,23529,0,Y,No,11,3,1,80,0,3,1,3,2,2,0,2
48,0,Non-Travel,969,Research & Development,6,4,Medical,1,1856,4,Female,64,3,1,Research Scientist,2,Single,2367,16376,8,Y,No,16,3,3,80,0,10,0,2,8,2,7,6
34,0,Non-Travel,894,Research & Development,2,4,Other,1,296,4,Male,81,2,2,Research Scientist,2,Single,5747,19911,1,Y,No,20,4,4,80,0,16,5,3,14,10,6,11
38,0,Travel_Rarely,299,Research & Development,2,3,Medical,1,497,4,Female,82,3,3,Research Director,4,Single,12061,10557,2,Y,Yes,14,3,2,80,0,19,2,3,9,6,0,1
29,0,Travel_Rarely,1276,Research & Development,9,3,Medical,1,1577,4,Male,48,3,3,Research Director,4,Married,11935,19239,1,Y,No,14,3,3,80,1,10,3,3,10,2,0,4
29,0,Travel_Rarely,618,Research & Development,2,4,Technical Degree,1,601,3,Male,45,3,1,Research Scientist,2,Married,2546,3809,4,Y,No,18,3,3,80,0,6,5,3,2,2,1,1
46,0,Travel_Rarely,613,Research & Development,23,3,Medical,1,661,4,Male,52,2,5,Research Director,1,Married,19627,9696,9,Y,No,11,3,3,80,1,23,4,3,2,2,2,2
29,0,Travel_Rarely,683,Research & Development,2,3,Life Sciences,1,438,1,Male,73,3,1,Research Scientist,4,Single,2703,13588,0,Y,No,17,3,4,80,0,6,3,3,5,2,0,2
25,0,Travel_Rarely,470,Research & Development,8,3,Medical,1,335,3,Male,69,1,1,Laboratory Technician,4,Married,3479,25150,7,Y,No,18,3,1,80,0,7,2,2,3,2,0,2
27,0,Travel_Rarely,699,Research & Development,18,2,Life Sciences,1,1836,2,Female,73,3,1,Research Scientist,2,Married,2539,6179,1,Y,No,13,3,1,80,1,4,2,3,4,2,2,1
29,0,Travel_Frequently,715,Research & Development,17,2,Medical,1,1185,4,Female,60,2,1,Laboratory Technician,4,Married,2062,23016,4,Y,No,18,3,2,80,0,12,2,3,3,2,1,2
34,0,Travel_Frequently,1180,Research & Development,10,2,Medical,1,1427,1,Female,50,1,1,Laboratory Technician,3,Single,2774,14011,1,Y,No,18,3,2,80,0,6,6,3,5,4,1,0
32,0,Travel_Frequently,1193,Research & Development,2,5,Technical Degree,1,277,2,Male,42,3,1,Research Scientist,4,Single,3038,26582,3,Y,Yes,13,3,4,80,0,8,2,2,5,4,0,2
38,0,Travel_Frequently,1325,Research & Development,5,3,Medical,1,595,4,Male,44,3,5,Research Director,4,Married,19627,20293,7,Y,No,15,3,1,80,1,23,2,3,2,2,0,2
29,0,Travel_Frequently,1274,Research & Development,7,3,Life Sciences,1,1940,3,Male,41,3,4,Research Director,4,Married,16124,13983,4,Y,No,13,3,4,80,2,9,6,4,7,7,1,7
46,0,Travel_Rarely,546,Research & Development,6,4,Life Sciences,1,1936,2,Male,67,3,1,Research Scientist,2,Single,3014,15434,4,Y,No,15,3,4,80,0,10,3,3,7,6,5,7
35,0,Travel_Rarely,234,Research & Development,19,2,Other,1,267,4,Male,65,4,2,Laboratory Technician,1,Married,5363,9946,1,Y,No,15,3,1,80,1,10,2,3,9,6,0,8
29,0,Travel_Rarely,592,Research & Development,10,3,Medical,1,1157,4,Male,63,3,2,Manufacturing Director,4,Single,4319,5972,1,Y,No,11,3,1,80,0,10,3,3,10,7,0,9
39,0,Travel_Rarely,1180,Research & Development,6,4,Medical,1,1226,1,Male,82,4,2,Manufacturing Director,4,Married,5295,6219,3,Y,No,12,3,1,80,0,7,2,3,5,4,1,0
30,0,Travel_Rarely,1303,Research & Development,1,4,Life Sciences,1,663,4,Female,85,3,2,Research Scientist,1,Married,5878,13551,2,Y,No,13,3,2,80,1,11,2,3,8,7,1,7
58,0,Travel_Rarely,1370,Research & Development,10,3,Life Sciences,1,1701,4,Male,78,2,5,Research Director,4,Divorced,18265,21530,2,Y,No,11,3,2,80,1,32,3,3,1,0,0,0
36,0,Travel_Rarely,147,Research & Development,25,4,Medical,1,497,3,Female,82,3,2,Manufacturing Director,4,Divorced,5410,26707,9,Y,No,14,3,2,80,1,18,2,3,13,7,0,9
48,1,Travel_Rarely,429,Research & Development,2,2,Medical,1,1682,3,Female,80,3,1,Laboratory Technician,3,Divorced,2339,26997,8,Y,Yes,11,3,2,80,1,14,3,2,10,9,0,8
48,0,Travel_Rarely,760,Sales,1,4,Marketing,1,1150,2,Female,38,2,3,Manager,4,Divorced,12504,5598,2,Y,Yes,13,3,3,80,1,17,2,3,0,0,0,0
29,0,Travel_Rarely,561,Sales,9,3,Other,1,231,4,Male,66,3,2,Sales Executive,4,Divorced,6644,7551,3,Y,No,11,3,1,80,1,10,3,4,0,0,0,0
33,0,Travel_Rarely,350,Sales,22,1,Life Sciences,1,608,1,Male,42,2,4,Manager,4,Single,17444,26820,1,Y,No,17,3,2,80,0,10,3,1,10,8,6,0
37,0,Travel_Rarely,1052,Sales,22,2,Medical,1,1700,4,Male,31,1,3,Sales Executive,3,Single,7328,23737,8,Y,No,13,3,3,80,0,12,2,3,5,3,1,3
30,0,Travel_Rarely,1283,Research & Development,28,4,Medical,1,1615,2,Male,43,4,2,Laboratory Technician,4,Single,3072,22949,1,Y,Yes,14,3,1,80,0,12,1,2,11,9,6,10
51,0,Travel_Rarely,1467,Research & Development,9,4,Life Sciences,1,1619,4,Male,43,1,2,Research Scientist,4,Married,4941,4344,5,Y,No,18,3,1,80,1,11,3,2,8,2,7,7
37,0,Travel_Rarely,688,Research & Development,4,3,Life Sciences,1,1537,4,Male,32,3,1,Laboratory Technician,4,Married,3452,5174,5,Y,No,11,3,1,80,1,17,5,3,5,4,0,3
49,0,Travel_Rarely,1318,Human Resources,9,4,Human Resources,1,518,1,Female,42,3,2,Human Resources,4,Married,2087,2298,4,Y,No,18,3,4,80,1,19,2,3,7,1,0,7
29,0,Travel_Rarely,430,Research & Development,29,3,Life Sciences,1,499,1,Male,41,2,1,Laboratory Technician,3,Married,2062,3173,8,Y,No,15,3,3,80,1,11,2,3,3,2,1,2
54,0,Travel_Rarely,804,Research & Development,3,2,Life Sciences,1,15,1,Female,84,3,5,Research Director,4,Divorced,19406,24785,3,Y,No,13,3,3,80,1,23,5,3,4,2,1,2
30,1,Travel_Rarely,676,Research & Development,1,2,Life Sciences,1,421,4,Female,98,2,1,Laboratory Technician,4,Divorced,2741,20161,1,Y,No,15,3,3,80,1,10,2,1,10,0,1,8
