Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,0,Travel_Rarely,793.0,Research & Development,3,1,Medical,1,1615,2,Male,39,4,1,Research Scientist,2,Married,2559,22266,1,Y,No,17,3,1,80,1,6,4,2,6,5,1,1
18,0,Travel_Rarely,369.0,Research & Development,5,2,Life Sciences,1,754,2,Male,76,3,1,Research Scientist,3,Single,1051,19293,1,Y,Yes,11,3,3,80,0,0,3,3,0,0,0,0
50,0,Travel_Rarely,482.0,Research & Development,8,3,Life Sciences,1,1419,2,Male,41,2,5,Manager,3,Married,19926,24008,3,Y,Yes,11,3,2,80,3,21,3,2,5,4,4,4
55,0,Travel_Rarely,1103.0,Research & Development,2,3,Life Sciences,1,497,3,Male,34,3,4,Manager,4,Married,16659,6073,4,Y,No,11,3,2,80,2,30,3,2,5,4,1,2
23,0,Non-Travel,465.0,Research & Development,9,1,Medical,1,369,1,Male,85,4,1,Research Scientist,1,Divorced,3505,5099,1,Y,No,20,4,4,80,2,2,2,2,3,2,0,2
41,0,Travel_Rarely,1332.0,Research & Development,5,4,Life Sciences,1,546,3,Male,31,3,1,Research Scientist,4,Married,2107,7973,6,Y,Yes,16,3,4,80,1,5,2,2,1,1,0,0
29,0,Travel_Rarely,1457.0,Research & Development,4,3,Life Sciences,1,1146,1,Male,34,2,1,Research Scientist,2,Single,2109,20794,1,Y,Yes,15,3,3,80,0,1,2,2,1,0,0,0
36,0,Non-Travel,208.0,Research & Development,20,3,Life Sciences,1,1781,3,Male,69,3,1,Research Scientist,1,Divorced,2543,20689,4,Y,No,11,3,3,80,1,6,5,3,2,2,2,2
29,0,Travel_Rarely,836.0,Research & Development,8,3,Life Sciences,1,960,4,Male,41,3,1,Research Scientist,4,Single,3760,23965,1,Y,Yes,16,3,3,80,0,3,2,3,3,2,1,2
30,0,Travel_Rarely,721.0,Research & Development,16,3,Medical,1,75,3,Male,61,3,1,Research Scientist,4,Divorced,3579,14295,0,Y,No,19,3,3,80,2,12,2,3,11,9,5,7
53,0,Non-Travel,715.0,Research & Development,18,3,Medical,1,723,4,Male,76,3,2,Laboratory Technician,1,Divorced,2450,24539,4,Y,No,13,3,1,80,2,19,2,3,2,2,2,2
35,0,Travel_Rarely,167.0,Research & Development,1,3,Medical,1,447,2,Male,32,3,2,Laboratory Technician,4,Married,5363,15428,0,Y,Yes,11,3,2,80,1,10,2,3,9,7,0,0
32,0,Travel_Rarely,140.0,Research & Development,9,2,Medical,1,632,3,Male,46,2,2,Laboratory Technician,4,Single,4883,25063,1,Y,Yes,17,3,1,80,0,10,0,3,10,3,1,1
34,0,Travel_Rarely,890.0,Research & Development,1,3,Medical,1,721,3,Female,32,1,2,Research Scientist,4,Single,4081,15397,1,Y,No,11,3,1,80,0,20,3,3,17,13,1,8
34,0,Non-Travel,752.0,Research & Development,1,4,Medical,1,319,3,Female,52,3,2,Research Scientist,3,Divorced,5747,10846,0,Y,No,13,3,4,80,1,16,3,2,15,10,6,11
53,0,Travel_Rarely,1351.0,Research & Development,25,3,Medical,1,634,1,Female,32,1,2,Laboratory Technician,4,Married,2450,22102,2,Y,No,14,3,4,80,3,19,2,2,2,2,2,2
41,1,Travel_Rarely,654.0,Research & Development,28,3,Life Sciences,1,1781,1,Female,41,2,2,Research Scientist,4,Married,5467,9731,3,Y,Yes,17,3,3,80,1,12,4,3,5,2,3,3
35,0,Non-Travel,989.0,Research & Development,26,2,Technical Degree,1,960,4,Female,47,3,1,Laboratory Technician,2,Single,1951,15891,1,Y,No,11,3,2,80,0,1,2,3,1,0,0,0
27,0,Travel_Rarely,484.0,Research & Development,1,2,Technical Degree,1,1837,3,Female,77,3,1,Laboratory Technician,3,Single,2544,9282,0,Y,No,21,4,2,80,0,8,2,4,7,7,7,7
28,0,Travel_Rarely,969.0,Research & Development,8,3,Life Sciences,1,635,3,Female,65,3,1,Research Scientist,2,Married,2044,24624,1,Y,No,14,3,2,80,0,5,3,2,5,3,0,3
31,0,Travel_Rarely,884.0,Research & Development,2,4,Life Sciences,1,1372,3,Female,86,2,1,Laboratory Technician,3,Single,3477,22052,1,Y,No,14,3,3,80,0,6,2,3,5,2,0,3
24,0,Travel_Rarely,240.0,Research & Development,1,4,Life Sciences,1,1865,1,Male,48,2,1,Laboratory Technician,2,Single,2886,4069,1,Y,Yes,17,3,3,80,0,6,2,3,6,3,1,2
38,0,Travel_Rarely,1316.0,Research & Development,1,1,Life Sciences,1,1655,4,Male,72,3,3,Research Director,2,Single,12061,9571,3,Y,Yes,20,4,2,80,0,19,2,3,10,8,0,1
22,1,Non-Travel,626.0,Research & Development,14,2,Medical,1,132,1,Male,66,3,2,Manufacturing Director,2,Divorced,4175,10074,0,Y,Yes,11,3,3,80,1,4,2,3,3,2,0,2
30,1,Travel_Rarely,1334.0,Research & Development,11,3,Life Sciences,1,1669,3,Male,52,2,1,Laboratory Technician,1,Single,3833,20232,3,Y,No,13,3,3,80,0,7,6,2,2,2,0,2
46,0,Travel_Rarely,722.0,Research & Development,15,3,Life Sciences,1,369,3,Male,78,4,4,Research Director,1,Single,17861,10849,9,Y,No,19,3,4,80,0,26,3,2,3,2,0,1
29,0,Travel_Rarely,433.0,Human Resources,22,3,Human Resources,1,74,3,Male,42,2,1,Human Resources,4,Married,2335,26820,4,Y,No,11,3,4,80,0,4,2,4,2,2,2,0
31,0,Travel_Rarely,248.0,Research & Development,4,2,Life Sciences,1,1107,4,Male,77,3,1,Laboratory Technician,4,Divorced,2218,10333,1,Y,Yes,13,3,4,80,1,4,2,3,4,2,3,2
51,1,Travel_Rarely,992.0,Research & Development,1,2,Technical Degree,1,1616,3,Male,81,3,4,Manufacturing Director,3,Divorced,13142,22794,3,Y,No,12,3,2,80,1,29,1,2,5,2,0,3
35,0,Travel_Rarely,838.0,Research & Development,3,4,Life Sciences,1,1632,1,Male,68,2,2,Healthcare Representative,3,Divorced,4148,4981,1,Y,No,12,3,1,80,1,15,5,3,14,11,2,9
34,0,Travel_Rarely,1299.0,Research & Development,3,3,Life Sciences,1,312,3,Male,83,3,2,Manufacturing Director,4,Divorced,4325,2243,1,Y,No,16,3,4,80,3,5,3,2,5,2,1,3
32,0,Travel_Rarely,147.0,Research & Development,7,4,Life Sciences,1,1497,3,Male,93,2,2,Manufacturing Director,1,Divorced,6162,24208,1,Y,No,22,4,3,80,1,14,3,3,14,13,6,8
40,0,Travel_Rarely,823.0,Research & Development,2,4,Medical,1,1833,4,Male,38,3,3,Healthcare Representative,1,Married,10322,7653,3,Y,No,19,3,4,80,1,14,2,3,11,10,11,1
44,0,Travel_Rarely,1194.0,Research & Development,2,3,Medical,1,1785,3,Male,76,2,3,Healthcare Representative,3,Single,10248,5242,5,Y,No,11,3,4,80,0,24,3,3,22,6,5,17
56,0,Travel_Rarely,210.0,Sales,3,2,Marketing,1,587,1,Male,93,3,5,Manager,2,Married,19717,7999,6,Y,No,11,3,1,80,1,36,3,2,7,3,7,7
45,0,Travel_Rarely,228.0,Sales,9,3,Medical,1,224,3,Male,93,4,2,Sales Executive,3,Married,4850,19345,8,Y,No,19,3,1,80,1,8,5,4,5,3,0,1
30,1,Travel_Rarely,959.0,Sales,22,3,Other,1,1497,4,Male,55,2,2,Sales Executive,2,Single,6577,23737,0,Y,Yes,14,3,3,80,0,6,4,3,5,4,4,4
46,0,Travel_Rarely,722.0,Sales,2,2,Life Sciences,1,741,4,Male,94,3,4,Manager,3,Single,17567,5596,1,Y,No,16,3,4,80,0,27,2,3,26,0,0,13
36,0,Travel_Rarely,1179.0,Sales,6,3,Medical,1,1125,4,Male,39,2,3,Sales Executive,1,Married,10325,7950,1,Y,Yes,15,3,3,80,1,16,4,3,16,7,3,7
30,0,Travel_Rarely,1176.0,Sales,8,2,Medical,1,1631,2,Male,39,3,2,Sales Executive,4,Married,5209,3064,1,Y,No,12,3,1,80,3,11,5,2,11,8,2,7
35,0,Travel_Rarely,1023.0,Sales,2,3,Medical,1,1121,4,Male,50,1,2,Sales Executive,1,Single,4768,22577,9,Y,No,13,3,1,80,0,4,3,2,1,0,0,0
53,0,Travel_Rarely,350.0,Sales,2,2,Medical,1,396,2,Male,90,3,4,Manager,4,Married,14852,5355,6,Y,No,11,3,4,80,1,22,0,2,17,13,15,2
53,0,Non-Travel,685.0,Sales,3,1,Marketing,1,2051,3,Male,70,3,5,Manager,3,Married,19845,7999,1,Y,No,13,3,1,80,2,33,3,3,16,12,6,14
19,0,Non-Travel,293.0,Sales,12,1,Marketing,1,589,3,Male,45,2,1,Sales Representative,1,Married,1675,2900,1,Y,No,17,3,3,80,1,0,2,3,0,0,0,0
35,0,Non-Travel,490.0,Sales,7,4,Marketing,1,1650,4,Male,90,3,2,Sales Executive,2,Married,5079,17456,2,Y,No,11,3,2,80,1,12,3,3,11,9,6,7
42,0,Travel_Rarely,526.0,Sales,1,2,Marketing,1,40,2,Female,43,2,5,Manager,3,Married,19232,2094,1,Y,No,11,3,4,80,3,22,2,3,22,10,11,9
35,0,Travel_Rarely,118.0,Sales,8,2,Life Sciences,1,536,4,Female,59,3,2,Sales Executive,1,Married,5813,17802,1,Y,No,16,3,4,80,2,10,3,3,10,7,7,7
35,1,Travel_Rarely,267.0,Sales,15,4,Marketing,1,635,1,Female,64,3,3,Sales Executive,3,Married,8020,16542,0,Y,Yes,11,3,2,80,1,12,2,2,11,9,6,9
34,0,Travel_Rarely,1124.0,Sales,15,4,Life Sciences,1,314,4,Female,92,3,2,Sales Executive,3,Married,4568,26933,0,Y,Yes,19,3,3,80,1,10,2,2,9,5,7,8
45,1,Travel_Rarely,265.0,Sales,17,2,Life Sciences,1,2053,2,Female,73,1,4,Manager,4,Married,17650,3372,3,Y,No,23,4,4,80,1,26,4,3,9,3,1,1
36,0,Travel_Rarely,1283.0,Sales,18,3,Medical,1,1329,3,Female,46,3,3,Sales Executive,3,Married,7644,9314,1,Y,No,14,3,3,80,1,10,2,3,7,7,2,7
28,0,Travel_Rarely,812.0,Sales,7,3,Medical,1,1878,4,Female,73,3,1,Sales Representative,4,Married,2856,16044,1,Y,No,17,3,1,80,0,1,2,3,1,0,0,0
35,0,Travel_Rarely,1462.0,Sales,3,3,Medical,1,1157,4,Female,52,3,3,Sales Executive,4,Single,10306,22653,5,Y,No,16,3,1,80,0,15,3,3,13,12,6,0
49,0,Travel_Rarely,501.0,Sales,1,5,Marketing,1,1504,3,Female,82,3,2,Sales Executive,1,Single,4507,25265,4,Y,No,16,3,3,80,0,8,2,2,5,2,0,4
27,1,Travel_Rarely,1362.0,Sales,20,3,Marketing,1,227,1,Female,58,3,1,Sales Representative,4,Married,2534,24788,8,Y,Yes,23,4,1,80,1,5,3,2,1,0,0,0
38,0,Travel_Rarely,1377.0,Sales,2,5,Life Sciences,1,1785,4,Female,56,3,2,Sales Executive,1,Single,4928,21829,0,Y,Yes,12,3,4,80,0,8,3,3,8,7,1,7
29,0,Travel_Rarely,1436.0,Sales,7,1,Marketing,1,1419,2,Female,47,2,1,Sales Representative,1,Married,2760,6054,1,Y,Yes,14,3,1,80,0,2,3,1,2,2,2,2
27,0,Travel_Rarely,636.0,Sales,5,2,Life Sciences,1,1137,3,Female,62,3,2,Sales Executive,2,Married,4478,20938,1,Y,No,17,3,4,80,2,5,1,3,5,4,0,4
45,0,Travel_Rarely,1125.0,Sales,5,3,Marketing,1,387,3,Female,46,3,2,Sales Executive,4,Married,4286,20938,2,Y,Yes,18,3,1,80,1,5,3,3,1,1,0,0
27,0,Travel_Rarely,124.0,Sales,23,4,Marketing,1,650,3,Male,52,3,2,Sales Executive,4,Single,6500,14408,0,Y,No,18,3,4,80,0,9,2,3,8,7,0,3
59,0,Travel_Rarely,1216.0,Sales,22,3,Marketing,1,477,3,Female,54,2,2,Sales Executive,4,Married,5171,18685,4,Y,No,11,3,2,80,0,13,3,3,6,1,0,5
34,0,Travel_Rarely,234.0,Sales,1,3,Medical,1,936,2,Female,68,2,2,Sales Executive,3,Married,4599,6599,0,Y,No,13,3,1,80,1,16,3,3,15,9,10,10
37,0,Travel_Rarely,1206.0,Sales,2,4,Life Sciences,1,314,4,Female,61,1,2,Sales Executive,4,Married,9525,25605,1,Y,Yes,16,3,1,80,1,6,1,3,6,3,1,3
36,1,Travel_Rarely,530.0,Sales,5,1,Life Sciences,1,1478,3,Female,100,1,3,Sales Executive,1,Single,10325,25725,1,Y,No,13,3,4,80,0,16,6,3,16,7,3,7
24,1,Travel_Rarely,740.0,Sales,22,3,Life Sciences,1,1934,2,Female,47,3,2,Sales Executive,2,Married,9525,5083,1,Y,No,13,3,1,80,2,5,4,3,6,5,0,4
29,0,Travel_Rarely,853.0,Sales,4,3,Life Sciences,1,132,2,Female,31,3,2,Sales Executive,1,Married,4554,26458,1,Y,No,13,3,3,80,1,10,3,2,10,7,0,9
31,0,Travel_Rarely,868.0,Sales,8,3,Marketing,1,1415,1,Female,58,1,2,Sales Executive,3,Married,4233,12250,2,Y,No,25,4,1,80,1,9,3,3,3,1,1,2
37,0,Travel_Rarely,145.0,Sales,5,3,Life Sciences,1,497,4,Female,46,3,3,Sales Executive,2,Married,10609,5615,0,Y,No,13,3,2,80,3,17,3,3,17,11,11,7
38,0,Travel_Rarely,793.0,Sales,1,5,Life Sciences,1,939,3,Female,68,2,3,Sales Executive,1,Married,10609,12291,0,Y,No,11,3,2,80,3,17,4,3,16,10,5,13
42,0,Travel_Rarely,1276.0,Sales,6,3,Life Sciences,1,1639,2,Female,91,3,4,Manager,1,Married,17181,23631,4,Y,No,20,4,3,80,0,21,2,3,12,11,0,11
55,0,Travel_Rarely,1329.0,Sales,16,3,Life Sciences,1,305,4,Male,52,2,3,Sales Executive,2,Married,10239,3811,8,Y,No,14,3,4,80,1,24,1,4,1,0,1,0
34,1,Travel_Rarely,945.0,Sales,28,3,Medical,1,1125,2,Female,84,3,1,Sales Representative,1,Single,2308,22422,0,Y,No,22,4,2,80,0,12,3,2,11,10,5,7
32,0,Travel_Rarely,234.0,Sales,28,4,Medical,1,1615,2,Female,61,2,2,Sales Executive,2,Married,5010,22422,1,Y,No,19,3,2,80,0,12,3,3,11,8,5,7
30,1,Travel_Rarely,296.0,Sales,26,1,Marketing,1,1439,4,Female,68,2,1,Sales Representative,1,Single,2983,5594,0,Y,No,23,4,1,80,0,4,3,2,3,2,1,2
45,0,Travel_Rarely,1245.0,Sales,9,3,Life Sciences,1,379,3,Female,51,2,2,Sales Executive,3,Married,5736,10224,9,Y,No,16,3,1,80,2,10,3,3,3,2,1,2
26,0,Travel_Rarely,589.0,Sales,3,4,Life Sciences,1,1993,2,Female,73,3,2,Sales Executive,3,Married,4306,3692,2,Y,No,12,3,2,80,1,8,3,3,0,0,0,0
35,0,Travel_Rarely,955.0,Sales,2,4,Life Sciences,1,1631,4,Female,89,3,1,Sales Representative,4,Single,2430,5626,0,Y,Yes,18,3,1,80,0,6,2,3,5,4,3,3
35,0,Travel_Rarely,570.0,Sales,1,4,Medical,1,486,1,Female,66,3,2,Sales Executive,3,Married,4312,13551,0,Y,No,13,3,2,80,3,16,2,4,15,13,2,8
41,0,Travel_Rarely,119.0,Sales,9,3,Marketing,1,1024,2,Female,70,3,2,Sales Executive,2,Married,4393,9834,5,Y,No,17,3,4,80,1,14,3,3,5,4,1,4
21,0,Travel_Rarely,660.0,Sales,2,1,Life Sciences,1,632,4,Female,99,3,1,Sales Representative,4,Married,3447,8935,1,Y,No,14,3,4,80,0,3,3,3,3,2,1,2
34,0,Travel_Rarely,658.0,Sales,26,4,Marketing,1,311,1,Female,83,3,2,Sales Executive,4,Single,5346,15891,0,Y,No,15,3,2,80,0,14,2,2,13,9,3,6
27,0,Non-Travel,722.0,Sales,1,3,Technical Degree,1,927,4,Female,30,2,2,Sales Executive,3,Married,4342,7505,2,Y,No,18,3,2,80,1,5,4,3,4,2,1,1
24,0,Travel_Rarely,994.0,Sales,3,1,Life Sciences,1,1246,4,Female,73,3,1,Sales Representative,4,Married,2033,2302,1,Y,No,16,3,4,80,1,1,0,3,1,0,0,0
47,1,Travel_Rarely,542.0,Sales,10,3,Life Sciences,1,1807,1,Male,97,2,2,Sales Executive,4,Married,6397,9541,4,Y,Yes,11,3,4,80,1,8,2,3,5,4,1,3
41,0,Travel_Rarely,384.0,Sales,14,4,Life Sciences,1,1439,1,Male,51,2,2,Sales Executive,1,Single,4393,4510,4,Y,No,13,3,1,80,0,14,1,2,5,4,1,4
53,1,Travel_Rarely,414.0,Sales,26,3,Marketing,1,741,3,Female,67,1,3,Sales Executive,2,Married,7525,5220,2,Y,Yes,13,3,4,80,2,30,3,2,15,7,6,12
32,0,Travel_Rarely,696.0,Sales,10,4,Marketing,1,436,2,Female,93,2,3,Sales Executive,2,Married,10422,9953,1,Y,Yes,18,3,4,80,0,14,3,3,14,10,5,7
43,0,Travel_Rarely,1246.0,Sales,14,3,Life Sciences,1,989,3,Female,33,3,2,Sales Executive,3,Divorced,5675,7824,1,Y,No,11,3,2,80,1,7,3,3,7,7,7,7
32,1,Travel_Frequently,528.0,Sales,19,4,Marketing,1,75,4,Female,100,3,3,Sales Executive,4,Single,10422,22534,1,Y,Yes,16,3,3,80,0,14,2,2,14,10,5,7
38,0,Travel_Frequently,897.0,Human Resources,12,3,Medical,1,1656,1,Female,85,2,1,Human Resources,3,Single,2991,6984,0,Y,No,16,3,3,80,0,7,2,3,6,2,1,2
39,1,Travel_Frequently,261.0,Research & Development,10,1,Medical,1,587,4,Female,92,3,5,Manager,4,Married,19197,24223,1,Y,No,18,3,3,80,0,21,2,4,21,8,1,6
33,0,Travel_Frequently,1111.0,Sales,10,3,Life Sciences,1,1236,3,Male,81,3,2,Sales Executive,3,Married,4539,7914,0,Y,No,13,3,4,80,0,10,2,3,10,7,0,1
24,1,Travel_Rarely,397.0,Human Resources,22,3,Medical,1,1837,1,Female,31,3,1,Human Resources,3,Married,2145,2890,0,Y,No,14,3,3,80,0,3,2,4,2,2,2,1
37,0,Non-Travel,501.0,Research & Development,1,3,Medical,1,227,2,Female,40,3,2,Research Scientist,4,Divorced,5974,4297,5,Y,Yes,14,3,1,80,1,13,6,3,7,7,6,7
33,0,Travel_Rarely,332.0,Human Resources,4,4,Other,1,960,2,Female,86,3,1,Human Resources,1,Divorced,2742,20364,0,Y,No,12,3,2,80,1,2,3,2,2,2,2,2
19,0,Travel_Rarely,618.0,Research & Development,2,1,Medical,1,1439,1,Female,84,2,1,Laboratory Technician,1,Divorced,1483,20234,1,Y,No,16,3,1,80,2,1,1,2,1,0,0,0
19,0,Travel_Rarely,279.0,Research & Development,2,3,Life Sciences,1,654,3,Female,54,3,1,Research Scientist,1,Divorced,2994,9490,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,1
38,0,Non-Travel,895.0,Research & Development,15,4,Medical,1,141,1,Male,97,3,1,Research Scientist,1,Single,2821,6233,3,Y,No,18,3,1,80,0,8,5,2,2,2,2,2
34,0,Non-Travel,548.0,Research & Development,5,4,Medical,1,315,3,Female,58,1,2,Research Scientist,1,Single,4809,18783,1,Y,No,18,3,3,80,0,16,2,3,16,13,2,10
40,0,Travel_Rarely,574.0,Research & Development,14,2,Medical,1,72,4,Male,68,2,2,Research Scientist,4,Single,4422,5200,3,Y,No,13,3,3,80,0,16,3,4,1,1,0,0
40,0,Non-Travel,799.0,Research & Development,3,4,Other,1,1630,2,Female,67,3,1,Research Scientist,4,Married,2345,3487,2,Y,No,14,3,4,80,1,8,3,4,3,1,1,2
26,0,Non-Travel,772.0,Research & Development,2,3,Life Sciences,1,96,4,Female,98,2,1,Research Scientist,2,Married,2368,26427,1,Y,No,12,3,4,80,2,5,6,3,5,1,4,4
37,1,Travel_Rarely,933.0,Research & Development,8,3,Life Sciences,1,163,3,Female,76,1,1,Research Scientist,3,Married,2996,21029,7,Y,Yes,14,3,2,80,1,8,2,3,6,4,1,3
55,0,Non-Travel,288.0,Research & Development,2,3,Technical Degree,1,1948,4,Female,80,3,1,Research Scientist,2,Single,3537,6163,5,Y,Yes,14,3,4,80,0,8,3,1,4,2,1,2
42,0,Non-Travel,515.0,Research & Development,5,4,Medical,1,1581,1,Female,76,3,4,Research Director,3,Married,15992,5431,2,Y,Yes,13,3,4,80,1,16,1,3,1,0,0,0
28,0,Non-Travel,748.0,Research & Development,10,4,Other,1,1693,1,Male,77,3,2,Research Scientist,4,Married,3660,23413,1,Y,No,12,3,3,80,2,10,3,3,8,6,1,6
37,0,Travel_Frequently,1358.0,Research & Development,1,3,Medical,1,1691,4,Female,37,3,2,Research Scientist,1,Married,5974,10846,4,Y,No,12,3,3,80,1,13,2,3,7,7,6,7
40,0,Travel_Frequently,1180.0,Research & Development,1,4,Medical,1,1935,1,Female,58,2,1,Research Scientist,1,Single,3544,20490,9,Y,No,16,3,3,80,0,5,3,3,1,1,0,0
18,0,Travel_Frequently,593.0,Research & Development,22,2,Life Sciences,1,1581,4,Female,84,3,1,Research Scientist,4,Single,1051,5083,1,Y,No,11,3,1,80,0,0,2,3,0,0,0,0
41,0,Travel_Frequently,1169.0,Human Resources,25,3,Human Resources,1,346,2,Female,54,3,5,Manager,4,Divorced,19189,26707,1,Y,No,23,4,1,80,1,23,6,3,22,7,2,10
44,0,Travel_Frequently,920.0,Research & Development,2,1,Medical,1,1621,3,Female,80,3,1,Research Scientist,3,Divorced,2011,8007,1,Y,No,19,3,2,80,1,10,2,3,10,0,7,9
35,0,Travel_Rarely,1439.0,Research & Development,1,4,Life Sciences,1,163,3,Female,66,1,1,Research Scientist,4,Married,2977,3974,1,Y,Yes,13,3,2,80,1,4,2,3,4,3,1,1
54,0,Non-Travel,560.0,Research & Development,29,1,Medical,1,720,4,Female,77,3,1,Laboratory Technician,3,Married,2593,5456,0,Y,No,18,3,1,80,1,10,2,3,10,8,5,7
30,0,Non-Travel,376.0,Research & Development,2,1,Life Sciences,1,1581,4,Female,36,3,1,Research Scientist,3,Married,2862,21923,1,Y,Yes,11,3,1,80,2,9,4,3,8,0,0,7
28,0,Non-Travel,1479.0,Research & Development,2,3,Medical,1,1494,3,Female,96,1,1,Research Scientist,2,Married,2377,26997,4,Y,No,16,3,3,80,1,6,5,1,2,2,2,2
34,1,Travel_Rarely,464.0,Research & Development,22,4,Other,1,1104,3,Female,41,2,2,Research Scientist,3,Single,5484,3498,9,Y,Yes,12,3,3,80,0,9,4,3,2,2,2,1
24,0,Travel_Rarely,116.0,Research & Development,7,3,Medical,1,495,1,Female,73,3,1,Research Scientist,4,Divorced,2725,16044,0,Y,No,15,3,4,80,2,6,2,3,6,2,1,2
34,0,Travel_Rarely,397.0,Research & Development,5,3,Medical,1,1167,1,Female,63,3,1,Research Scientist,2,Divorced,2781,20938,0,Y,No,15,3,2,80,1,15,3,4,12,8,7,9
27,0,Travel_Rarely,1396.0,Research & Development,28,3,Medical,1,436,4,Female,56,2,1,Research Scientist,2,Divorced,2024,11934,6,Y,No,24,4,4,80,1,6,3,4,2,2,2,2
43,0,Non-Travel,688.0,Research & Development,21,3,Medical,1,747,4,Male,32,3,2,Laboratory Technician,2,Divorced,5679,18377,7,Y,No,11,3,4,80,3,10,3,3,8,9,4,7
31,0,Travel_Rarely,116.0,Research & Development,1,1,Life Sciences,1,769,3,Female,42,2,1,Research Scientist,4,Divorced,2911,15411,1,Y,No,11,3,4,80,1,5,2,3,5,2,4,3
30,0,Travel_Frequently,726.0,Research & Development,1,3,Life Sciences,1,74,4,Female,94,3,1,Research Scientist,4,Single,2632,9096,0,Y,No,13,3,4,80,0,5,3,3,5,2,0,3
31,0,Travel_Frequently,1423.0,Research & Development,11,3,Medical,1,751,1,Female,61,3,3,Research Director,1,Married,11031,6527,4,Y,No,15,3,3,80,0,13,2,1,11,7,4,8
56,0,Travel_Frequently,426.0,Research & Development,18,2,Life Sciences,1,1987,3,Female,46,3,1,Laboratory Technician,3,Married,2587,23288,1,Y,No,19,3,2,80,1,5,3,2,4,2,1,0
23,1,Travel_Frequently,1334.0,Research & Development,23,2,Medical,1,1611,3,Male,79,3,1,Research Scientist,3,Married,1223,18168,1,Y,No,13,3,4,80,1,1,6,2,1,0,0,1
28,0,Travel_Frequently,176.0,Human Resources,22,2,Life Sciences,1,2051,3,Female,48,2,1,Human Resources,4,Single,2706,19555,0,Y,No,15,3,2,80,0,3,2,4,3,2,1,2
26,0,Travel_Frequently,1278.0,Human Resources,28,2,Life Sciences,1,1785,1,Female,100,2,1,Human Resources,4,Single,2942,8489,1,Y,No,14,3,4,80,0,8,5,3,9,8,5,2
36,0,Travel_Frequently,263.0,Research & Development,7,4,Life Sciences,1,634,4,Female,89,4,1,Research Scientist,1,Single,3419,20715,9,Y,Yes,22,4,1,80,0,6,3,3,1,1,0,0
38,0,Travel_Frequently,146.0,Research & Development,27,4,Life Sciences,1,1631,1,Female,89,3,1,Research Scientist,1,Married,3057,5711,9,Y,Yes,12,3,1,80,1,6,2,4,1,0,0,1
35,0,Travel_Frequently,364.0,Research & Development,10,1,Medical,1,1633,2,Male,68,3,1,Laboratory Technician,1,Single,2269,3835,1,Y,No,14,3,4,80,0,1,4,3,1,0,0,1
43,0,Travel_Frequently,1137.0,Research & Development,2,3,Medical,1,1497,4,Female,92,1,2,Research Scientist,4,Married,4081,10697,1,Y,Yes,18,3,3,80,0,20,2,1,18,7,1,7
34,0,Travel_Frequently,593.0,Research & Development,27,2,Medical,1,1492,4,Female,96,3,4,Research Director,2,Single,17007,20460,7,Y,No,25,4,1,80,0,16,2,3,14,8,6,9
29,0,Travel_Frequently,895.0,Research & Development,2,2,Life Sciences,1,1633,4,Female,37,3,1,Research Scientist,2,Married,2700,7439,1,Y,Yes,15,3,4,80,1,10,3,3,10,7,0,7
57,1,Travel_Frequently,1427.0,Research & Development,1,3,Technical Degree,1,2054,4,Female,97,3,2,Research Scientist,4,Married,4900,8952,0,Y,No,15,3,1,80,1,13,3,2,12,9,2,8
35,0,Travel_Frequently,1312.0,Research & Development,1,2,Life Sciences,1,1694,1,Female,77,3,2,Laboratory Technician,4,Married,4558,9659,1,Y,No,14,3,4,80,1,10,2,2,10,2,0,4
30,0,Travel_Rarely,1153.0,Research & Development,10,3,Medical,1,639,1,Male,45,1,1,Laboratory Technician,1,Divorced,2564,4809,0,Y,No,14,3,1,80,2,12,2,3,11,7,6,7
35,0,Travel_Rarely,1277.0,Research & Development,7,3,Life Sciences,1,1622,1,Female,73,2,1,Laboratory Technician,4,Divorced,2074,20715,1,Y,No,17,3,2,80,2,1,4,3,1,0,0,0
27,0,Travel_Rarely,738.0,Research & Development,3,1,Technical Degree,1,1683,2,Female,67,2,3,Research Director,2,Divorced,12808,8039,1,Y,No,14,3,1,80,2,9,2,3,9,6,0,8
44,0,Travel_Rarely,667.0,Research & Development,10,4,Life Sciences,1,1691,3,Female,42,3,1,Laboratory Technician,1,Divorced,3161,5747,3,Y,No,18,3,3,80,1,19,2,2,1,0,0,0
27,0,Travel_Rarely,1086.0,Research & Development,10,3,Medical,1,479,1,Female,31,3,1,Research Scientist,2,Divorced,2154,25198,4,Y,No,14,3,2,80,1,5,3,3,3,2,1,2
26,0,Travel_Rarely,470.0,Research & Development,2,2,Life Sciences,1,1129,4,Female,51,3,1,Research Scientist,2,Married,2933,19715,1,Y,No,11,3,2,80,1,1,2,3,1,0,1,0
