age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
38,management,married,tertiary,no,997.0,no,no,cellular,6,aug,217,2,182,6,success,1
30,technician,single,tertiary,no,150.0,yes,no,cellular,15,may,349,4,-1,0,unknown,0
37,management,single,tertiary,no,871.0,no,no,cellular,12,aug,207,1,-1,0,unknown,1
54,technician,married,secondary,no,168.0,no,no,cellular,17,apr,213,2,-1,0,unknown,0
52,technician,married,primary,no,1841.0,yes,no,cellular,13,may,251,2,-1,0,unknown,0
59,blue-collar,single,primary,no,1948.0,no,no,cellular,14,jun,532,1,338,1,other,1
24,admin.,single,tertiary,no,0.0,no,no,cellular,27,sep,1355,6,-1,0,unknown,1
29,student,single,tertiary,yes,963.0,no,no,cellular,9,mar,156,2,-1,0,unknown,1
40,management,married,tertiary,no,163.0,yes,no,cellular,14,may,81,1,331,1,failure,0
49,management,married,tertiary,no,2139.0,no,no,cellular,31,jul,95,3,-1,0,unknown,0
24,technician,single,tertiary,no,6.0,no,no,cellular,8,jul,874,2,-1,0,unknown,1
42,services,single,secondary,no,920.0,no,no,cellular,3,sep,285,1,92,3,success,1
49,management,married,tertiary,no,3518.0,no,no,cellular,11,nov,285,1,183,8,success,1
31,blue-collar,married,primary,no,0.0,no,no,cellular,10,jul,171,2,-1,0,unknown,0
52,technician,single,tertiary,no,258.0,yes,no,cellular,30,apr,200,1,188,2,failure,1
29,services,single,secondary,no,2608.0,yes,no,cellular,7,may,501,3,-1,0,unknown,1
50,housemaid,single,secondary,no,1960.0,yes,no,cellular,15,may,80,1,-1,0,unknown,0
40,technician,single,secondary,no,994.0,yes,no,cellular,21,nov,176,1,98,4,failure,0
45,admin.,married,secondary,yes,1641.0,yes,no,cellular,12,nov,392,2,-1,0,unknown,1
52,management,married,tertiary,no,457.0,yes,yes,unknown,3,jun,245,3,-1,0,unknown,0
33,unemployed,single,tertiary,no,273.0,yes,no,cellular,3,jul,589,2,13,2,success,1
31,technician,single,tertiary,no,1408.0,no,no,telephone,30,apr,50,2,323,2,other,0
45,management,married,tertiary,no,1736.0,no,no,cellular,21,aug,975,11,-1,0,unknown,1
35,technician,single,tertiary,no,47.0,yes,no,unknown,13,may,496,1,-1,0,unknown,1
34,management,divorced,tertiary,no,603.0,no,no,cellular,13,jan,187,1,-1,0,unknown,1
55,management,single,tertiary,no,108.0,no,no,cellular,3,feb,504,1,-1,0,unknown,0
46,management,married,unknown,no,6217.0,no,no,cellular,19,nov,81,2,-1,0,unknown,0
71,retired,divorced,primary,no,2918.0,no,no,cellular,12,jul,235,3,95,5,success,1
55,housemaid,married,primary,no,237.0,no,no,telephone,31,jul,81,11,-1,0,unknown,0
21,student,single,unknown,no,351.0,no,no,telephone,4,feb,91,2,-1,0,unknown,1
35,technician,single,secondary,no,4.0,yes,no,unknown,5,may,379,3,-1,0,unknown,0
29,blue-collar,married,secondary,no,1319.0,yes,no,cellular,22,jul,58,1,-1,0,unknown,0
30,technician,single,secondary,no,75.0,no,no,cellular,4,feb,1467,2,-1,0,unknown,1
37,management,divorced,tertiary,no,115.0,no,no,cellular,13,apr,340,1,-1,0,unknown,1
51,services,married,secondary,no,561.0,yes,yes,unknown,29,may,521,4,-1,0,unknown,0
27,management,single,tertiary,no,1074.0,no,no,cellular,21,nov,895,2,-1,0,unknown,1
44,retired,married,secondary,no,1010.0,yes,no,unknown,5,jun,576,2,-1,0,unknown,1
27,student,single,secondary,no,404.0,yes,no,unknown,23,may,245,1,-1,0,unknown,0
29,services,single,secondary,no,53.0,yes,no,unknown,16,may,179,1,-1,0,unknown,0
35,management,married,tertiary,no,1748.0,yes,no,cellular,8,may,223,1,-1,0,unknown,1
44,blue-collar,single,primary,no,315.0,yes,yes,cellular,20,apr,219,4,-1,0,unknown,0
45,blue-collar,married,primary,no,1463.0,yes,no,cellular,5,may,233,1,-1,0,unknown,0
44,technician,married,tertiary,no,431.0,no,no,cellular,19,feb,186,1,-1,0,unknown,1
24,services,married,secondary,no,900.0,no,yes,cellular,20,apr,133,2,-1,0,unknown,1
41,unemployed,married,secondary,no,1954.0,no,no,cellular,26,may,179,3,92,3,failure,1
49,management,divorced,tertiary,no,2139.0,no,no,cellular,16,apr,169,4,-1,0,unknown,1
33,blue-collar,married,secondary,no,597.0,no,no,cellular,16,jul,242,10,-1,0,unknown,0
39,technician,married,secondary,no,2814.0,yes,no,cellular,30,jul,92,7,-1,0,unknown,0
31,technician,married,tertiary,no,814.0,no,yes,cellular,27,aug,73,6,-1,0,unknown,0
40,blue-collar,married,secondary,no,1499.0,yes,no,unknown,4,jun,98,1,-1,0,unknown,0
41,technician,divorced,tertiary,no,1196.0,no,no,cellular,30,jul,140,5,-1,0,unknown,1
40,technician,married,secondary,no,30.0,no,yes,cellular,13,aug,987,3,-1,0,unknown,1
26,blue-collar,single,secondary,no,-175.0,yes,no,unknown,2,jun,337,3,-1,0,unknown,0
35,technician,single,tertiary,no,1540.0,yes,no,cellular,7,aug,836,2,-1,0,unknown,1
55,admin.,married,primary,no,300.0,no,no,telephone,9,nov,1585,3,-1,0,unknown,1
36,technician,married,tertiary,no,159.0,no,no,telephone,18,nov,107,3,-1,0,unknown,0
32,management,married,tertiary,no,562.0,yes,yes,cellular,16,jul,148,1,-1,0,unknown,0
32,technician,married,secondary,no,6.0,no,no,cellular,18,aug,239,13,-1,0,unknown,0
39,technician,married,unknown,no,38.0,yes,no,unknown,21,may,556,3,-1,0,unknown,1
32,services,single,secondary,no,3615.0,no,no,telephone,3,jun,385,1,-1,0,unknown,1
63,housemaid,divorced,primary,no,7424.0,no,no,cellular,31,aug,161,1,95,2,failure,0
31,technician,single,tertiary,no,5325.0,no,no,cellular,12,aug,97,8,-1,0,unknown,0
60,services,married,secondary,no,2223.0,no,no,telephone,9,nov,51,1,-1,0,unknown,0
26,technician,single,tertiary,no,3870.0,yes,no,cellular,16,oct,383,1,269,4,failure,1
40,management,married,secondary,no,1204.0,no,no,cellular,13,aug,369,3,-1,0,unknown,1
46,management,divorced,tertiary,no,-176.0,no,no,cellular,1,sep,224,1,238,3,failure,1
33,technician,single,secondary,no,604.0,no,no,cellular,27,aug,157,6,-1,0,unknown,0
31,technician,single,tertiary,no,2586.0,no,no,cellular,28,jan,348,2,-1,0,unknown,0
58,management,divorced,tertiary,no,189.0,no,no,cellular,20,aug,228,2,-1,0,unknown,0
24,blue-collar,single,secondary,no,637.0,yes,no,unknown,13,may,93,1,-1,0,unknown,0
53,blue-collar,married,secondary,no,1844.0,yes,no,cellular,21,nov,176,3,-1,0,unknown,0
60,blue-collar,married,secondary,no,812.0,no,no,telephone,7,jul,245,1,-1,0,unknown,0
28,blue-collar,single,secondary,no,322.0,yes,no,unknown,14,may,146,1,-1,0,unknown,0
59,blue-collar,married,secondary,no,1155.0,no,no,cellular,28,aug,215,2,-1,0,unknown,0
38,services,divorced,secondary,no,5260.0,yes,no,unknown,30,may,199,2,-1,0,unknown,0
62,self-employed,married,secondary,no,3.0,yes,no,unknown,28,may,156,2,-1,0,unknown,0
54,self-employed,married,tertiary,no,4199.0,no,no,cellular,12,feb,946,4,-1,0,unknown,1
56,management,divorced,secondary,no,3632.0,yes,yes,cellular,23,jul,634,1,-1,0,unknown,1
30,self-employed,single,tertiary,no,1308.0,yes,no,telephone,20,nov,50,2,-1,0,unknown,0
41,blue-collar,single,secondary,no,1042.0,yes,no,cellular,18,may,15,2,-1,0,unknown,0
28,blue-collar,single,secondary,no,763.0,yes,no,cellular,15,may,276,1,-1,0,unknown,0
38,technician,married,secondary,no,530.0,yes,no,cellular,28,jul,251,12,-1,0,unknown,0
46,blue-collar,married,secondary,no,-195.0,yes,no,cellular,15,may,6,2,-1,0,unknown,0
32,blue-collar,married,secondary,no,1601.0,no,yes,cellular,1,oct,343,1,-1,0,unknown,1
54,retired,divorced,secondary,no,1713.0,yes,no,cellular,2,feb,185,1,-1,0,unknown,0
63,self-employed,married,tertiary,no,803.0,yes,no,cellular,25,may,908,2,99,4,failure,0
51,technician,married,secondary,no,2640.0,no,no,cellular,21,aug,349,8,-1,0,unknown,1
35,technician,single,secondary,no,1548.0,yes,no,unknown,28,may,290,1,-1,0,unknown,0
63,entrepreneur,divorced,tertiary,no,1807.0,yes,no,cellular,5,may,802,2,-1,0,unknown,1
38,technician,divorced,secondary,no,5.0,no,no,cellular,13,aug,103,4,-1,0,unknown,0
36,technician,divorced,tertiary,no,2033.0,no,no,cellular,5,feb,706,1,-1,0,unknown,1
55,self-employed,divorced,tertiary,no,3951.0,no,no,cellular,23,mar,177,1,-1,0,unknown,1
35,blue-collar,married,secondary,yes,1954.0,yes,yes,cellular,20,oct,131,1,329,1,success,0
68,retired,married,primary,no,5032.0,no,no,cellular,30,apr,746,2,178,1,failure,1
42,retired,married,primary,no,517.0,yes,no,cellular,17,nov,531,2,172,1,failure,1
32,admin.,single,tertiary,no,254.0,no,no,cellular,23,jun,161,2,269,3,failure,1
57,management,married,tertiary,no,224.0,no,no,cellular,3,mar,322,2,-1,0,unknown,1
30,services,single,secondary,no,462.0,no,no,cellular,13,may,243,5,183,1,failure,1
56,retired,married,primary,no,62.0,no,yes,unknown,17,jun,216,4,-1,0,unknown,0
30,services,single,secondary,no,455.0,yes,no,cellular,13,may,428,3,364,1,other,0
78,retired,divorced,primary,no,602.0,no,no,cellular,12,nov,172,1,92,2,success,1
25,admin.,single,secondary,no,335.0,yes,no,cellular,13,may,7,8,364,3,other,0
29,services,single,secondary,no,313.0,yes,no,cellular,15,may,51,1,336,1,failure,0
41,unknown,single,unknown,no,2855.0,no,no,cellular,15,jun,266,4,-1,0,unknown,1
57,retired,married,primary,no,562.0,yes,yes,cellular,2,jul,431,1,303,5,failure,1
26,management,single,tertiary,no,1005.0,no,no,cellular,16,jul,184,3,287,4,failure,1
34,management,single,tertiary,no,203.0,no,no,cellular,28,apr,381,2,87,4,other,1
61,housemaid,single,primary,no,443.0,no,no,cellular,6,feb,622,3,-1,0,unknown,1
44,management,married,tertiary,no,0.0,no,yes,cellular,19,nov,157,4,104,1,failure,0
72,retired,married,secondary,no,380.0,no,no,cellular,22,aug,204,1,205,2,failure,1
36,management,single,tertiary,no,802.0,no,no,cellular,4,may,640,1,-1,0,unknown,1
33,management,single,tertiary,no,362.0,no,no,cellular,8,aug,123,1,-1,0,unknown,0
53,management,married,tertiary,no,342.0,no,no,cellular,21,aug,205,9,-1,0,unknown,0
30,technician,single,tertiary,no,247.0,no,no,cellular,23,apr,385,1,-1,0,unknown,0
42,housemaid,single,primary,no,1733.0,yes,no,cellular,4,may,264,4,-1,0,unknown,1
32,admin.,single,secondary,no,2093.0,no,no,cellular,3,jun,367,1,-1,0,unknown,1
49,services,married,secondary,no,0.0,yes,no,cellular,25,jul,250,3,-1,0,unknown,0
64,unknown,married,unknown,no,1990.0,no,no,unknown,5,jun,82,1,-1,0,unknown,0
33,management,single,tertiary,no,340.0,no,no,cellular,21,aug,127,6,-1,0,unknown,0
44,blue-collar,married,primary,no,16.0,no,no,unknown,2,jun,35,8,-1,0,unknown,0
57,unemployed,married,tertiary,no,96.0,no,no,cellular,18,jul,273,1,-1,0,unknown,0
36,blue-collar,married,secondary,no,306.0,no,no,cellular,13,may,413,1,-1,0,unknown,1
38,entrepreneur,single,tertiary,no,-473.0,yes,no,cellular,14,may,773,15,166,2,failure,0
47,management,single,tertiary,no,703.0,yes,no,cellular,28,jan,796,1,202,1,other,1
55,services,single,primary,no,2557.0,yes,no,telephone,13,nov,552,1,-1,0,unknown,1
38,management,single,tertiary,no,4039.0,yes,no,cellular,17,apr,87,1,-1,0,unknown,0
27,management,single,tertiary,no,59.0,no,yes,cellular,15,jul,73,3,-1,0,unknown,0
34,technician,married,tertiary,no,3696.0,no,no,cellular,18,mar,168,1,-1,0,unknown,1
51,services,single,secondary,no,485.0,no,no,cellular,12,aug,123,1,184,1,success,0
50,management,married,tertiary,no,0.0,no,no,unknown,20,jun,46,3,-1,0,unknown,0
37,technician,married,tertiary,no,0.0,no,no,cellular,16,jul,386,2,56,3,success,1
40,management,married,tertiary,no,1612.0,yes,no,cellular,30,oct,207,2,203,1,other,1
36,management,single,tertiary,no,22867.0,yes,no,cellular,30,apr,200,1,291,3,other,1
49,technician,married,secondary,no,0.0,yes,no,cellular,29,jun,91,1,384,1,failure,1
48,blue-collar,married,secondary,no,399.0,yes,no,cellular,18,mar,1080,1,-1,0,unknown,1
37,technician,married,tertiary,no,281.0,yes,no,cellular,6,may,808,1,-1,0,unknown,1
46,management,divorced,tertiary,no,101.0,yes,no,cellular,14,dec,577,2,263,2,failure,1
36,technician,married,tertiary,no,2643.0,yes,no,cellular,12,jul,709,1,-1,0,unknown,1
40,entrepreneur,single,tertiary,no,1167.0,yes,no,cellular,20,nov,140,2,-1,0,unknown,1
42,management,married,tertiary,no,362.0,no,yes,cellular,10,jul,172,1,-1,0,unknown,1
29,services,single,secondary,no,325.0,yes,yes,unknown,6,may,114,1,-1,0,unknown,0
26,admin.,single,secondary,no,-114.0,no,no,cellular,22,jul,177,2,-1,0,unknown,0
24,management,single,tertiary,no,228.0,yes,no,cellular,13,jan,546,3,-1,0,unknown,1
40,management,married,tertiary,no,790.0,yes,no,cellular,7,jul,150,1,-1,0,unknown,1
38,blue-collar,married,primary,no,3350.0,yes,no,cellular,8,may,257,1,-1,0,unknown,0
31,management,single,tertiary,no,4636.0,no,no,cellular,28,aug,458,6,-1,0,unknown,1
40,admin.,married,secondary,no,3579.0,no,yes,cellular,1,jun,235,1,-1,0,unknown,1
36,services,married,secondary,no,1240.0,yes,no,cellular,11,may,200,3,-1,0,unknown,0
61,management,married,tertiary,no,4477.0,no,no,cellular,6,oct,387,1,-1,0,unknown,1
36,blue-collar,married,primary,no,79.0,yes,no,unknown,1,jul,794,3,-1,0,unknown,1
35,admin.,married,secondary,no,265.0,yes,no,unknown,5,may,466,2,-1,0,unknown,0
28,management,single,tertiary,no,1205.0,no,no,telephone,1,sep,159,3,-1,0,unknown,0
34,management,single,tertiary,no,804.0,no,no,cellular,12,oct,430,1,326,3,success,1
35,entrepreneur,married,secondary,no,2631.0,yes,no,cellular,18,may,63,6,274,4,failure,0
35,management,married,tertiary,no,-142.0,yes,yes,cellular,13,may,88,2,-1,0,unknown,0
43,blue-collar,divorced,primary,no,191.0,no,no,cellular,22,aug,267,8,-1,0,unknown,0
32,management,married,tertiary,no,1756.0,no,no,cellular,20,aug,101,8,-1,0,unknown,0
34,blue-collar,single,unknown,no,371.0,yes,no,cellular,20,nov,196,3,-1,0,unknown,0
32,services,single,secondary,no,154.0,yes,no,unknown,20,may,127,2,-1,0,unknown,0
53,entrepreneur,married,tertiary,no,1646.0,yes,no,cellular,17,apr,111,1,269,3,failure,0
49,management,single,tertiary,no,5.0,yes,yes,cellular,16,jul,69,1,-1,0,unknown,0
56,management,divorced,tertiary,no,3075.0,no,no,cellular,9,feb,209,4,188,1,failure,0
36,management,married,tertiary,no,2987.0,yes,no,cellular,12,aug,1962,2,-1,0,unknown,1
55,services,divorced,secondary,no,70.0,no,no,cellular,21,aug,239,2,-1,0,unknown,0
46,management,married,secondary,no,2895.0,yes,no,unknown,27,may,205,2,-1,0,unknown,0
40,technician,married,secondary,no,0.0,yes,no,telephone,13,nov,234,1,187,6,failure,1
47,technician,divorced,secondary,no,271.0,yes,no,unknown,9,may,41,1,-1,0,unknown,0
32,self-employed,divorced,tertiary,no,88.0,yes,no,cellular,18,nov,144,1,-1,0,unknown,0
27,technician,married,secondary,yes,149.0,yes,no,cellular,29,apr,218,1,-1,0,unknown,0
30,blue-collar,single,primary,no,1373.0,yes,no,unknown,7,may,1521,1,-1,0,unknown,0
31,housemaid,married,secondary,no,870.0,no,no,cellular,8,aug,691,7,-1,0,unknown,1
33,self-employed,married,tertiary,no,258.0,no,no,cellular,14,sep,322,5,91,3,success,1
52,blue-collar,married,secondary,no,144.0,yes,yes,unknown,16,may,373,1,-1,0,unknown,0
33,technician,single,primary,no,2085.0,no,no,cellular,6,aug,603,2,-1,0,unknown,0
31,services,married,secondary,no,356.0,yes,no,telephone,11,may,103,2,-1,0,unknown,0
31,admin.,married,secondary,no,471.0,yes,no,unknown,4,jul,146,1,-1,0,unknown,0
31,management,married,tertiary,no,0.0,yes,no,unknown,30,may,290,2,-1,0,unknown,0
41,blue-collar,divorced,primary,no,109.0,yes,no,unknown,28,may,112,4,-1,0,unknown,0
31,entrepreneur,single,tertiary,no,2048.0,yes,no,cellular,25,aug,763,4,-1,0,unknown,1
44,technician,single,secondary,no,503.0,yes,no,telephone,7,jul,122,11,-1,0,unknown,0
40,services,divorced,secondary,no,353.0,yes,no,unknown,29,may,395,4,-1,0,unknown,0
54,unemployed,divorced,primary,no,1291.0,no,no,unknown,20,jun,111,3,-1,0,unknown,0
46,technician,married,tertiary,no,2689.0,yes,no,cellular,15,may,774,2,-1,0,unknown,1
30,technician,single,tertiary,no,2457.0,yes,no,cellular,4,jun,113,2,301,2,failure,0
40,blue-collar,single,secondary,no,0.0,yes,no,cellular,13,may,166,2,-1,0,unknown,0
36,technician,single,secondary,no,316.0,yes,no,cellular,23,jul,158,2,-1,0,unknown,0
32,technician,single,tertiary,no,6625.0,yes,no,cellular,2,nov,319,2,-1,0,unknown,1
42,technician,married,secondary,no,2912.0,no,no,cellular,25,oct,880,3,95,7,other,1
60,management,married,tertiary,no,9003.0,no,no,cellular,16,jul,430,1,-1,0,unknown,1
49,services,married,secondary,no,2920.0,yes,no,unknown,30,may,339,2,-1,0,unknown,0
29,student,single,secondary,no,2134.0,no,no,cellular,13,aug,1232,2,-1,0,unknown,1
28,technician,single,secondary,no,8.0,no,no,cellular,8,aug,111,2,-1,0,unknown,0
54,unemployed,married,tertiary,no,3810.0,no,no,cellular,28,oct,409,2,64,1,failure,1
33,management,divorced,tertiary,no,2037.0,no,no,cellular,8,jul,363,1,196,1,success,1
35,blue-collar,married,primary,no,1043.0,yes,no,unknown,21,may,472,1,-1,0,unknown,0
60,admin.,divorced,secondary,no,561.0,no,no,cellular,12,feb,396,1,106,4,success,1
43,blue-collar,married,secondary,no,7151.0,no,yes,cellular,16,nov,566,1,105,1,failure,1
42,entrepreneur,married,secondary,no,5017.0,no,yes,cellular,30,jul,202,3,-1,0,unknown,0
34,blue-collar,married,secondary,no,294.0,yes,no,unknown,4,jun,92,9,-1,0,unknown,0
60,entrepreneur,married,secondary,no,1110.0,yes,no,cellular,31,jul,201,8,-1,0,unknown,0
30,blue-collar,married,primary,no,1320.0,yes,no,unknown,4,jun,380,8,-1,0,unknown,1
47,blue-collar,married,secondary,no,2306.0,no,no,cellular,27,aug,146,3,-1,0,unknown,0
38,technician,single,secondary,no,1144.0,no,yes,cellular,4,feb,262,1,-1,0,unknown,0
39,blue-collar,divorced,secondary,no,0.0,no,no,cellular,29,jul,262,28,-1,0,unknown,0
37,blue-collar,married,secondary,no,1009.0,yes,yes,cellular,25,may,136,1,-1,0,unknown,0
55,entrepreneur,single,secondary,no,631.0,yes,no,cellular,31,aug,357,1,88,5,success,1
39,blue-collar,married,secondary,no,154.0,yes,no,telephone,16,jul,184,1,-1,0,unknown,0
50,management,divorced,tertiary,no,6983.0,yes,no,cellular,21,aug,490,1,761,3,failure,1
61,self-employed,married,unknown,no,279.0,yes,no,unknown,27,may,59,18,-1,0,unknown,0
58,technician,married,secondary,no,-311.0,yes,yes,unknown,29,may,420,1,-1,0,unknown,0
37,self-employed,married,tertiary,no,1008.0,yes,yes,cellular,5,feb,430,1,-1,0,unknown,1
27,student,single,tertiary,no,654.0,no,no,cellular,19,nov,292,1,-1,0,unknown,1
56,retired,married,secondary,no,-319.0,yes,no,cellular,17,apr,399,2,299,3,failure,0
32,student,single,tertiary,no,104.0,yes,no,cellular,11,may,429,2,-1,0,unknown,1
41,blue-collar,married,primary,no,842.0,no,no,cellular,23,jul,83,1,-1,0,unknown,0
19,student,single,secondary,no,0.0,no,no,cellular,29,dec,360,2,84,3,success,1
37,technician,single,tertiary,no,71.0,no,no,cellular,24,dec,495,3,111,2,failure,1
32,management,single,tertiary,no,1857.0,no,no,cellular,17,mar,167,2,-1,0,unknown,1
36,management,single,tertiary,no,10884.0,no,no,cellular,19,nov,65,1,288,2,other,0
32,blue-collar,married,primary,no,708.0,yes,no,cellular,6,may,305,2,263,9,failure,0
39,housemaid,married,primary,no,15.0,no,no,unknown,11,jun,106,6,-1,0,unknown,0
36,management,married,tertiary,no,40.0,no,no,cellular,28,aug,363,2,-1,0,unknown,0
41,services,married,secondary,no,895.0,yes,no,cellular,14,may,253,2,350,1,failure,0
32,technician,single,tertiary,no,843.0,no,no,cellular,12,mar,95,2,-1,0,unknown,1
22,services,single,secondary,no,2423.0,no,no,cellular,6,jul,416,3,189,2,failure,1
38,management,married,primary,no,1490.0,no,no,cellular,20,may,168,4,-1,0,unknown,1
43,management,married,tertiary,no,98.0,no,no,cellular,5,apr,157,1,-1,0,unknown,1
41,unknown,married,primary,no,520.0,no,no,cellular,6,aug,78,2,-1,0,unknown,0
34,admin.,single,tertiary,no,1129.0,no,no,cellular,8,jul,739,2,-1,0,unknown,1
35,admin.,married,secondary,no,0.0,no,no,unknown,18,jun,265,1,-1,0,unknown,1
47,management,married,tertiary,no,0.0,no,no,cellular,30,oct,431,2,-1,0,unknown,1
37,services,married,secondary,no,138.0,yes,no,cellular,18,may,45,9,-1,0,unknown,0
61,management,married,tertiary,no,0.0,yes,no,cellular,18,nov,335,4,86,1,failure,0
33,management,single,tertiary,no,312.0,no,no,cellular,22,apr,179,1,-1,0,unknown,1
64,retired,married,tertiary,no,2880.0,no,no,cellular,11,oct,199,2,91,7,success,1
58,unknown,married,unknown,no,272.0,no,no,cellular,3,aug,355,4,93,1,success,1
30,admin.,single,secondary,no,-176.0,no,no,cellular,22,jul,49,1,-1,0,unknown,0
39,management,married,tertiary,no,162.0,no,no,cellular,18,aug,99,3,-1,0,unknown,0
37,management,married,tertiary,no,774.0,no,no,cellular,10,sep,211,2,105,1,success,1
33,admin.,married,secondary,no,81.0,no,yes,cellular,8,jul,38,2,-1,0,unknown,0
30,services,single,secondary,no,67.0,no,no,cellular,10,jul,205,1,-1,0,unknown,0
28,management,married,tertiary,no,1360.0,no,no,cellular,21,nov,788,4,-1,0,unknown,0
29,admin.,single,unknown,no,297.0,yes,no,cellular,10,mar,649,1,-1,0,unknown,1
34,management,married,tertiary,no,0.0,no,yes,cellular,21,nov,64,2,-1,0,unknown,0
48,blue-collar,married,primary,no,0.0,no,no,unknown,9,jun,161,7,-1,0,unknown,0
38,management,married,tertiary,no,1138.0,no,no,cellular,2,feb,238,1,182,3,success,1
37,admin.,married,tertiary,no,1235.0,yes,no,cellular,13,nov,479,1,224,2,success,1
39,blue-collar,married,primary,no,0.0,yes,no,cellular,4,feb,285,1,-1,0,unknown,0
43,blue-collar,married,primary,no,68.0,yes,no,unknown,19,may,205,1,-1,0,unknown,0
23,student,single,secondary,no,938.0,no,no,cellular,26,aug,134,5,-1,0,unknown,0
38,blue-collar,married,primary,no,3836.0,yes,no,cellular,11,may,547,1,-1,0,unknown,1
31,blue-collar,married,primary,no,153.0,yes,no,cellular,6,feb,237,9,-1,0,unknown,1
38,admin.,married,secondary,no,513.0,yes,no,cellular,1,jun,144,2,134,2,failure,0
41,services,single,secondary,no,278.0,yes,no,cellular,18,nov,58,2,-1,0,unknown,0
41,management,married,tertiary,no,1211.0,no,no,cellular,21,oct,529,1,92,1,success,1
30,services,single,secondary,no,478.0,no,no,cellular,27,aug,522,1,90,4,success,1
35,management,single,tertiary,no,1511.0,yes,no,cellular,5,jun,198,1,318,4,failure,0
31,services,married,secondary,no,0.0,yes,no,unknown,15,may,338,2,-1,0,unknown,0
41,management,single,tertiary,no,5944.0,yes,no,cellular,13,apr,170,1,-1,0,unknown,1
57,management,married,tertiary,no,9.0,no,no,cellular,19,aug,301,1,-1,0,unknown,0
56,unknown,married,unknown,no,388.0,no,no,telephone,20,may,854,1,-1,0,unknown,0
52,admin.,single,secondary,no,264.0,yes,yes,cellular,20,apr,117,3,-1,0,unknown,0
31,management,single,tertiary,no,720.0,no,no,cellular,12,nov,253,1,183,3,success,1
32,management,single,tertiary,no,133.0,no,no,cellular,2,feb,204,4,-1,0,unknown,1
33,admin.,single,secondary,no,170.0,yes,no,cellular,18,may,21,1,-1,0,unknown,0
37,entrepreneur,married,tertiary,no,0.0,no,no,cellular,8,sep,328,1,-1,0,unknown,1
63,management,married,tertiary,no,730.0,yes,no,cellular,22,may,173,1,83,11,other,1
63,retired,divorced,primary,no,2006.0,no,no,cellular,28,aug,262,1,-1,0,unknown,0
33,management,single,tertiary,no,1627.0,no,no,unknown,9,may,80,1,-1,0,unknown,0
39,technician,single,unknown,no,-27.0,yes,no,cellular,16,jul,256,1,-1,0,unknown,0
52,services,married,secondary,no,518.0,yes,no,unknown,14,may,565,1,-1,0,unknown,0
28,blue-collar,single,secondary,no,1.0,no,no,cellular,14,may,609,1,176,1,success,1
25,student,single,secondary,no,0.0,no,no,cellular,21,oct,825,1,92,4,success,1
36,blue-collar,married,primary,no,52.0,yes,no,cellular,4,feb,1443,2,370,1,other,1
61,technician,married,secondary,no,307.0,no,no,cellular,20,apr,129,1,-1,0,unknown,0
34,technician,married,tertiary,no,9398.0,yes,no,cellular,6,may,860,3,328,3,failure,0
33,management,single,tertiary,no,393.0,yes,no,cellular,30,jan,474,2,-1,0,unknown,0
34,blue-collar,single,secondary,no,378.0,yes,no,cellular,10,dec,226,3,242,5,failure,1
39,management,married,tertiary,no,-127.0,yes,no,unknown,8,may,150,1,-1,0,unknown,0
33,technician,married,secondary,no,94.0,no,no,cellular,13,aug,315,2,-1,0,unknown,1
36,blue-collar,married,secondary,no,270.0,no,no,cellular,4,feb,130,2,-1,0,unknown,0
34,unemployed,single,tertiary,no,777.0,yes,no,cellular,2,jun,694,2,100,6,success,1
24,management,single,tertiary,no,343.0,yes,no,cellular,17,jul,605,6,-1,0,unknown,0
31,management,married,tertiary,no,1477.0,no,no,cellular,18,feb,159,2,-1,0,unknown,1
48,management,married,tertiary,no,2360.0,yes,no,cellular,21,apr,1681,3,114,1,failure,1
38,management,single,tertiary,no,1216.0,no,no,cellular,29,aug,132,2,-1,0,unknown,0
27,student,single,secondary,no,2354.0,no,no,cellular,11,feb,137,1,189,5,success,1
56,management,married,tertiary,no,-336.0,yes,no,unknown,5,may,195,2,-1,0,unknown,0
51,management,married,tertiary,no,573.0,yes,no,telephone,4,may,145,6,-1,0,unknown,1
42,technician,married,secondary,no,2262.0,no,no,cellular,14,aug,115,4,-1,0,unknown,0
33,blue-collar,single,secondary,no,250.0,yes,no,unknown,21,may,117,1,-1,0,unknown,0
47,blue-collar,married,secondary,no,446.0,yes,no,unknown,20,may,688,3,-1,0,unknown,0
42,entrepreneur,married,secondary,no,2129.0,no,no,cellular,8,nov,208,3,88,6,success,1
48,technician,single,secondary,no,1753.0,yes,no,cellular,17,nov,676,1,293,4,failure,0
30,technician,single,secondary,no,834.0,no,no,cellular,29,jan,50,1,-1,0,unknown,0
39,blue-collar,married,secondary,no,0.0,no,no,unknown,20,jun,121,1,-1,0,unknown,0
39,services,divorced,primary,no,0.0,yes,yes,cellular,28,jul,54,4,-1,0,unknown,0
26,technician,single,tertiary,no,-974.0,yes,no,cellular,13,aug,709,5,-1,0,unknown,1
44,management,divorced,tertiary,no,1068.0,no,no,cellular,21,nov,168,3,-1,0,unknown,0
28,technician,married,tertiary,no,-249.0,yes,no,cellular,14,may,874,1,-1,0,unknown,1
59,entrepreneur,married,secondary,no,1416.0,yes,no,cellular,4,may,293,2,-1,0,unknown,1
46,blue-collar,married,unknown,no,2767.0,yes,no,cellular,27,aug,467,3,93,3,success,1
