age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31,blue-collar,single,primary,no,166.0,no,yes,cellular,14,jul,249,3,-1,0,unknown,0
26,services,single,secondary,no,4097.0,yes,no,cellular,20,nov,185,1,148,1,failure,0
32,admin.,married,secondary,no,0.0,yes,no,cellular,1,jun,107,1,-1,0,unknown,1
26,blue-collar,single,primary,no,-22.0,no,no,cellular,17,nov,478,2,-1,0,unknown,0
35,blue-collar,married,primary,no,1006.0,yes,no,cellular,15,may,373,2,-1,0,unknown,0
34,admin.,married,secondary,no,455.0,yes,no,unknown,27,may,705,3,-1,0,unknown,1
37,unemployed,married,primary,no,-116.0,yes,no,cellular,18,may,78,5,-1,0,unknown,0
33,blue-collar,married,primary,no,22.0,yes,no,unknown,5,may,278,1,-1,0,unknown,0
39,management,married,tertiary,no,865.0,no,no,cellular,1,feb,219,7,-1,0,unknown,1
26,technician,single,tertiary,no,165.0,no,no,cellular,12,aug,429,5,-1,0,unknown,1
31,management,single,tertiary,no,331.0,no,no,cellular,19,aug,203,2,-1,0,unknown,1
28,blue-collar,single,primary,no,-12.0,yes,no,cellular,7,may,109,1,-1,0,unknown,0
25,student,single,secondary,no,12.0,no,no,cellular,5,feb,1110,1,-1,0,unknown,1
47,blue-collar,married,unknown,no,665.0,no,no,cellular,12,aug,107,1,-1,0,unknown,0
24,admin.,married,secondary,no,239.0,yes,no,unknown,15,may,460,2,-1,0,unknown,1
41,technician,married,tertiary,no,2543.0,no,no,cellular,31,sep,219,1,187,1,success,1
44,blue-collar,married,primary,no,911.0,no,no,unknown,18,jun,262,1,-1,0,unknown,0
28,technician,single,tertiary,no,3665.0,no,no,cellular,13,aug,438,1,98,5,success,1
59,blue-collar,married,secondary,no,88.0,yes,no,cellular,6,may,389,1,178,5,success,1
34,technician,married,secondary,no,6.0,yes,no,cellular,17,jul,509,2,-1,0,unknown,1
53,management,married,primary,no,2044.0,no,no,telephone,27,aug,148,3,-1,0,unknown,0
45,entrepreneur,married,secondary,no,750.0,no,yes,cellular,2,jul,289,3,181,3,success,1
23,technician,single,tertiary,no,1437.0,no,no,cellular,19,aug,255,4,-1,0,unknown,1
48,technician,married,secondary,no,1735.0,no,no,cellular,17,apr,144,2,-1,0,unknown,1
64,blue-collar,married,secondary,no,208.0,no,no,cellular,4,feb,401,1,-1,0,unknown,1
29,blue-collar,single,primary,no,-10.0,no,yes,cellular,8,jul,198,2,-1,0,unknown,1
29,services,married,secondary,no,3717.0,yes,no,unknown,3,jun,638,6,-1,0,unknown,1
46,management,married,tertiary,no,294.0,yes,no,cellular,13,aug,833,3,-1,0,unknown,1
50,blue-collar,married,primary,no,1002.0,yes,no,unknown,13,may,1528,4,-1,0,unknown,1
59,technician,married,secondary,no,6513.0,no,no,cellular,18,oct,624,4,-1,0,unknown,1
37,entrepreneur,married,secondary,no,1398.0,yes,no,cellular,18,may,22,6,-1,0,unknown,0
42,blue-collar,married,secondary,no,712.0,yes,yes,cellular,14,may,227,1,-1,0,unknown,0
49,admin.,single,secondary,no,1515.0,yes,no,telephone,13,may,307,3,-1,0,unknown,0
50,admin.,married,secondary,no,2000.0,yes,no,cellular,10,jul,739,1,-1,0,unknown,1
53,services,married,secondary,no,-311.0,yes,no,unknown,8,may,403,4,-1,0,unknown,0
45,entrepreneur,married,tertiary,no,510.0,yes,no,unknown,21,may,1008,2,-1,0,unknown,1
53,technician,married,secondary,no,5689.0,yes,no,cellular,9,sep,2530,2,-1,0,unknown,1
40,technician,single,secondary,no,530.0,yes,no,unknown,9,may,176,1,-1,0,unknown,0
30,self-employed,single,tertiary,no,370.0,no,no,cellular,4,aug,238,1,92,2,success,1
53,blue-collar,married,unknown,no,206.0,yes,no,telephone,9,jul,420,4,-1,0,unknown,0
42,blue-collar,divorced,primary,no,1694.0,yes,no,cellular,29,jan,102,2,267,1,failure,0
37,management,divorced,tertiary,no,2590.0,yes,no,unknown,21,may,322,1,-1,0,unknown,0
44,blue-collar,married,secondary,no,159.0,yes,no,telephone,23,oct,227,1,-1,0,unknown,1
30,blue-collar,single,secondary,no,993.0,yes,yes,unknown,20,may,546,1,-1,0,unknown,1
57,blue-collar,divorced,secondary,no,6435.0,no,no,cellular,4,may,158,3,-1,0,unknown,1
53,self-employed,divorced,unknown,no,0.0,no,no,cellular,4,jun,92,1,97,1,success,1
62,self-employed,married,tertiary,no,1047.0,no,no,cellular,10,aug,204,1,181,3,success,1
53,retired,married,primary,no,426.0,yes,no,cellular,24,jul,1028,1,-1,0,unknown,1
49,admin.,married,unknown,no,126.0,yes,no,cellular,15,may,341,5,603,4,failure,0
77,retired,married,tertiary,no,6027.0,no,no,cellular,15,jun,301,1,191,4,failure,1
59,retired,married,secondary,no,2935.0,no,no,cellular,5,aug,329,1,48,7,other,1
30,services,married,tertiary,no,0.0,no,no,cellular,11,aug,221,2,-1,0,unknown,1
54,management,married,tertiary,no,415.0,no,no,cellular,30,jul,285,7,-1,0,unknown,1
39,management,married,tertiary,no,0.0,yes,no,cellular,14,apr,314,3,-1,0,unknown,0
76,retired,married,secondary,no,5102.0,no,no,cellular,14,aug,88,2,-1,0,unknown,0
35,management,single,tertiary,no,1417.0,no,no,cellular,15,jul,161,2,828,3,failure,0
60,retired,married,secondary,no,2013.0,no,no,cellular,12,aug,187,1,-1,0,unknown,0
53,management,married,tertiary,no,5.0,no,yes,cellular,21,nov,69,3,-1,0,unknown,0
58,retired,divorced,primary,no,8603.0,no,no,cellular,21,nov,11,3,-1,0,unknown,0
32,management,married,tertiary,no,594.0,no,no,cellular,25,aug,185,5,-1,0,unknown,1
53,management,married,tertiary,no,0.0,no,no,cellular,25,aug,248,2,-1,0,unknown,0
22,management,single,secondary,no,409.0,no,no,cellular,7,sep,679,2,-1,0,unknown,1
77,retired,married,secondary,no,4.0,no,yes,cellular,14,jan,323,9,-1,0,unknown,1
46,management,married,tertiary,no,215.0,no,no,cellular,26,feb,93,2,-1,0,unknown,1
41,admin.,single,secondary,no,440.0,no,no,cellular,5,jun,152,1,-1,0,unknown,0
57,management,married,primary,no,7005.0,yes,no,cellular,22,jul,86,1,-1,0,unknown,0
36,management,married,tertiary,no,158.0,no,no,cellular,23,feb,375,5,-1,0,unknown,1
27,student,single,secondary,no,6388.0,no,no,cellular,3,jun,75,1,-1,0,unknown,0
36,management,married,tertiary,no,3636.0,no,no,cellular,22,feb,154,6,-1,0,unknown,1
39,management,single,tertiary,no,1928.0,no,no,cellular,29,aug,133,2,-1,0,unknown,0
35,management,married,tertiary,no,2050.0,no,no,cellular,18,nov,609,4,-1,0,unknown,1
23,services,single,secondary,no,1081.0,no,no,cellular,26,feb,360,1,-1,0,unknown,1
34,blue-collar,married,primary,no,0.0,no,yes,cellular,6,aug,526,2,-1,0,unknown,1
55,management,married,tertiary,no,1207.0,no,no,cellular,13,aug,26,2,-1,0,unknown,0
41,management,married,tertiary,no,0.0,yes,no,cellular,6,feb,173,1,-1,0,unknown,0
32,management,single,tertiary,no,728.0,yes,yes,cellular,29,jul,354,2,-1,0,unknown,0
34,management,married,tertiary,no,193.0,yes,no,unknown,9,may,1002,1,-1,0,unknown,1
46,management,single,secondary,no,940.0,yes,no,cellular,13,apr,668,3,-1,0,unknown,1
31,entrepreneur,married,primary,no,439.0,yes,no,telephone,31,jul,3,8,-1,0,unknown,0
29,technician,single,tertiary,no,3286.0,yes,no,cellular,2,feb,787,1,426,2,failure,1
30,blue-collar,single,unknown,no,3428.0,no,no,cellular,29,jan,228,2,-1,0,unknown,0
26,technician,single,secondary,no,4849.0,yes,no,cellular,19,nov,61,2,342,1,failure,0
22,student,single,unknown,no,1308.0,no,no,telephone,28,jan,359,13,-1,0,unknown,0
31,technician,single,secondary,no,659.0,no,no,cellular,11,aug,103,2,-1,0,unknown,0
29,blue-collar,single,secondary,no,716.0,yes,no,cellular,6,feb,247,2,-1,0,unknown,0
59,self-employed,married,tertiary,no,353.0,no,no,cellular,12,may,247,3,95,6,success,1
27,blue-collar,married,secondary,no,528.0,yes,no,cellular,23,jul,98,1,-1,0,unknown,0
38,self-employed,single,tertiary,no,388.0,no,no,cellular,15,jun,143,1,-1,0,unknown,1
33,blue-collar,single,secondary,no,397.0,yes,yes,cellular,17,nov,283,1,-1,0,unknown,0
47,housemaid,divorced,tertiary,no,249.0,no,no,unknown,20,jun,318,4,-1,0,unknown,0
36,management,married,secondary,no,-239.0,yes,yes,cellular,31,jul,82,4,-1,0,unknown,0
32,services,single,secondary,no,1231.0,yes,no,cellular,30,jan,925,4,-1,0,unknown,1
43,blue-collar,married,secondary,no,25.0,yes,no,unknown,20,may,215,1,-1,0,unknown,0
26,blue-collar,single,secondary,no,623.0,no,no,cellular,10,aug,235,1,181,4,failure,1
60,retired,divorced,secondary,no,-111.0,yes,no,cellular,14,may,212,1,-1,0,unknown,0
45,technician,married,secondary,no,3623.0,yes,yes,cellular,17,sep,245,2,198,3,failure,1
27,blue-collar,single,secondary,no,4501.0,yes,no,cellular,17,apr,338,5,-1,0,unknown,0
29,technician,married,secondary,no,5574.0,yes,no,cellular,1,apr,771,2,-1,0,unknown,0
52,blue-collar,married,secondary,no,2276.0,yes,no,unknown,3,jun,230,2,-1,0,unknown,0
55,blue-collar,divorced,primary,no,341.0,yes,no,unknown,13,may,102,2,-1,0,unknown,0
36,blue-collar,married,secondary,no,260.0,yes,yes,cellular,18,jul,540,3,-1,0,unknown,1
54,technician,divorced,secondary,no,0.0,no,no,telephone,5,mar,163,6,267,1,failure,1
46,blue-collar,married,secondary,no,1694.0,no,yes,unknown,19,jun,100,2,-1,0,unknown,0
35,self-employed,married,tertiary,no,28109.0,no,no,cellular,13,jan,389,5,200,4,success,1
59,management,divorced,tertiary,no,197.0,no,no,cellular,4,aug,1604,1,-1,0,unknown,1
49,technician,married,secondary,yes,-119.0,no,yes,cellular,10,jul,465,1,-1,0,unknown,0
30,technician,divorced,secondary,no,983.0,yes,no,cellular,30,jul,60,2,-1,0,unknown,0
63,self-employed,married,tertiary,no,7802.0,no,no,telephone,3,feb,150,1,-1,0,unknown,0
55,retired,married,primary,no,4436.0,no,no,cellular,16,nov,294,4,160,2,failure,0
71,retired,married,primary,no,1763.0,no,no,cellular,8,sep,245,3,-1,0,unknown,1
58,retired,married,secondary,no,120.0,no,no,cellular,19,nov,486,3,-1,0,unknown,1
50,management,married,tertiary,no,0.0,no,no,cellular,4,mar,420,1,98,1,other,1
44,housemaid,married,primary,no,25.0,yes,no,cellular,29,jan,363,2,316,1,failure,0
29,management,single,tertiary,no,80.0,no,no,cellular,15,apr,148,1,-1,0,unknown,1
36,management,married,tertiary,no,2667.0,yes,no,cellular,7,may,710,1,177,1,failure,0
66,retired,married,secondary,no,3290.0,no,no,cellular,11,feb,292,1,-1,0,unknown,0
45,management,married,tertiary,no,43.0,yes,no,cellular,6,sep,245,2,-1,0,unknown,1
33,management,married,tertiary,no,37.0,no,no,cellular,8,aug,52,3,-1,0,unknown,0
33,management,married,tertiary,no,137.0,no,no,cellular,28,aug,92,28,-1,0,unknown,0
47,management,married,tertiary,no,2230.0,no,no,cellular,9,nov,77,1,92,3,success,1
51,management,married,tertiary,no,1085.0,no,no,cellular,18,jun,406,1,331,2,failure,1
39,technician,married,tertiary,no,7054.0,no,no,cellular,3,mar,121,1,-1,0,unknown,1
49,services,married,secondary,no,0.0,yes,no,cellular,4,may,803,3,183,3,success,1
32,blue-collar,single,tertiary,no,251.0,no,no,cellular,24,feb,659,1,-1,0,unknown,1
22,student,single,secondary,no,0.0,yes,no,cellular,5,feb,282,2,-1,0,unknown,0
56,admin.,single,secondary,yes,475.0,no,no,unknown,30,may,101,1,-1,0,unknown,0
52,unemployed,married,primary,no,1561.0,no,no,cellular,12,oct,104,1,-1,0,unknown,0
54,retired,married,secondary,no,376.0,no,no,telephone,12,aug,304,2,94,1,success,1
50,admin.,single,secondary,no,234.0,yes,no,unknown,20,may,267,2,-1,0,unknown,0
44,services,married,secondary,no,1498.0,no,no,cellular,29,aug,359,2,182,4,success,1
59,blue-collar,married,primary,no,926.0,yes,no,unknown,30,jun,182,6,-1,0,unknown,0
47,blue-collar,married,secondary,no,202.0,no,no,cellular,21,nov,1853,3,-1,0,unknown,1
33,technician,single,unknown,no,24.0,yes,no,cellular,15,may,1001,6,-1,0,unknown,1
40,blue-collar,married,primary,no,2893.0,yes,no,unknown,15,may,50,3,-1,0,unknown,0
57,blue-collar,married,primary,no,3304.0,no,yes,cellular,30,jul,891,4,-1,0,unknown,1
48,housemaid,married,secondary,no,859.0,yes,yes,cellular,7,may,153,1,485,2,success,1
63,housemaid,married,primary,no,1324.0,no,no,telephone,25,aug,134,5,-1,0,unknown,0
40,admin.,married,secondary,no,4654.0,yes,no,cellular,18,jul,635,1,-1,0,unknown,1
41,services,married,secondary,no,62.0,yes,yes,unknown,13,may,188,5,-1,0,unknown,0
36,admin.,married,secondary,no,629.0,yes,yes,unknown,27,may,128,2,-1,0,unknown,0
33,services,married,secondary,no,3317.0,no,yes,cellular,4,feb,289,2,-1,0,unknown,1
48,technician,married,secondary,no,218.0,no,no,unknown,12,may,139,1,-1,0,unknown,0
38,blue-collar,married,secondary,no,1125.0,no,no,cellular,16,jun,187,4,119,10,success,1
57,blue-collar,married,primary,no,6396.0,yes,no,unknown,5,may,1971,3,-1,0,unknown,1
36,technician,single,secondary,no,93.0,yes,no,unknown,23,may,83,5,-1,0,unknown,0
57,blue-collar,married,secondary,no,239.0,yes,no,unknown,27,jun,134,4,-1,0,unknown,0
31,management,married,tertiary,no,-303.0,yes,yes,unknown,27,may,323,2,-1,0,unknown,0
29,blue-collar,married,secondary,no,-129.0,no,yes,cellular,20,nov,68,4,-1,0,unknown,0
42,admin.,married,secondary,no,593.0,yes,yes,cellular,28,jul,2423,2,-1,0,unknown,1
56,unemployed,married,secondary,no,4559.0,no,no,unknown,15,may,395,1,-1,0,unknown,0
47,entrepreneur,single,secondary,no,2821.0,no,no,cellular,27,oct,264,1,-1,0,unknown,1
51,technician,married,secondary,no,994.0,yes,no,cellular,8,sep,296,1,-1,0,unknown,1
56,entrepreneur,married,secondary,no,1270.0,no,no,unknown,3,jun,111,1,-1,0,unknown,0
48,blue-collar,married,primary,no,3252.0,yes,no,cellular,30,jul,234,10,-1,0,unknown,1
35,technician,single,tertiary,no,201.0,no,yes,telephone,4,feb,226,1,-1,0,unknown,0
48,blue-collar,married,secondary,no,2266.0,no,no,cellular,14,aug,1076,5,-1,0,unknown,1
33,blue-collar,married,secondary,yes,57.0,yes,yes,cellular,20,apr,543,1,-1,0,unknown,1
29,services,divorced,secondary,no,-42.0,no,yes,unknown,27,may,150,4,-1,0,unknown,0
46,management,divorced,tertiary,no,1011.0,yes,no,cellular,22,jul,1498,5,-1,0,unknown,1
44,self-employed,single,tertiary,no,497.0,yes,no,cellular,22,aug,173,4,-1,0,unknown,0
46,self-employed,married,primary,no,91.0,no,no,telephone,24,jul,1127,9,-1,0,unknown,1
37,blue-collar,divorced,secondary,no,6403.0,no,no,cellular,4,aug,256,1,183,1,failure,1
43,technician,divorced,secondary,no,-169.0,yes,no,cellular,31,jul,67,7,-1,0,unknown,0
45,technician,divorced,secondary,no,131.0,yes,no,cellular,28,aug,143,1,-1,0,unknown,0
53,blue-collar,divorced,primary,no,511.0,yes,no,unknown,20,jun,1980,3,-1,0,unknown,1
58,technician,divorced,secondary,no,3106.0,yes,no,cellular,19,nov,227,1,-1,0,unknown,0
29,self-employed,married,secondary,no,165.0,yes,no,unknown,21,may,1590,4,-1,0,unknown,1
41,blue-collar,divorced,secondary,no,-211.0,yes,no,unknown,20,jun,249,7,-1,0,unknown,0
45,technician,divorced,secondary,no,1689.0,yes,yes,cellular,20,aug,386,2,-1,0,unknown,0
31,blue-collar,divorced,secondary,no,632.0,no,no,cellular,17,oct,1434,1,-1,0,unknown,1
54,retired,married,primary,no,2970.0,no,no,cellular,18,jul,224,10,-1,0,unknown,0
39,admin.,married,secondary,no,315.0,no,no,cellular,15,jun,220,1,-1,0,unknown,1
33,management,single,tertiary,no,270.0,no,no,cellular,2,feb,446,4,109,3,failure,0
55,management,married,tertiary,no,10583.0,no,no,cellular,9,sep,362,1,105,3,other,1
44,management,single,tertiary,no,1269.0,no,no,cellular,6,jul,409,1,181,1,success,1
54,admin.,married,secondary,no,1189.0,no,no,unknown,8,may,256,1,-1,0,unknown,0
33,management,married,tertiary,no,162.0,no,yes,cellular,29,jan,166,2,96,7,failure,0
59,management,single,tertiary,no,291.0,no,no,cellular,5,feb,36,7,9,1,other,0
53,admin.,single,secondary,no,434.0,no,no,unknown,17,jun,412,5,-1,0,unknown,0
25,management,single,tertiary,no,2160.0,no,no,cellular,2,nov,245,2,-1,0,unknown,1
53,housemaid,single,secondary,no,4646.0,no,no,cellular,3,mar,84,1,-1,0,unknown,1
55,entrepreneur,married,primary,no,0.0,no,no,cellular,28,aug,13,18,-1,0,unknown,0
51,housemaid,married,primary,no,1775.0,no,no,cellular,20,aug,88,5,-1,0,unknown,0
37,management,married,tertiary,no,0.0,yes,no,cellular,16,apr,165,1,-1,0,unknown,1
35,unemployed,single,tertiary,no,1987.0,no,no,cellular,7,sep,409,1,588,1,failure,1
35,management,married,tertiary,no,1269.0,no,no,cellular,16,apr,249,1,-1,0,unknown,1
30,management,married,tertiary,no,19.0,yes,no,cellular,1,sep,355,2,188,3,success,1
58,retired,married,tertiary,no,7918.0,yes,no,cellular,2,feb,359,1,-1,0,unknown,0
37,management,married,tertiary,no,251.0,no,yes,cellular,26,aug,76,4,-1,0,unknown,0
29,blue-collar,single,secondary,no,398.0,yes,no,cellular,9,sep,225,1,83,1,failure,1
37,management,married,tertiary,no,4243.0,no,no,cellular,18,aug,87,14,-1,0,unknown,0
35,management,single,tertiary,no,1808.0,no,no,cellular,13,aug,918,3,-1,0,unknown,1
33,blue-collar,married,primary,no,267.0,no,yes,cellular,8,jul,2087,5,-1,0,unknown,1
40,admin.,married,secondary,no,1787.0,no,no,cellular,7,aug,130,1,-1,0,unknown,1
31,admin.,married,secondary,no,538.0,yes,no,unknown,30,may,496,38,-1,0,unknown,0
51,blue-collar,married,primary,no,92.0,yes,no,unknown,14,may,588,1,-1,0,unknown,0
49,admin.,married,secondary,no,769.0,yes,yes,cellular,20,apr,808,3,167,2,failure,0
61,housemaid,married,primary,no,5784.0,no,no,telephone,16,oct,147,1,185,3,failure,1
34,management,divorced,tertiary,no,170.0,no,no,cellular,5,jun,304,3,98,1,success,1
27,technician,single,tertiary,no,1579.0,no,no,cellular,2,feb,426,1,-1,0,unknown,1
44,management,single,secondary,no,19.0,yes,no,unknown,14,may,73,3,-1,0,unknown,0
26,housemaid,single,secondary,no,78.0,no,no,telephone,19,jun,224,6,183,2,success,1
48,technician,married,secondary,no,0.0,no,no,unknown,20,jun,1297,3,-1,0,unknown,1
26,technician,married,unknown,no,173.0,no,no,unknown,20,jun,2301,1,-1,0,unknown,1
47,admin.,married,secondary,no,500.0,yes,yes,cellular,20,nov,55,1,-1,0,unknown,0
41,technician,single,secondary,no,1157.0,no,no,cellular,30,apr,227,1,-1,0,unknown,1
41,blue-collar,single,secondary,no,1754.0,yes,no,cellular,8,jul,640,2,219,8,failure,1
39,services,divorced,secondary,no,0.0,yes,no,cellular,4,may,210,1,183,3,failure,1
51,management,married,tertiary,no,2900.0,no,no,cellular,2,feb,174,1,-1,0,unknown,0
30,management,divorced,tertiary,no,0.0,yes,no,cellular,13,may,43,1,341,2,failure,0
49,blue-collar,married,primary,no,878.0,no,yes,telephone,29,jul,65,8,-1,0,unknown,0
56,management,married,tertiary,no,1050.0,yes,no,cellular,12,apr,197,1,-1,0,unknown,1
60,blue-collar,married,primary,no,-177.0,no,yes,cellular,29,jan,265,2,-1,0,unknown,0
37,management,married,tertiary,no,1967.0,yes,no,cellular,7,aug,312,1,-1,0,unknown,0
56,technician,married,secondary,no,-398.0,yes,no,cellular,20,nov,210,1,227,2,failure,0
31,admin.,married,secondary,no,921.0,no,yes,unknown,18,jun,121,1,-1,0,unknown,0
49,blue-collar,married,primary,no,1777.0,yes,yes,cellular,18,nov,309,1,-1,0,unknown,1
31,management,single,tertiary,no,5054.0,yes,no,telephone,21,dec,263,2,-1,0,unknown,1
35,technician,single,secondary,no,614.0,no,no,cellular,12,aug,161,4,-1,0,unknown,1
31,technician,single,secondary,no,314.0,yes,no,unknown,12,may,121,2,-1,0,unknown,0
46,services,divorced,primary,no,716.0,yes,no,unknown,16,jun,565,5,-1,0,unknown,1
35,entrepreneur,married,tertiary,no,1221.0,yes,yes,cellular,5,may,297,1,-1,0,unknown,0
41,technician,married,secondary,no,9618.0,no,no,cellular,23,jul,857,6,-1,0,unknown,1
41,admin.,divorced,secondary,no,-253.0,yes,no,cellular,21,nov,86,2,96,3,failure,0
42,blue-collar,married,secondary,no,250.0,yes,no,unknown,29,may,1093,1,-1,0,unknown,1
35,services,divorced,secondary,no,2007.0,yes,no,cellular,31,aug,225,2,533,1,failure,1
35,technician,single,tertiary,yes,784.0,no,yes,cellular,14,aug,291,6,-1,0,unknown,1
39,self-employed,married,secondary,no,598.0,no,no,cellular,17,apr,888,2,337,2,failure,0
57,blue-collar,married,secondary,yes,1368.0,yes,no,cellular,16,apr,430,4,-1,0,unknown,1
47,technician,divorced,secondary,no,84.0,yes,no,cellular,19,nov,115,2,-1,0,unknown,0
40,blue-collar,married,secondary,no,300.0,yes,no,unknown,20,may,381,1,-1,0,unknown,1
75,retired,married,primary,no,0.0,no,no,cellular,16,sep,190,1,-1,0,unknown,1
70,retired,married,primary,no,1012.0,no,no,cellular,4,jun,263,1,92,1,success,1
30,management,single,tertiary,no,302.0,no,no,cellular,3,mar,261,1,-1,0,unknown,1
29,management,single,tertiary,no,462.0,no,no,cellular,27,mar,212,1,-1,0,unknown,1
64,retired,married,secondary,no,757.0,no,no,cellular,16,sep,152,1,103,1,success,1
82,retired,divorced,primary,no,802.0,no,no,cellular,29,sep,299,2,-1,0,unknown,1
56,retired,married,secondary,no,10923.0,no,no,cellular,20,nov,107,1,-1,0,unknown,0
48,admin.,married,secondary,no,0.0,yes,no,cellular,11,nov,426,1,-1,0,unknown,1
46,housemaid,married,tertiary,no,2641.0,no,no,cellular,30,apr,461,1,-1,0,unknown,1
47,management,married,unknown,no,0.0,no,no,cellular,8,aug,164,4,-1,0,unknown,0
36,services,single,secondary,no,24.0,yes,no,cellular,24,jul,422,4,-1,0,unknown,1
56,admin.,married,secondary,no,183.0,no,no,cellular,28,aug,98,4,-1,0,unknown,0
30,technician,single,tertiary,no,2985.0,no,no,cellular,15,dec,134,3,187,1,failure,1
31,technician,married,secondary,no,131.0,yes,no,cellular,8,mar,229,2,267,1,failure,1
44,admin.,married,secondary,no,0.0,yes,no,cellular,27,jan,130,1,189,1,failure,1
33,services,single,tertiary,no,52.0,yes,no,cellular,21,nov,1074,4,-1,0,unknown,1
33,services,married,secondary,no,168.0,yes,no,cellular,15,may,1034,1,-1,0,unknown,1
45,housemaid,married,secondary,no,3458.0,no,no,cellular,27,mar,426,2,-1,0,unknown,1
33,housemaid,married,secondary,no,222.0,no,no,cellular,30,apr,574,1,-1,0,unknown,1
33,admin.,married,secondary,no,330.0,no,no,cellular,13,jan,194,2,-1,0,unknown,1
34,management,married,tertiary,no,558.0,no,no,cellular,29,jan,201,3,-1,0,unknown,0
48,admin.,married,secondary,no,5.0,yes,yes,cellular,17,apr,72,1,-1,0,unknown,0
48,blue-collar,married,unknown,no,0.0,yes,no,cellular,20,nov,270,2,-1,0,unknown,0
30,management,single,tertiary,no,6616.0,yes,no,cellular,18,may,327,3,367,3,success,1
51,blue-collar,married,primary,no,-38.0,no,yes,unknown,5,jun,164,1,-1,0,unknown,0
32,admin.,married,secondary,no,2876.0,yes,yes,cellular,8,may,172,1,374,1,failure,0
51,admin.,married,secondary,no,949.0,no,no,cellular,4,feb,277,3,-1,0,unknown,0
34,admin.,married,secondary,no,457.0,yes,no,unknown,3,jun,497,2,-1,0,unknown,0
30,blue-collar,single,primary,no,449.0,yes,no,cellular,30,jul,84,10,-1,0,unknown,0
53,management,married,unknown,no,2924.0,no,no,cellular,5,aug,131,1,-1,0,unknown,0
59,management,married,primary,no,35.0,yes,no,cellular,13,may,149,1,344,4,failure,0
29,student,single,tertiary,no,183.0,no,no,cellular,13,oct,146,5,134,1,other,1
26,student,single,unknown,no,149.0,no,no,cellular,3,feb,147,1,-1,0,unknown,0
30,services,married,secondary,no,1000.0,yes,no,cellular,1,jun,166,2,75,6,failure,1
59,unknown,married,unknown,no,7616.0,no,no,cellular,7,jul,227,1,-1,0,unknown,1
34,technician,married,secondary,no,830.0,no,no,cellular,28,jul,394,2,-1,0,unknown,1
52,management,married,secondary,no,514.0,yes,yes,cellular,9,sep,242,1,-1,0,unknown,1
25,admin.,single,secondary,no,817.0,yes,yes,cellular,11,may,245,1,-1,0,unknown,0
27,technician,single,primary,no,3049.0,yes,no,cellular,18,nov,662,3,-1,0,unknown,1
28,blue-collar,married,primary,no,530.0,yes,no,unknown,18,jun,217,11,-1,0,unknown,0
48,management,single,unknown,no,647.0,no,no,unknown,19,jun,3881,2,-1,0,unknown,1
26,services,single,secondary,no,0.0,yes,no,unknown,29,may,290,1,-1,0,unknown,0
49,housemaid,married,primary,no,8599.0,yes,yes,cellular,17,jul,1441,3,-1,0,unknown,1
45,management,married,tertiary,no,2664.0,no,no,cellular,28,aug,895,12,-1,0,unknown,1
38,blue-collar,married,primary,no,126.0,yes,no,unknown,12,may,98,10,-1,0,unknown,0
50,housemaid,married,primary,no,0.0,no,no,unknown,20,jun,316,1,-1,0,unknown,0
28,management,single,tertiary,no,394.0,no,no,cellular,20,nov,1093,1,-1,0,unknown,1
30,admin.,married,secondary,no,696.0,no,yes,cellular,22,jul,210,1,-1,0,unknown,1
35,admin.,married,secondary,no,114.0,no,no,unknown,17,jun,217,1,-1,0,unknown,0
25,student,single,secondary,no,156.0,yes,no,cellular,17,apr,450,3,357,2,failure,1
42,management,married,tertiary,no,102.0,no,no,cellular,4,feb,125,1,-1,0,unknown,0
55,admin.,married,secondary,no,354.0,no,yes,cellular,16,nov,324,1,181,3,success,1
32,services,single,tertiary,no,4574.0,no,no,cellular,18,may,1061,1,-1,0,unknown,1
29,management,single,tertiary,no,243.0,yes,no,cellular,8,may,171,1,-1,0,unknown,0
29,services,married,secondary,no,4041.0,no,no,cellular,2,feb,311,1,-1,0,unknown,0
31,technician,single,secondary,no,137.0,no,no,cellular,14,aug,834,1,-1,0,unknown,1
44,technician,married,tertiary,no,-525.0,no,yes,cellular,15,jul,970,6,-1,0,unknown,1
37,technician,single,secondary,no,1644.0,no,no,cellular,20,aug,212,2,-1,0,unknown,1
23,technician,single,secondary,no,1623.0,yes,no,cellular,7,may,234,1,-1,0,unknown,0
27,blue-collar,married,secondary,no,4354.0,yes,no,cellular,8,may,608,2,-1,0,unknown,1
58,retired,divorced,tertiary,no,332.0,yes,no,cellular,5,aug,301,2,87,5,success,1
31,self-employed,single,tertiary,no,10324.0,no,no,cellular,9,sep,348,2,168,3,failure,1
26,technician,single,secondary,no,250.0,no,yes,cellular,26,aug,445,2,-1,0,unknown,1
36,technician,married,tertiary,no,0.0,yes,no,unknown,14,may,86,10,-1,0,unknown,0
36,technician,married,secondary,no,255.0,yes,yes,cellular,19,nov,860,3,-1,0,unknown,1
57,entrepreneur,married,secondary,no,6697.0,no,no,cellular,27,aug,384,6,-1,0,unknown,1
41,technician,single,secondary,no,2156.0,yes,no,cellular,2,feb,146,1,-1,0,unknown,0
55,technician,divorced,tertiary,no,0.0,no,no,cellular,22,aug,100,2,-1,0,unknown,0
29,admin.,single,secondary,no,211.0,yes,no,unknown,19,may,269,2,-1,0,unknown,0
